data,volume,price,open,high,low,close,diff,times,result
99/01/04,60124363,569018976,9.75,9.75,9.29,9.41,-0.36,9628,0
99/01/05,74946959,726848035,9.50,9.99,9.40,9.60,+0.19,11267,1
99/01/06,56579143,538889646,9.65,9.72,9.41,9.47,-0.13,8707,0
99/01/07,45067000,427501857,9.50,9.65,9.30,9.33,-0.14,7440,0
99/01/08,48899227,446816922,9.29,9.40,8.90,9.20,-0.13,8075,0
99/01/11,32070879,294878724,9.24,9.35,9.06,9.07,-0.13,5281,0
99/01/12,30377261,279559211,9.03,9.34,9.03,9.17,+0.10,5402,1
99/01/13,40584774,373875197,9.08,9.35,9.03,9.18,+0.01,6015,1
99/01/14,27094079,250858354,9.20,9.36,9.16,9.23,+0.05,4547,1
99/01/15,36131752,334460546,9.25,9.36,9.16,9.30,+0.07,5663,1
99/01/18,23692993,216551392,9.20,9.22,9.10,9.11,-0.19,4618,0
99/01/19,35444796,316594566,9.12,9.20,8.60,8.83,-0.28,6336,0
99/01/20,22135050,197072410,8.88,9.09,8.65,8.90,+0.07,4366,1
99/01/21,27157719,235525338,8.98,8.98,8.50,8.52,-0.38,5244,0
99/01/22,28385032,233252785,8.30,8.38,8.12,8.16,-0.36,5199,0
99/01/25,20133457,167898370,8.20,8.48,8.16,8.34,+0.18,3879,1
99/01/26,28758964,233875349,8.40,8.40,7.76,7.85,-0.49,4912,0
99/01/27,18663973,149109987,7.90,8.16,7.81,7.97,+0.12,3671,1
99/01/28,22467045,183665571,8.00,8.38,8.00,8.30,+0.33,3659,1
99/01/29,40022317,317069193,8.10,8.19,7.72,7.90,-0.40,6294,0
99/02/01,16261136,128308754,7.95,8.00,7.76,7.78,-0.12,3657,0
99/02/02,26203185,199822998,8.00,8.00,7.30,7.35,-0.43,4122,0
99/02/03,15632844,117017504,7.52,7.58,7.40,7.51,+0.16,2910,1
99/02/04,12684829,96830154,7.52,7.76,7.51,7.70,+0.19,2527,1
99/02/05,30604355,221254499,7.40,7.45,7.17,7.17,-0.53,4759,0
99/02/06,18045044,124031725,7.17,7.17,6.67,6.86,-0.31,3381,0
99/02/08,8825238,61042773,6.88,7.00,6.84,6.92,+0.06,2091,1
99/02/09,13194264,94996996,6.95,7.39,6.95,7.34,+0.42,2882,1
99/02/10,16823453,126105589,7.60,7.60,7.35,7.48,+0.14,3000,1
99/02/22,10866487,82744894,7.68,7.68,7.55,7.61,+0.13,1989,1
99/02/23,11354402,87786128,7.67,7.81,7.63,7.78,+0.17,2733,1
99/02/24,13644378,104008183,7.75,7.75,7.51,7.57,-0.21,2833,0
99/02/25,15840762,117289582,7.60,7.65,7.25,7.25,-0.32,3319,0
99/02/26,8097379,58814510,7.26,7.35,7.16,7.24,-0.01,1966,0
99/03/01,13267484,100957170,7.40,7.74,7.36,7.74,+0.50,2640,1
99/03/02,18810660,148142815,7.95,7.98,7.75,7.83,+0.09,3357,1
99/03/03,8780898,68058346,7.83,7.87,7.68,7.69,-0.14,1912,0
99/03/04,10566616,81666373,7.71,7.84,7.62,7.66,-0.03,2193,0
99/03/05,8024841,62260135,7.80,7.82,7.69,7.76,+0.10,1636,1
99/03/08,36083849,290520848,7.84,8.29,7.76,8.17,+0.41,5541,1
99/03/09,24850728,199187377,8.01,8.07,7.98,8.00,-0.17,3502,0
99/03/10,8831995,70898965,8.11,8.11,7.97,8.01,+0.01,1914,1
99/03/11,15820521,128221200,8.11,8.19,8.02,8.02,+0.01,2934,1
99/03/12,7758395,62096144,8.05,8.08,7.98,8.00,-0.02,1654,0
99/03/15,12738167,102551579,8.00,8.14,7.95,7.95,-0.05,2146,0
99/03/16,9988167,80429860,7.95,8.12,7.95,8.05,+0.10,1843,1
99/03/17,41606081,349991650,8.15,8.61,8.12,8.60,+0.55,7272,1
99/03/18,32879505,287612489,8.61,9.05,8.50,8.72,+0.12,6113,1
99/03/19,15846804,138291363,8.75,8.82,8.65,8.70,-0.02,3200,0
99/03/22,18562949,162952071,8.70,8.87,8.70,8.80,+0.10,3121,1
99/03/23,36295975,327823770,9.01,9.12,8.90,8.96,+0.16,5518,1
99/03/24,34696050,311294997,9.10,9.13,8.73,8.74,-0.22,6166,0
99/03/25,25628430,226193215,8.78,8.98,8.66,8.81,+0.07,4439,1
99/03/26,33033153,292923436,8.85,8.98,8.79,8.81,0.00,5063,0
99/03/29,29491864,265163071,8.90,9.10,8.85,8.99,+0.18,4541,1
99/03/30,28722097,260444895,9.10,9.14,9.00,9.02,+0.03,4658,1
99/03/31,24848616,224754453,9.10,9.15,8.90,8.94,-0.08,3788,0
99/04/01,19028179,171257474,9.00,9.09,8.92,8.94,0.00,4044,0
99/04/02,18466482,167013967,9.06,9.10,9.00,9.02,+0.08,2871,1
99/04/06,62502841,603136283,9.65,9.65,9.61,9.65,+0.63,7240,1
99/04/07,68441482,657251855,9.65,9.68,9.50,9.54,-0.11,10393,0
99/04/08,51449695,488559918,9.49,9.68,9.25,9.30,-0.24,7989,0
99/04/09,37642278,349411926,9.31,9.44,9.16,9.35,+0.05,6184,1
99/04/12,50195702,477528351,9.50,9.65,9.38,9.55,+0.20,7917,1
99/04/13,39160540,368456195,9.60,9.60,9.25,9.28,-0.27,6228,0
99/04/14,27473467,255896661,9.30,9.40,9.25,9.34,+0.06,4868,1
99/04/15,39513878,375450617,9.41,9.60,9.41,9.44,+0.10,5709,1
99/04/16,26810932,250953969,9.44,9.50,9.28,9.28,-0.16,4739,0
99/04/19,35054414,315041141,9.10,9.20,8.70,8.80,-0.48,7175,0
99/04/20,22159121,200521876,9.01,9.16,8.93,9.10,+0.30,4082,1
99/04/21,15646989,143470064,9.15,9.29,9.10,9.14,+0.04,3256,1
99/04/22,16739146,151348169,9.10,9.12,9.00,9.05,-0.09,2900,0
99/04/23,19285459,177085635,9.11,9.29,9.07,9.15,+0.10,3499,1
99/04/26,17957531,166817394,9.28,9.35,9.22,9.23,+0.08,3299,1
99/04/27,16446419,149780595,9.25,9.25,9.05,9.10,-0.13,2803,0
99/04/28,34962614,317415132,8.55,9.38,8.55,9.31,+0.21,5363,1
99/04/29,43112008,408114172,9.38,9.60,9.34,9.34,+0.03,6098,1
99/04/30,21495751,200070657,9.39,9.49,9.11,9.11,-0.23,4329,0
99/05/03,13273122,120371840,9.10,9.17,9.01,9.06,-0.05,3102,0
99/05/04,12424728,112931711,9.19,9.19,9.00,9.07,+0.01,2676,1
99/05/05,24286735,213645056,8.70,8.94,8.66,8.75,-0.32,4512,0
99/05/06,30131626,260164129,8.75,8.81,8.50,8.52,-0.23,4639,0
99/05/07,26359172,215088739,8.00,8.36,8.00,8.24,-0.28,4372,0
99/05/10,36360318,307298383,8.34,8.69,8.26,8.62,+0.38,5367,1
99/05/11,29607319,252399804,8.70,8.75,8.32,8.32,-0.30,4924,0
99/05/12,13720755,114675280,8.35,8.49,8.29,8.32,0.00,2388,0
99/05/13,11815391,100253137,8.55,8.55,8.41,8.51,+0.19,2338,1
99/05/14,9085969,76524206,8.50,8.50,8.35,8.50,-0.01,1651,0
99/05/17,15449770,126849116,8.31,8.40,8.05,8.10,-0.40,2943,0
99/05/18,21008175,167371947,8.10,8.25,7.85,7.92,-0.18,4298,0
99/05/19,40588112,304449640,7.70,7.75,7.37,7.42,-0.50,6495,0
99/05/20,24357782,182547165,7.42,7.64,7.41,7.42,0.00,4122,0
99/05/21,20100814,142617315,7.14,7.25,6.92,7.15,-0.27,3689,0
99/05/24,11106477,80910237,7.23,7.34,7.21,7.28,+0.13,2209,1
99/05/25,27728410,206007824,7.30,7.78,7.10,7.63,+0.35,5487,1
99/05/26,23775938,181566473,7.63,7.85,7.40,7.85,+0.22,4185,1
99/05/27,19505906,154828325,7.78,8.13,7.65,7.98,+0.13,3732,1
99/05/28,25116441,206331593,8.37,8.38,8.11,8.12,+0.14,3910,1
99/05/31,9455823,76920606,8.20,8.21,8.05,8.12,0.00,1735,0
99/06/01,11141410,91341925,8.18,8.28,8.13,8.21,+0.09,2498,1
99/06/02,8529006,69140805,8.22,8.22,8.01,8.02,-0.19,1804,0
99/06/03,11615765,95750032,8.27,8.29,8.20,8.25,+0.23,2196,1
99/06/04,11225966,93115168,8.25,8.38,8.20,8.31,+0.06,2690,1
99/06/07,15820338,128269567,8.00,8.31,7.97,8.31,0.00,2463,0
99/06/08,10600739,87739412,8.30,8.33,8.19,8.19,-0.12,1771,0
99/06/09,11590991,94684468,8.25,8.36,8.00,8.03,-0.16,2536,0
99/06/10,6636237,54112927,8.20,8.21,8.09,8.18,+0.15,1571,1
99/06/11,8302308,68616955,8.30,8.37,8.18,8.19,+0.01,1862,1
99/06/14,6659837,55028741,8.24,8.31,8.20,8.21,+0.02,1620,1
99/06/15,11013231,91374336,8.22,8.34,8.22,8.34,+0.13,2410,1
99/06/17,16552549,140846135,8.45,8.58,8.42,8.50,+0.16,3953,1
