data,volume,price,open,high,low,close,diff,times,result
102/11/12,18120460,321661791,18.00,18.00,17.60,17.60,-0.35,4612,0
102/11/13,12839127,225741972,17.60,17.70,17.50,17.60,0.00,3133,0
102/11/14,8501500,150100568,17.65,17.75,17.60,17.65,+0.05,2506,1
102/11/15,10350337,182736587,17.70,17.75,17.55,17.65,0.00,3592,0
102/11/18,11344542,200318545,17.50,17.75,17.50,17.70,+0.05,3457,1
102/11/19,8774000,154988650,17.70,17.75,17.60,17.65,-0.05,2768,0
102/11/20,15488651,275565631,17.65,17.90,17.65,17.80,+0.15,3801,1
102/11/21,9166350,162275589,17.85,17.90,17.65,17.70,-0.10,3479,0
102/11/22,10653800,188473630,17.75,17.80,17.60,17.80,+0.10,3076,1
102/11/25,29592000,528580650,17.80,18.05,17.65,18.00,+0.20,6643,1
102/11/26,152430150,2683269590,18.00,18.20,17.10,17.10,-0.90,14508,0
102/11/27,35939400,624898418,17.35,17.55,17.25,17.30,+0.20,9016,1
102/11/28,30620649,516141241,17.30,17.35,16.50,16.85,-0.45,8947,0
102/11/29,10792398,182438916,16.85,17.05,16.80,16.90,+0.05,3734,1
102/12/02,12999145,217332755,16.85,17.00,16.60,16.60,-0.30,3925,0
102/12/03,10877601,180238720,16.50,16.75,16.50,16.50,-0.10,3938,0
102/12/04,8471500,140228819,16.50,16.65,16.50,16.55,+0.05,2815,1
102/12/05,9565200,158429455,16.70,16.70,16.50,16.55,0.00,2447,0
102/12/06,7908200,130540708,16.55,16.60,16.40,16.50,-0.05,2364,0
102/12/09,21036033,337360878,16.50,16.60,15.60,15.95,-0.55,6539,0
102/12/10,9852160,157935622,15.85,16.15,15.80,16.10,+0.15,3102,1
102/12/11,12938589,204578453,16.10,16.15,15.60,15.80,-0.30,4235,0
102/12/12,14085498,218278115,15.65,15.70,15.35,15.45,-0.35,4523,0
102/12/13,16445847,250494238,15.45,15.50,15.15,15.25,-0.20,4464,0
102/12/16,10479978,158459606,15.25,15.30,15.00,15.30,+0.05,3113,1
102/12/17,10803171,169453115,15.50,15.80,15.40,15.80,+0.50,3666,1
102/12/18,7692500,121013573,15.90,15.95,15.55,15.60,-0.20,2425,0
102/12/19,5584011,86612516,15.70,15.70,15.40,15.45,-0.15,1738,0
102/12/20,5145550,79872054,15.45,15.60,15.45,15.55,+0.10,1466,1
102/12/23,5192352,80329355,15.65,15.65,15.35,15.50,-0.05,1729,0
102/12/24,4079752,62810625,15.35,15.50,15.35,15.35,-0.15,1495,0
102/12/25,4238150,65254163,15.35,15.50,15.35,15.40,+0.05,1381,1
102/12/26,5096700,78174677,15.40,15.45,15.30,15.30,-0.10,1753,0
102/12/27,9453550,146419245,15.30,15.70,15.30,15.55,+0.25,3075,1
102/12/30,7393505,115447172,15.60,15.65,15.55,15.65,+0.10,2224,1
102/12/31,5273501,81662932,15.65,15.70,15.40,15.45,-0.20,1853,0
103/01/02,5812500,89647195,15.45,15.50,15.35,15.40,-0.05,1551,0
103/01/03,4920251,75918300,15.40,15.55,15.35,15.45,+0.05,1604,1
103/01/06,5060160,78188057,15.50,15.60,15.40,15.45,0.00,1645,0
103/01/07,4882150,75111948,15.45,15.45,15.35,15.35,-0.10,1800,0
103/01/08,7915800,120895502,15.40,15.40,15.15,15.15,-0.20,2871,0
103/01/09,9318323,141016671,15.15,15.25,15.05,15.15,0.00,2788,0
103/01/10,28185998,443316555,15.30,15.95,15.30,15.95,+0.80,8255,1
103/01/13,12253122,191475736,15.90,15.95,15.50,15.50,-0.45,3653,0
103/01/14,4509164,69828058,15.50,15.65,15.40,15.60,+0.10,1567,1
103/01/15,5929773,92028678,15.60,15.70,15.45,15.45,-0.15,1844,0
103/01/16,5256694,81248231,15.60,15.60,15.35,15.40,-0.05,1453,0
103/01/17,6139640,93924983,15.35,15.50,15.25,15.25,-0.15,1720,0
103/01/20,4513500,68681945,15.25,15.30,15.15,15.20,-0.05,1523,0
103/01/21,5768332,87743608,15.20,15.30,15.15,15.25,+0.05,1566,1
103/01/22,5198000,78990096,15.25,15.30,15.15,15.20,-0.05,1813,0
103/01/23,4248555,64417504,15.25,15.25,15.10,15.10,-0.10,1490,0
103/01/24,6267600,94701759,15.10,15.20,15.05,15.10,0.00,1770,0
103/01/27,9990707,148247255,15.00,15.05,14.65,14.95,-0.15,3371,0
103/02/05,10758310,155842266,14.60,14.70,14.35,14.35,-0.60,4397,0
103/02/06,101051065,1371456813,14.35,14.40,13.90,13.95,-0.40,5881,0
103/02/07,22104498,315986659,14.20,14.40,14.20,14.30,+0.35,5495,1
103/02/10,21656646,316197362,14.60,14.85,14.45,14.45,+0.15,5737,1
103/02/11,24668963,359837588,14.50,14.75,14.45,14.65,+0.20,3835,1
103/02/12,59077168,907213843,15.10,15.65,14.90,15.55,+0.90,12755,1
103/02/13,24924917,375911732,15.35,15.35,14.90,15.15,-0.40,6549,0
103/02/14,23064549,346788535,15.20,15.25,14.80,14.85,-0.30,4240,0
103/02/17,6409126,95347520,14.90,14.95,14.80,14.85,0.00,1898,0
103/02/18,6065821,91294493,14.95,15.10,14.95,15.10,+0.25,2080,1
103/02/19,6976400,104788750,15.20,15.20,14.90,14.95,-0.15,1945,0
103/02/20,6518189,97964250,14.95,15.10,14.95,15.05,+0.10,1725,1
103/02/21,8164600,123224486,15.10,15.20,15.00,15.15,+0.10,1982,1
103/02/24,5826399,88062292,15.30,15.30,15.00,15.05,-0.10,1516,0
103/02/25,4825909,72309044,15.10,15.10,14.90,14.95,-0.10,1468,0
103/02/26,8171500,122573068,14.95,15.10,14.90,14.95,0.00,1971,0
103/02/27,5465669,81987131,15.00,15.10,14.90,15.05,+0.10,1439,1
103/03/03,9221200,136662996,15.00,15.00,14.70,14.70,-0.35,2708,0
103/03/04,5394452,78843640,14.60,14.75,14.55,14.55,-0.15,1711,0
103/03/05,5905115,86233562,14.65,14.75,14.55,14.55,0.00,1669,0
103/03/06,14639600,213365410,14.55,14.80,14.45,14.75,+0.20,2380,1
103/03/07,6066200,89028845,14.85,14.85,14.60,14.60,-0.15,2244,0
103/03/10,6436560,94950770,14.70,14.85,14.65,14.85,+0.25,2050,1
103/03/11,4914750,72241796,14.85,14.85,14.65,14.65,-0.20,1504,0
103/03/12,6335103,92157138,14.60,14.70,14.45,14.60,-0.05,1607,0
103/03/13,5191690,75636667,14.65,14.65,14.50,14.50,-0.10,1471,0
103/03/14,6565390,96036364,14.50,14.70,14.50,14.70,+0.20,1734,1
103/03/17,4424501,65203323,14.85,14.85,14.65,14.80,+0.10,1426,1
103/03/18,5566924,82165561,14.90,14.90,14.70,14.75,-0.05,1575,0
103/03/19,6020185,88272686,14.80,14.80,14.55,14.55,-0.20,1621,0
103/03/20,7649210,111067045,14.50,14.60,14.45,14.50,-0.05,2140,0
103/03/21,15777981,228039372,14.55,14.55,14.35,14.50,0.00,2312,0
103/03/24,5843800,83492481,14.50,14.50,14.20,14.25,-0.25,1761,0
103/03/25,5192657,74482934,14.20,14.45,14.20,14.40,+0.15,1677,1
103/03/26,4394534,63065649,14.40,14.45,14.30,14.40,0.00,1433,0
103/03/27,5529366,79354736,14.40,14.40,14.30,14.35,-0.05,1733,0
103/03/28,5372650,76651886,14.35,14.35,14.20,14.20,-0.15,1578,0
103/03/31,3732890,53284734,14.25,14.35,14.20,14.30,+0.10,1161,1
103/04/01,4207254,60131897,14.30,14.35,14.25,14.30,0.00,1317,0
103/04/02,6283837,90520646,14.40,14.55,14.25,14.50,+0.20,1801,1
103/04/03,8443743,122521731,14.60,14.70,14.40,14.45,-0.05,2482,0
103/04/07,8789997,125348926,14.40,14.40,14.20,14.30,-0.15,3231,0
103/04/08,4599800,65504248,14.20,14.30,14.20,14.20,-0.10,1595,0
103/04/09,6240244,88823954,14.25,14.30,14.20,14.25,+0.05,1838,1
103/04/10,5160938,73544739,14.25,14.35,14.20,14.30,+0.05,1364,1
103/04/11,4801550,68312723,14.20,14.30,14.20,14.25,-0.05,1401,0
103/04/14,4416831,62601392,14.25,14.30,14.10,14.10,-0.15,1221,0
103/04/15,4502600,63655847,14.10,14.20,14.10,14.15,+0.05,1130,1
103/04/16,4711357,66868100,14.20,14.30,14.10,14.20,+0.05,1517,1
103/04/17,2295977,32618339,14.20,14.30,14.15,14.20,0.00,1221,0
103/04/18,4722863,66685113,14.25,14.30,14.05,14.10,-0.10,1256,0
103/04/21,3183532,45090003,14.15,14.20,14.15,14.15,+0.05,733,1
103/04/22,19510823,285387188,14.20,15.00,14.15,14.80,+0.65,5046,1
103/04/23,13549768,199167181,14.95,15.00,14.50,14.50,-0.30,3476,0
103/04/24,13256727,193294310,14.40,14.80,14.35,14.65,+0.15,3087,1
103/04/25,10738780,153865508,14.65,14.65,14.15,14.25,-0.40,2458,0
103/04/28,6815607,96481481,14.10,14.25,14.00,14.20,-0.05,1633,0
103/04/29,18419299,271349883,14.50,14.95,14.50,14.70,+0.50,4981,1
103/04/30,7421854,108202278,14.80,14.80,14.40,14.45,-0.25,1936,0
103/05/02,26555773,397248650,14.55,15.20,14.50,15.10,+0.65,5622,1
103/05/05,57270494,911315494,15.70,16.15,15.65,15.95,+0.85,12923,1
103/05/06,42789676,687635566,16.10,16.40,15.75,16.10,+0.15,10445,1
103/05/07,51505927,849638505,16.00,17.00,15.80,16.75,+0.65,13570,1
103/05/08,103025134,1813676870,17.50,17.90,17.20,17.90,+1.15,23447,1
103/05/09,212830232,3819622050,18.20,18.75,16.65,17.15,-0.75,48169,0
103/05/12,40908579,706720333,17.30,17.65,17.10,17.10,-0.05,10430,0
103/05/13,41853933,702610879,17.35,17.40,16.50,16.60,-0.50,10149,0
103/05/14,16301182,271511523,16.70,16.80,16.55,16.60,0.00,4424,0
103/05/15,23099048,391672446,16.60,17.20,16.50,16.85,+0.25,6337,1
103/05/16,37585501,647443477,17.00,17.45,16.80,17.35,+0.50,8299,1
103/05/19,25816539,443254663,17.40,17.40,17.00,17.00,-0.35,5981,0
103/05/20,18347701,310986853,17.10,17.15,16.80,16.95,-0.05,4117,0
103/05/21,18924199,324715588,16.95,17.35,16.90,17.05,+0.10,4948,1
103/05/22,12849185,219298999,17.15,17.20,17.00,17.10,+0.05,3033,1
103/05/23,15466072,264807926,17.20,17.25,17.00,17.20,+0.10,3133,1
103/05/26,54889815,979374498,17.60,18.20,17.55,17.85,+0.65,12364,1
103/05/27,132381369,2447959309,19.05,19.05,18.00,18.05,+0.20,28796,1
103/05/28,45030383,800652921,18.10,18.15,17.55,17.65,-0.40,11550,0
103/05/29,24391918,432790975,17.65,17.95,17.55,17.65,0.00,6734,0
103/05/30,22876261,404259037,17.75,17.80,17.55,17.80,+0.15,4789,1
103/06/03,15979736,282486791,17.85,17.95,17.55,17.60,-0.20,3677,0
103/06/04,20987002,364746930,17.60,17.70,17.25,17.30,-0.30,5250,0
103/06/05,27108499,459817896,17.25,17.25,16.80,16.80,-0.50,7331,0
103/06/06,9772202,165509497,16.85,17.00,16.85,16.95,+0.15,2855,1
103/06/09,10975211,184075090,16.95,17.00,16.65,16.75,-0.20,2970,0
103/06/10,26983215,462762575,16.80,17.35,16.80,17.15,+0.40,5861,1
103/06/11,10700801,182301917,17.15,17.25,16.95,17.00,-0.15,2807,0
103/06/12,18125061,311687749,17.00,17.45,16.80,17.20,+0.20,5126,1
103/06/13,6318552,108411234,17.20,17.35,17.05,17.20,0.00,1890,0
103/06/16,7551982,129191885,17.30,17.35,17.05,17.05,-0.15,2034,0
103/06/17,6675906,113734841,17.05,17.10,17.00,17.00,-0.05,1846,0
103/06/18,9608700,162982312,17.00,17.15,16.85,16.90,-0.10,2915,0
103/06/19,11449504,196046212,17.20,17.25,17.00,17.00,+0.10,2772,1
103/06/20,8029500,136773293,17.15,17.15,16.95,17.10,+0.10,2112,1
103/06/23,37781090,658567692,17.20,17.65,17.15,17.20,+0.10,9302,1
103/06/24,11891795,204527372,17.30,17.40,17.05,17.15,-0.05,3531,0
103/06/25,31079327,542026466,17.10,17.70,17.05,17.50,+0.35,7751,1
103/06/26,34706868,615772249,17.60,17.90,17.60,17.60,+0.10,8953,1
103/06/27,21072485,375375175,17.65,17.95,17.60,17.70,+0.10,5395,1
103/06/30,51796634,934301757,17.95,18.20,17.90,17.95,+0.25,9603,1
103/07/01,68508752,1255559343,18.10,18.60,18.00,18.30,+0.35,13801,1
103/07/02,63166745,1158131428,18.50,18.60,17.90,18.30,0.00,13383,0
103/07/03,29088739,531222202,18.30,18.45,18.10,18.10,-0.20,6765,0
103/07/04,18581892,335926906,18.20,18.25,18.00,18.00,-0.10,4276,0
103/07/07,19199751,345459618,18.10,18.15,17.85,17.95,-0.05,3974,0
103/07/08,23783691,428748298,18.00,18.20,17.90,18.05,+0.10,5355,1
103/07/09,22151717,396242524,17.85,18.00,17.80,17.85,X0.00,5085,0
103/07/10,13530560,242296430,18.00,18.00,17.85,17.90,+0.05,3146,1
103/07/11,19909353,353800257,17.90,17.95,17.60,17.85,-0.05,4694,0
103/07/14,72661699,1344444612,18.00,18.90,18.00,18.45,+0.60,13581,1
103/07/15,45083149,834832284,18.60,18.70,18.35,18.40,-0.05,9146,0
103/07/16,22833960,414512914,18.40,18.40,18.00,18.05,-0.35,5442,0
103/07/17,13057123,236700117,18.10,18.20,18.05,18.15,+0.10,3382,1
103/07/18,10542782,190565141,18.00,18.20,17.95,18.10,-0.05,2721,0
103/07/21,16248495,297305092,18.25,18.45,18.20,18.20,+0.10,3832,1
103/07/22,9545056,174118458,18.30,18.30,18.20,18.25,+0.05,2643,1
103/07/24,10217757,186516615,18.30,18.35,18.15,18.20,-0.05,2619,0
103/07/25,13670240,249441620,18.30,18.30,18.20,18.30,+0.10,3101,1
103/07/28,10754927,195549360,18.30,18.30,18.10,18.15,-0.15,2461,0
103/07/29,15981303,288281320,18.15,18.25,17.90,17.95,-0.20,4622,0
103/07/30,8790757,158126070,18.00,18.10,17.95,17.95,0.00,2534,0
103/07/31,11486206,205815359,18.00,18.00,17.85,17.85,-0.10,2751,0
103/08/01,11197223,198946656,17.60,17.90,17.60,17.90,+0.05,2887,1
103/08/04,23950901,434590067,18.00,18.35,17.90,18.35,+0.45,4085,1
103/08/05,40521992,749563097,18.50,18.70,18.20,18.20,-0.15,9071,0
103/08/06,15562300,283721818,18.20,18.40,18.10,18.25,+0.05,3482,1
103/08/07,10369196,188872240,18.35,18.35,18.10,18.10,-0.15,2389,0
103/08/08,13234540,239416323,18.10,18.20,18.00,18.20,+0.10,3079,1
103/08/11,22836000,414041640,18.25,18.25,18.00,18.05,-0.15,3287,0
103/08/12,10683626,192679571,18.05,18.15,17.95,18.10,+0.05,2631,1
103/08/13,12720625,230862207,18.15,18.20,18.05,18.20,+0.10,2956,1
103/08/14,15297031,280213810,18.25,18.45,18.20,18.20,0.00,3289,0
103/08/15,13391556,245587642,18.25,18.40,18.20,18.40,+0.20,3398,1
103/08/18,72715121,1377394449,18.50,19.30,18.45,19.00,+0.60,13952,1
103/08/19,27506942,523094884,19.25,19.25,18.80,18.90,-0.10,6388,0
103/08/20,36940316,712093389,19.00,19.45,19.00,19.25,+0.35,8701,1
103/08/21,65029390,1251243910,19.30,19.65,18.80,18.95,-0.30,11560,0
103/08/22,16727044,319258732,19.00,19.25,19.00,19.10,+0.15,4028,1
103/08/25,16984722,322179319,19.10,19.15,18.85,18.90,-0.20,3535,0
103/08/26,24841872,472010005,18.95,19.15,18.80,19.05,+0.15,4711,1
103/08/27,15385561,292556186,19.15,19.20,18.90,19.00,-0.05,3720,0
103/08/28,10657000,202074596,19.00,19.05,18.90,19.00,0.00,2348,0
103/08/29,30409181,586653842,19.10,19.50,19.00,19.30,+0.30,6221,1
103/09/01,17911253,342624286,19.30,19.35,19.05,19.05,-0.25,3664,0
103/09/02,22873505,430888107,19.00,19.00,18.70,18.75,-0.30,5215,0
103/09/03,13021871,242894125,18.75,18.75,18.55,18.70,-0.05,3205,0
103/09/04,8876162,164891673,18.70,18.70,18.50,18.60,-0.10,2496,0
103/09/05,5661419,105402701,18.60,18.70,18.55,18.70,+0.10,1646,1
103/09/09,6491851,121471908,18.80,18.85,18.60,18.65,-0.05,1618,0
103/09/10,9780954,180730329,18.65,18.65,18.40,18.55,-0.10,2604,0
103/09/11,4691865,87120386,18.65,18.65,18.50,18.50,-0.05,1425,0
103/09/12,11453007,210628224,18.50,18.55,18.30,18.50,0.00,2590,0
103/09/15,5354601,98839107,18.40,18.60,18.35,18.40,-0.10,1393,0
103/09/16,12074060,219468494,18.40,18.45,17.90,18.15,-0.25,2813,0
103/09/17,6027670,110144168,18.20,18.40,18.20,18.25,+0.10,2126,1
103/09/18,4868594,88801436,18.40,18.40,18.15,18.15,-0.10,1303,0
103/09/19,11469681,209251107,18.25,18.45,18.15,18.20,+0.05,1614,1
103/09/22,8029618,144805000,18.15,18.15,17.95,18.00,-0.20,2531,0
103/09/23,7432300,133418600,18.00,18.10,17.85,17.85,-0.15,2128,0
103/09/24,5560430,99324101,17.80,17.95,17.80,17.80,-0.05,1777,0
103/09/25,10354947,182394699,17.85,17.95,17.40,17.45,-0.35,3138,0
103/09/26,23652201,429120889,17.70,18.50,17.60,18.05,+0.60,6221,1
103/09/29,10022593,179705517,18.00,18.15,17.75,17.80,-0.25,2994,0
103/09/30,7951102,140605779,17.85,17.90,17.55,17.70,-0.10,2536,0
103/10/01,5974698,106277435,17.70,17.90,17.60,17.70,0.00,2004,0
103/10/02,4749856,84038633,17.60,17.85,17.60,17.70,0.00,1741,0
103/10/03,4833023,86456600,17.75,17.95,17.75,17.90,+0.20,1675,1
103/10/06,3292085,58722760,18.00,18.00,17.75,17.75,-0.15,1427,0
103/10/07,4307715,76126810,17.65,17.75,17.60,17.65,-0.10,1554,0
103/10/08,5429294,96044601,17.65,17.80,17.60,17.60,-0.05,1948,0
103/10/09,4797540,84560003,17.75,17.75,17.55,17.65,+0.05,1555,1
103/10/13,10690309,184364009,17.50,17.55,17.10,17.10,-0.55,2871,0
103/10/14,6567110,112659046,17.05,17.30,17.05,17.25,+0.15,1906,1
103/10/15,9413424,160984736,17.20,17.25,17.00,17.15,-0.10,2417,0
103/10/16,10443156,176340320,16.90,17.05,16.70,17.00,-0.15,2963,0
103/10/17,17822777,304962705,17.05,17.30,16.85,17.20,+0.20,3933,1
103/10/20,5274243,91159042,17.30,17.35,17.20,17.20,0.00,1665,0
103/10/21,2929741,50126427,17.20,17.25,17.00,17.00,-0.20,1042,0
103/10/22,3173701,54323331,17.20,17.20,17.05,17.05,+0.05,950,1
103/10/23,18016610,321559720,17.35,18.10,17.35,17.80,+0.75,5419,1
103/10/24,6438461,113976737,17.95,18.00,17.60,17.65,-0.15,2174,0
103/10/27,5733092,100614999,17.70,17.85,17.45,17.50,-0.15,1551,0
103/10/28,5532871,98082248,17.75,17.80,17.65,17.80,+0.30,2161,1
103/10/29,5449141,97141061,17.90,17.90,17.75,17.85,+0.05,1723,1
103/10/30,3566500,63606070,17.90,17.90,17.75,17.85,0.00,1031,0
103/10/31,5109390,91625120,17.95,18.00,17.80,18.00,+0.15,1368,1
103/11/03,4472378,80362804,18.00,18.10,17.90,18.00,0.00,1366,0
103/11/04,2945803,52735521,18.00,18.00,17.85,17.85,-0.15,1062,0
103/11/05,2803673,50030101,17.85,17.90,17.80,17.85,0.00,825,0
103/11/06,3295501,58615392,17.80,17.90,17.70,17.70,-0.15,964,0
103/11/07,6538140,117627347,17.75,18.20,17.75,18.00,+0.30,1656,1
103/11/10,9810830,178561156,18.05,18.30,18.05,18.15,+0.15,2801,1
103/11/11,3498100,63361400,18.15,18.20,18.05,18.05,-0.10,1279,0
103/11/12,5377056,97306207,18.05,18.30,18.00,18.00,-0.05,1625,0
103/11/13,3095060,55608266,18.10,18.10,17.85,17.90,-0.10,1015,0
103/11/14,5057316,90828847,18.00,18.10,17.85,17.85,-0.05,1141,0
103/11/17,6727000,120878541,18.10,18.20,17.80,17.85,0.00,1739,0
103/11/18,6206389,110864001,18.00,18.05,17.75,17.85,0.00,1749,0
103/11/19,4204400,75344825,18.00,18.00,17.85,17.95,+0.10,1160,1
103/11/20,4054738,73023434,18.00,18.10,17.90,18.00,+0.05,1185,1
103/11/21,3170600,56949018,18.00,18.00,17.90,17.95,-0.05,832,0
103/11/24,15944010,291318876,18.00,18.45,18.00,18.20,+0.25,3610,1
103/11/25,5980912,108622189,18.30,18.30,18.10,18.20,0.00,1459,0
103/11/26,4504692,81425606,18.15,18.20,18.00,18.00,-0.20,1351,0
103/11/27,5634780,101312244,18.10,18.10,17.90,17.95,-0.05,1425,0
103/11/28,4870400,87195531,18.00,18.00,17.85,17.85,-0.10,1433,0
103/12/01,6833098,120670314,17.50,17.85,17.40,17.80,-0.05,2150,0
103/12/02,5194505,91794134,17.80,17.85,17.60,17.70,-0.10,2078,0
103/12/03,8871863,159158032,17.80,18.05,17.70,18.05,+0.35,2185,1
103/12/04,7639004,138346520,18.20,18.30,18.00,18.00,-0.05,1844,0
103/12/05,5067603,90980187,18.00,18.10,17.85,17.85,-0.15,1467,0
103/12/08,6005383,108534144,18.05,18.20,17.95,18.05,+0.20,1442,1
103/12/09,6902030,124467390,18.20,18.20,17.95,17.95,-0.10,1723,0
103/12/10,5036621,90176442,18.00,18.05,17.80,17.80,-0.15,1711,0
103/12/11,3292886,58650864,17.80,17.95,17.70,17.75,-0.05,1188,0
103/12/12,3955859,70411384,17.90,17.95,17.75,17.75,0.00,1312,0
103/12/15,3678571,64939579,17.65,17.80,17.60,17.70,-0.05,1398,0
103/12/16,7671100,134642903,17.60,17.80,17.50,17.50,-0.20,2297,0
103/12/17,7541390,131349020,17.50,17.60,17.30,17.30,-0.20,2474,0
103/12/18,12953514,224082865,17.40,17.50,17.10,17.25,-0.05,3406,0
103/12/19,11143100,192506533,17.25,17.45,17.05,17.20,-0.05,2629,0
103/12/22,9767502,169359677,17.20,17.50,17.20,17.45,+0.25,2269,1
103/12/23,10415082,184689858,17.60,17.90,17.50,17.85,+0.40,3056,1
103/12/24,9987604,177672616,18.00,18.00,17.60,17.65,-0.20,2794,0
103/12/25,5164935,90883946,17.60,17.70,17.50,17.60,-0.05,1370,0
103/12/26,8607338,149948374,17.50,17.60,17.35,17.35,-0.25,2439,0
103/12/27,3172726,55180546,17.35,17.50,17.30,17.40,+0.05,981,1
