data,volume,price,open,high,low,close,diff,times,result
99/01/04,11443651,172445197,15.20,15.30,14.95,15.00,-0.20,2463,0
99/01/05,13477528,201112862,15.10,15.20,14.70,14.75,-0.25,2729,0
99/01/06,14528276,215244881,14.85,15.00,14.70,15.00,+0.25,2942,1
99/01/07,32503673,496272695,15.00,15.55,15.00,15.00,0.00,6369,0
99/01/08,11227270,167977475,15.30,15.30,14.70,14.95,-0.05,2338,0
99/01/11,15124382,229008391,15.10,15.25,15.00,15.00,+0.05,3045,1
99/01/12,17314568,265308850,15.20,15.50,15.20,15.25,+0.25,3598,1
99/01/13,8637143,129964445,15.15,15.20,14.95,15.00,-0.25,2045,0
99/01/14,21362091,327348810,15.10,15.45,15.00,15.25,+0.25,4056,1
99/01/15,50197285,806680239,15.70,16.30,15.60,16.30,+1.05,9156,1
99/01/18,53357184,899451726,16.30,17.35,16.25,17.15,+0.85,11026,1
99/01/19,33409321,564853957,17.30,17.65,16.30,17.00,-0.15,7124,0
99/01/20,27115146,460145382,17.10,17.50,16.50,17.40,+0.40,5190,1
99/01/21,20367185,345974119,17.40,17.40,16.65,16.90,-0.50,4380,0
99/01/22,29782514,494577151,16.40,16.85,16.35,16.60,-0.30,6276,0
99/01/25,13649913,224275471,16.30,16.75,16.15,16.15,-0.45,3257,0
99/01/26,24208985,374912198,16.30,16.40,15.05,15.30,-0.85,4917,0
99/01/27,11427397,172447155,15.30,15.40,14.80,15.00,-0.30,2630,0
99/01/28,12107044,187914514,15.45,15.75,15.25,15.70,+0.70,2776,1
99/01/29,11804670,179412082,15.30,15.45,15.05,15.10,-0.60,2925,0
99/02/01,9103208,136383733,15.10,15.20,14.80,14.80,-0.30,2185,0
99/02/02,28255412,403813963,15.00,15.20,13.80,13.90,-0.90,5371,0
99/02/03,20685363,298132965,14.10,14.85,13.95,14.85,+0.95,5350,1
99/02/04,8768208,128958886,14.95,14.95,14.55,14.60,-0.25,2504,0
99/02/05,14111122,195002358,13.70,14.20,13.60,13.60,-1.00,3120,0
99/02/06,9728394,134664866,13.70,14.40,13.20,13.95,+0.35,2658,1
99/02/08,6634591,94479164,14.30,14.40,13.95,14.25,+0.30,1863,1
99/02/09,8882825,129938382,14.35,14.85,14.25,14.85,+0.60,2470,1
99/02/10,10973706,162583674,15.05,15.15,14.60,14.60,-0.25,2932,0
99/02/22,7663872,114148894,15.10,15.10,14.65,14.75,+0.15,1999,1
99/02/23,3470220,50941037,14.70,14.80,14.60,14.70,-0.05,1000,0
99/02/24,6068470,87892311,14.55,14.70,14.40,14.40,-0.30,1689,0
99/02/25,7398591,104602324,14.45,14.55,13.80,13.95,-0.45,2099,0
99/02/26,3956965,55163292,14.00,14.10,13.80,14.05,+0.10,1278,1
99/03/01,7501114,108174794,14.05,14.65,14.05,14.60,+0.55,1946,1
99/03/02,3904066,56746530,14.75,14.75,14.40,14.40,-0.20,1065,0
99/03/03,3939502,56573339,14.40,14.50,14.25,14.30,-0.10,986,0
99/03/04,3768414,53809293,14.30,14.45,14.10,14.15,-0.15,1079,0
99/03/05,3326389,47594858,14.35,14.45,14.20,14.25,+0.10,894,1
99/03/08,8034958,117851344,14.50,14.80,14.45,14.75,+0.50,2238,1
99/03/09,7212087,107167598,14.75,14.95,14.75,14.95,+0.20,2060,1
99/03/10,23283170,357576414,15.05,15.50,15.05,15.30,+0.35,5850,1
99/03/11,21761609,339460992,15.50,15.80,15.40,15.70,+0.40,4770,1
99/03/12,16166441,254494568,15.80,16.00,15.50,15.90,+0.20,3750,1
