data,volume,price,open,high,low,close,diff,times,result
99/01/04,1839169,157928886,87.00,87.80,85.20,85.20,-2.60,850,0
99/01/05,2407325,201608208,85.50,86.00,82.20,83.00,-2.20,1037,0
99/01/06,1722753,142785999,83.00,83.50,82.00,83.20,+0.20,731,1
99/01/07,4431986,356053998,83.30,83.30,77.50,77.50,-5.70,2038,0
99/01/08,2979676,224929266,77.60,78.00,72.60,76.80,-0.70,1495,0
99/01/11,3586652,287827250,76.80,82.10,76.70,82.10,+5.30,1850,1
99/01/12,3818221,318366274,81.00,84.80,81.00,83.60,+1.50,1825,1
99/01/13,1442843,120014342,83.60,84.00,82.20,83.20,-0.40,722,0
99/01/14,3395170,288965620,83.80,86.00,83.80,86.00,+2.80,1486,1
99/01/15,2416672,207834146,87.00,87.50,85.20,85.80,-0.20,1083,0
99/01/18,1290048,108474690,84.00,85.50,83.00,83.70,-2.10,696,0
99/01/19,1809281,149196609,83.80,84.00,81.30,82.00,-1.70,899,0
99/01/20,1332375,109714695,82.50,83.20,81.90,82.00,0.00,598,0
99/01/21,2695950,212505783,81.00,81.60,77.70,78.20,-3.80,1298,0
99/01/22,2280956,176481399,76.50,80.50,74.60,79.90,+1.70,1091,1
99/01/25,1054906,83579290,78.60,80.00,78.30,78.30,-1.60,477,0
99/01/26,2977956,220260262,78.30,79.20,72.90,73.90,-4.40,1395,0
99/01/27,3207417,225193583,73.90,74.20,68.80,68.80,-5.10,1356,0
99/01/28,3499398,237539658,68.80,69.40,66.30,68.80,0.00,1585,0
99/01/29,2187816,151894950,67.00,71.60,66.50,70.90,+2.10,1261,1
99/02/01,989807,68952376,70.90,72.10,68.50,68.50,-2.40,632,0
99/02/02,1313484,89645035,70.00,70.00,66.30,66.70,-1.80,686,0
99/02/03,1205317,81336256,68.00,68.40,66.50,68.00,+1.30,615,1
99/02/04,2665572,188244424,68.20,72.10,67.60,70.90,+2.90,1400,1
99/02/05,1661736,112636981,67.00,69.30,67.00,67.50,-3.40,864,0
99/02/06,1311259,88325512,67.50,68.60,65.80,67.50,0.00,689,0
99/02/08,1237271,85486342,67.50,70.40,66.70,69.40,+1.90,658,1
99/02/09,2809739,204680147,69.40,74.20,69.40,73.40,+4.00,1406,1
99/02/10,2491094,188336336,75.00,77.00,74.20,75.20,+1.80,1072,1
99/02/22,946361,72141634,77.20,77.30,75.20,75.30,+0.10,514,1
99/02/23,1022153,76997303,75.30,76.50,74.50,76.50,+1.20,500,1
99/02/24,651233,49391926,76.00,76.40,75.10,75.30,-1.20,394,0
99/02/25,1012343,76352353,76.10,76.40,74.60,75.00,-0.30,552,0
99/02/26,848790,63872070,75.00,76.30,74.60,75.30,+0.30,454,1
99/03/01,1199622,89909238,75.50,76.00,73.90,74.80,-0.50,541,0
99/03/02,2670661,207441026,76.00,78.90,75.00,77.90,+3.10,1487,1
99/03/03,983930,76802862,78.50,78.70,77.30,77.60,-0.30,612,0
99/03/04,1009429,78627830,77.60,78.90,77.10,78.80,+1.20,546,1
99/03/05,4114740,336263821,79.50,82.90,79.50,82.10,+3.30,1996,1
99/03/08,2085580,173172249,83.50,84.00,82.10,82.90,+0.80,1030,1
99/03/09,2938360,247491035,82.80,84.80,82.50,84.50,+1.60,1499,1
99/03/10,3082875,257027925,84.50,85.30,82.80,83.20,-1.30,1490,0
99/03/11,2327453,192005486,83.20,83.60,81.00,83.60,+0.40,1227,1
99/03/12,1840949,154377177,83.60,84.50,82.60,83.10,-0.50,924,0
99/03/15,1694875,141974997,83.60,85.00,82.80,82.90,-0.20,826,0
99/03/16,677719,56381077,83.20,83.60,82.60,83.20,+0.30,384,1
99/03/17,3098049,262502965,83.80,86.00,83.80,85.50,+2.30,1521,1
99/03/18,3424710,296210032,85.30,87.50,84.70,86.20,+0.70,1668,1
99/03/19,2212571,192117654,86.50,87.50,86.00,86.60,+0.40,992,1
99/03/22,4946454,439046858,86.60,91.00,85.60,90.10,+3.50,2316,1
99/03/23,3251413,292028244,90.10,91.60,87.10,88.70,-1.40,1597,0
99/03/24,1847044,162513381,89.70,89.70,86.20,86.80,-1.90,954,0
99/03/25,1834666,158282073,86.80,88.00,85.00,87.10,+0.30,999,1
99/03/26,1582927,137962287,87.20,88.10,86.50,86.70,-0.40,806,0
99/03/29,1189519,103278034,87.00,87.70,86.50,86.50,-0.20,620,0
99/03/30,1513593,132229451,87.00,88.50,86.40,86.60,+0.10,836,1
99/03/31,1035182,90392834,87.00,87.80,87.00,87.50,+0.90,544,1
99/04/01,2052788,182900529,88.00,90.00,88.00,89.00,+1.50,1090,1
99/04/02,3094882,278622127,89.10,91.00,89.00,89.20,+0.20,1534,1
99/04/06,1371501,122467988,89.70,90.10,88.00,88.00,-1.20,688,0
99/04/07,1914088,166602716,88.20,88.80,86.10,86.80,-1.20,1011,0
99/04/08,2491219,214328837,86.00,87.80,84.40,84.50,-2.30,1198,0
99/04/09,1555736,132097162,85.00,87.00,83.20,86.70,+2.20,857,1
99/04/12,474992,40948215,87.40,87.50,85.40,85.70,-1.00,296,0
99/04/13,1163900,97300312,85.70,85.70,81.50,82.90,-2.80,715,0
99/04/14,702447,59136033,83.10,85.60,83.10,85.60,+2.70,429,1
99/04/15,1468548,127606078,86.10,87.50,86.10,86.60,+1.00,704,1
99/04/16,559552,48023720,85.00,86.50,85.00,85.60,-1.00,292,0
99/04/19,2537929,208801549,83.60,84.80,81.00,81.00,-4.60,1387,0
99/04/20,903712,74054084,82.00,82.80,81.00,82.20,+1.20,517,1
99/04/21,521064,43113857,83.00,83.20,82.00,82.60,+0.40,336,1
99/04/22,1323314,108142628,82.60,83.80,80.80,83.30,+0.70,755,1
99/04/23,562921,46548722,83.30,83.50,82.10,82.40,-0.90,333,0
99/04/26,851649,70949346,83.30,84.00,82.50,84.00,+1.60,468,1
99/04/27,457470,38112957,84.50,84.50,82.90,82.90,-1.10,311,0
99/04/28,683815,55700030,80.50,82.50,80.50,82.00,-0.90,423,0
99/04/29,482901,39680983,82.00,82.80,81.60,81.60,-0.40,309,0
99/04/30,1018813,82395778,82.40,82.50,79.90,80.30,-1.30,565,0
99/05/03,2208965,168635796,79.90,79.90,74.70,77.60,-2.70,1085,0
99/05/04,1569340,120867816,77.80,78.00,75.60,78.00,+0.40,656,1
99/05/05,1471079,114916350,75.00,81.90,75.00,81.90,+3.90,725,1
99/05/06,1816698,147419790,81.00,82.90,79.10,80.00,-1.90,853,0
99/05/07,1314765,101959427,77.50,79.40,76.00,77.20,-2.80,732,0
99/05/10,922354,72117401,77.20,79.50,77.20,79.50,+2.30,510,1
99/05/11,1311180,105538787,80.50,81.50,79.60,79.70,+0.20,671,1
99/05/12,1509468,120090417,80.20,81.00,78.00,81.00,+1.30,842,1
99/05/13,2552028,211923108,81.90,84.00,81.10,83.00,+2.00,1287,1
99/05/14,560843,46369393,82.80,83.50,82.00,82.80,-0.20,309,0
99/05/17,1233698,99779347,82.00,82.10,79.50,80.60,-2.20,595,0
99/05/18,1029713,81495226,80.60,81.00,78.00,78.00,-2.60,651,0
99/05/19,850220,66636402,78.00,79.70,76.90,79.10,+1.10,496,1
