data,volume,price,open,high,low,close,diff,times,result
99/01/04,29620853,946071127,32.50,32.70,31.05,31.70,-1.00,7618,0
99/01/05,44158727,1450863898,31.90,33.90,31.45,32.65,+0.95,9960,1
99/01/06,31016888,1042469633,32.90,34.00,32.90,33.65,+1.00,7410,1
99/01/07,28764274,958499204,33.65,34.30,32.75,32.80,-0.85,7464,0
99/01/08,27844132,883081749,32.55,32.70,31.20,32.00,-0.80,7287,0
99/01/11,16958660,541815219,31.50,32.30,31.50,31.75,-0.25,4118,0
99/01/12,38598146,1258891583,31.60,33.90,31.05,33.00,+1.25,7963,1
99/01/13,25729491,838880912,32.10,33.45,32.00,32.00,-1.00,5644,0
99/01/14,17287721,553235071,32.00,32.60,31.45,31.90,-0.10,4503,0
99/01/15,28296240,941254030,32.50,34.10,32.30,33.90,+2.00,7604,1
99/01/18,23327904,784558136,33.20,34.20,33.10,34.00,+0.10,5530,1
99/01/19,28775372,929999218,33.50,33.80,31.65,31.95,-2.05,7788,0
99/01/20,14854399,472451297,31.95,32.50,31.20,31.95,0.00,4187,0
99/01/21,33708692,1012707274,30.80,31.30,29.75,29.75,-2.20,9443,0
99/01/22,18882974,545713861,28.15,29.50,28.15,28.90,-0.85,5502,0
99/01/25,13567775,384616466,28.10,28.80,28.00,28.30,-0.60,3714,0
99/01/26,20633445,583662433,28.90,29.20,27.50,27.60,-0.70,5049,0
99/01/27,23717358,637292485,27.60,28.15,25.70,26.00,-1.60,5402,0
99/01/28,18027380,476236062,26.30,27.15,25.70,27.05,+1.05,4560,1
99/01/29,10935746,286926092,26.50,26.70,25.90,26.25,-0.80,2978,0
99/02/01,9956773,266027586,26.75,27.10,26.45,26.60,+0.35,2780,1
99/02/02,11114100,296687778,27.20,27.40,26.05,26.05,-0.55,2556,0
99/02/03,8239003,218092388,26.50,26.90,26.00,26.50,+0.45,2131,1
99/02/04,5908817,158332262,26.70,27.15,26.45,26.80,+0.30,1875,1
99/02/05,13368810,335869825,25.30,25.90,24.95,24.95,-1.85,2866,0
99/02/06,26149714,616828686,24.95,24.95,23.25,23.40,-1.55,4620,0
99/02/08,11601519,269086914,23.90,23.90,22.90,22.95,-0.45,3184,0
99/02/09,15853957,372886695,22.90,24.05,22.90,23.75,+0.80,4075,1
99/02/10,19929519,494164832,24.20,25.40,24.05,25.40,+1.65,4606,1
99/02/22,15321696,396328916,26.15,26.20,25.50,25.80,+0.40,3074,1
99/02/23,10044787,255688766,25.50,26.00,24.95,25.35,-0.45,2462,0
99/02/24,9196447,236551244,25.25,26.00,25.10,25.45,+0.10,2728,1
99/02/25,17255295,423951630,25.55,25.60,23.90,23.90,-1.55,4713,0
99/02/26,8497208,203248831,24.00,24.30,23.60,23.80,-0.10,2124,0
99/03/01,11806476,296580918,24.60,25.45,24.30,25.45,+1.65,2650,1
99/03/02,18594117,490618663,26.80,26.80,26.00,26.30,+0.85,4496,1
99/03/03,13839686,358681028,26.30,26.50,25.55,25.90,-0.40,3496,0
99/03/04,8724939,225148824,26.50,26.50,25.30,25.45,-0.45,2715,0
99/03/05,7341745,190101300,25.70,26.10,25.70,25.90,+0.45,1900,1
99/03/08,24035503,654699079,25.90,27.70,25.90,27.70,+1.80,5855,1
99/03/09,19219309,535130346,27.85,28.15,27.40,27.90,+0.20,4789,1
99/03/10,12324171,344871338,28.30,28.30,27.55,28.10,+0.20,3021,1
99/03/11,23747851,694222423,28.45,30.00,28.45,29.25,+1.15,5925,1
99/03/12,7934887,229490945,29.35,29.35,28.65,28.90,-0.35,2372,0
99/03/15,7202277,207939818,29.50,29.50,28.55,28.60,-0.30,2117,0
99/03/16,15173431,447836110,28.95,30.20,28.70,30.00,+1.40,4264,1
99/03/17,22199726,675407534,30.80,31.00,30.05,30.50,+0.50,5896,1
99/03/18,32230145,1026234605,30.75,32.60,30.50,32.10,+1.60,8769,1
99/03/19,13741659,436712182,31.80,32.05,31.55,31.60,-0.50,4386,0
99/03/22,20969619,651351062,31.40,31.90,30.70,30.95,-0.65,4519,0
99/03/23,12720974,404745587,31.50,32.50,31.20,31.30,+0.35,3708,1
99/03/24,26970802,831929017,31.80,32.20,29.80,30.05,-1.25,6787,0
99/03/25,12625079,385354498,30.60,30.95,30.05,30.90,+0.85,3657,1
99/03/26,11995618,368222153,31.00,31.20,30.20,30.65,-0.25,3922,0
99/03/29,15163724,472447983,31.00,31.80,30.65,30.65,0.00,3863,0
99/03/30,11317883,352108557,31.50,31.50,30.70,30.80,+0.15,3300,1
99/03/31,9058421,276523249,30.70,30.85,30.20,30.30,-0.50,2924,0
99/04/01,11081710,342142706,30.50,31.20,30.50,30.80,+0.50,3546,1
99/04/02,8242400,254499498,30.90,31.35,30.55,30.85,+0.05,2048,1
99/04/06,19490568,609055834,31.00,31.70,30.85,31.60,+0.75,4462,1
99/04/07,14277349,443948169,31.75,31.80,30.90,30.95,-0.65,3808,0
99/04/08,10849710,332899715,30.90,31.30,30.30,30.55,-0.40,3053,0
99/04/09,9591859,287813823,30.50,30.60,29.80,29.80,-0.75,3414,0
99/04/12,10502350,321369810,30.20,30.95,30.10,30.75,+0.95,2856,1
99/04/13,9536980,288133745,30.80,30.90,29.75,29.85,-0.90,2788,0
99/04/14,21095676,610414638,29.30,29.50,28.70,28.85,-1.00,5617,0
99/04/15,7470361,218342272,29.45,29.45,29.00,29.25,+0.40,2343,1
99/04/16,10801158,313975837,29.30,29.50,28.65,28.80,-0.45,2809,0
99/04/19,18584206,509712428,28.00,28.50,26.80,26.80,-2.00,5807,0
99/04/20,9993997,270672169,27.00,27.30,26.95,27.00,+0.20,3014,1
99/04/21,9692040,272488757,27.25,28.60,27.25,28.60,+1.60,3199,1
99/04/22,14110213,410249710,28.50,29.80,28.30,29.60,+1.00,4086,1
99/04/23,10687057,315318331,29.75,29.80,29.15,29.50,-0.10,2658,0
99/04/26,10445474,308038996,29.75,30.00,29.20,29.25,-0.25,2742,0
99/04/27,5274074,151239154,29.35,29.35,28.30,28.50,-0.75,1761,0
99/04/28,8177784,230085165,27.50,28.85,27.30,28.50,0.00,2294,0
99/04/29,4600966,129765197,28.70,28.75,28.00,28.00,-0.50,1685,0
99/04/30,6334689,177419778,28.20,28.55,27.55,27.65,-0.35,1904,0
99/05/03,6456182,175885196,27.50,27.60,27.00,27.10,-0.55,1796,0
99/05/04,5921463,162625583,27.20,27.75,27.20,27.35,+0.25,2183,1
99/05/05,7577595,202041712,26.60,26.90,26.50,26.60,-0.75,2718,0
99/05/06,9736367,251023276,26.60,26.85,24.80,25.50,-1.10,2977,0
99/05/07,11420396,281345330,24.00,25.30,24.00,25.30,-0.20,3012,0
99/05/10,6712724,177233140,25.50,27.05,25.50,27.05,+1.75,2387,1
99/05/11,11687901,321235133,27.50,28.10,27.05,27.15,+0.10,3520,1
99/05/12,6700551,181071973,27.50,27.50,26.60,26.65,-0.50,2032,0
99/05/13,6986358,189980044,27.25,27.50,26.95,27.15,+0.50,1933,1
99/05/14,3218269,87525665,27.00,27.40,26.95,27.20,+0.05,1051,1
99/05/17,7062466,187035932,26.90,27.00,26.00,26.25,-0.95,1832,0
99/05/18,14701973,372601326,26.25,26.25,24.85,25.15,-1.10,4078,0
99/05/19,24230326,577556006,23.80,24.45,23.40,24.35,-0.80,5561,0
99/05/20,10966364,269376505,24.45,25.00,24.30,24.35,0.00,3061,0
99/05/21,6930645,163810114,23.30,24.20,23.20,23.80,-0.55,2381,0
99/05/24,6692968,163066683,24.45,24.60,24.00,24.40,+0.60,1774,1
99/05/25,6917307,164917436,24.20,24.40,23.25,24.00,-0.40,2114,0
99/05/26,11560566,288530176,24.30,25.65,24.00,25.65,+1.65,3091,1
99/05/27,9209812,235195696,25.60,26.00,24.95,26.00,+0.35,2932,1
99/05/28,8281367,215577443,26.45,26.45,25.55,25.90,-0.10,2679,0
99/05/31,6064374,158544356,25.90,26.40,25.65,26.40,+0.50,1538,1
99/06/01,4752484,122929031,26.00,26.25,25.60,25.60,-0.80,1298,0
99/06/02,6001527,152602008,25.20,25.85,24.90,25.15,-0.45,1474,0
99/06/03,5086445,131607362,26.00,26.20,25.65,25.70,+0.55,1785,1
99/06/04,5021038,131002554,26.20,26.25,25.75,26.15,+0.45,1408,1
99/06/07,3832496,96340135,25.20,25.35,24.85,25.35,-0.80,1276,0
99/06/08,2413953,60840375,25.20,25.45,25.05,25.05,-0.30,774,0
99/06/09,4672989,115218265,25.00,25.30,24.15,24.40,-0.65,1715,0
99/06/10,4395698,108726710,24.80,25.00,24.40,25.00,+0.60,1123,1
99/06/11,4256663,107516475,25.70,25.75,24.95,25.00,0.00,1403,0
99/06/14,3186752,80326745,25.25,25.35,25.00,25.00,0.00,1157,0
99/06/15,5689748,144435087,25.30,25.50,25.20,25.40,+0.40,1697,1
99/06/17,21537045,572279001,25.80,27.10,25.70,26.80,+1.40,5167,1
99/06/18,9062713,241811798,26.65,26.85,26.45,26.70,-0.10,2063,0
99/06/21,9165699,247310162,27.00,27.20,26.75,27.00,+0.30,2341,1
99/06/22,4470530,119787577,27.00,27.00,26.60,26.75,-0.25,1389,0
99/06/23,10846949,292984332,27.00,27.30,26.75,26.90,+0.15,2707,1
99/06/24,9643543,260004676,27.00,27.15,26.80,26.90,0.00,1404,0
99/06/25,5852254,156157499,26.70,26.95,26.50,26.60,-0.30,1652,0
99/06/28,4874342,131350319,27.00,27.20,26.65,27.00,+0.40,1484,1
99/06/29,10124681,271714802,27.45,27.60,26.30,26.65,-0.35,3077,0
99/06/30,13629912,348560760,26.00,26.10,25.05,25.25,-1.40,3482,0
99/07/01,9519958,235656446,25.20,25.25,24.50,24.60,-0.65,2362,0
99/07/02,6042948,149608641,24.60,25.10,24.50,24.75,+0.15,1930,1
99/07/05,3717151,93207866,24.60,25.30,24.60,25.20,+0.45,1105,1
99/07/06,5992291,149309758,24.80,25.25,24.75,25.05,-0.15,1535,0
99/07/07,4853336,121726166,25.15,25.35,24.90,24.90,-0.15,1396,0
99/07/08,6068758,154333016,25.30,25.70,25.15,25.20,+0.30,1945,1
99/07/09,5377755,134060318,25.30,25.40,24.75,25.00,-0.20,1739,0
99/07/12,9269776,232467700,25.00,25.45,24.75,25.15,+0.15,2216,1
99/07/13,6411025,159331733,25.00,25.35,24.60,24.70,-0.45,1896,0
99/07/14,5282965,131692553,25.00,25.15,24.75,24.90,+0.20,1568,1
99/07/15,3808289,94561255,24.80,25.00,24.70,24.80,-0.10,1612,0
99/07/16,7257420,176604067,24.80,24.95,24.05,24.10,-0.70,2648,0
99/07/19,3832051,93651630,23.90,24.70,23.85,24.60,+0.50,1304,1
99/07/20,4488584,110944396,24.70,24.90,24.55,24.65,+0.05,1556,1
99/07/21,6779574,168965009,24.80,25.20,24.65,24.80,+0.15,1658,1
99/07/22,10107811,246196888,24.95,24.95,24.15,24.25,-0.55,2744,0
99/07/23,8354490,203086298,24.35,24.65,24.15,24.25,0.00,2570,0
99/07/26,7971360,189486630,24.10,24.30,23.60,23.80,-0.45,2412,0
99/07/27,20246641,461106460,23.70,23.70,22.20,22.35,-1.45,5845,0
99/07/28,17490668,398672316,22.35,23.20,22.30,22.80,+0.45,4585,1
99/07/29,13396923,297900604,22.85,22.95,22.05,22.20,-0.60,3923,0
99/07/30,9633557,209534760,22.05,22.10,21.60,21.65,-0.55,2762,0
99/08/02,7314241,160692014,21.80,22.10,21.80,22.00,+0.35,1960,1
99/08/03,10884050,239429395,22.45,22.45,21.95,22.00,0.00,2372,0
99/08/04,4847145,106234857,22.00,22.20,21.75,21.80,-0.20,1490,0
99/08/05,6776159,149644663,21.80,22.35,21.80,22.00,+0.20,1965,1
99/08/06,4549530,100343606,22.20,22.30,21.90,22.00,0.00,1416,0
99/08/09,5547817,123426135,22.00,22.40,22.00,22.25,+0.25,1752,1
99/08/10,7268452,160586094,22.40,22.40,21.95,22.15,-0.10,1478,0
