data,volume,price,open,high,low,close,diff,times,result
99/01/04,410220,5708493,13.90,14.10,13.80,14.00,+0.10,122,1
99/01/05,441811,6152390,14.00,14.05,13.85,13.90,-0.10,129,0
99/01/06,253000,3523850,13.85,14.00,13.85,13.95,+0.05,102,1
99/01/07,371110,5205968,13.95,14.15,13.90,13.90,-0.05,156,0
99/01/08,307110,4295473,13.90,14.10,13.90,13.95,+0.05,112,1
99/01/11,702402,9969097,14.00,14.30,14.00,14.30,+0.35,262,1
99/01/12,512388,7298791,14.45,14.45,14.05,14.05,-0.25,185,0
99/01/13,566000,7971400,14.05,14.20,13.95,14.05,0.00,217,0
99/01/14,185200,2612250,14.15,14.20,14.05,14.15,+0.10,70,1
99/01/15,291002,4095328,14.20,14.20,14.00,14.10,-0.05,95,0
99/01/18,314001,4420013,14.10,14.20,13.95,14.05,-0.05,119,0
99/01/19,246050,3448650,14.00,14.10,14.00,14.00,-0.05,94,0
99/01/20,188100,2638765,14.00,14.10,13.95,14.05,+0.05,65,1
99/01/21,160000,2233450,14.10,14.10,13.90,13.95,-0.10,74,0
99/01/22,165107,2255721,13.80,13.90,13.55,13.65,-0.30,79,0
99/01/25,137010,1882336,13.70,13.90,13.65,13.70,+0.05,76,1
99/01/26,316162,4235485,13.75,13.80,13.05,13.15,-0.55,164,0
99/01/27,279215,3691554,13.30,13.30,13.05,13.10,-0.05,106,0
99/01/28,105100,1392225,13.15,13.35,13.15,13.25,+0.15,45,1
99/01/29,170000,2234600,13.25,13.25,13.10,13.15,-0.10,57,0
99/02/01,70000,919700,13.15,13.20,13.10,13.20,+0.05,35,1
99/02/02,175000,2309900,13.20,13.40,13.10,13.10,-0.10,65,0
99/02/03,143002,1872526,13.20,13.20,13.05,13.10,0.00,52,0
99/02/04,56001,735913,13.15,13.20,13.10,13.15,+0.05,35,1
99/02/05,229314,2946328,13.10,13.10,12.70,12.75,-0.40,117,0
99/02/06,127000,1602200,12.75,12.90,12.50,12.70,-0.05,56,0
99/02/08,187200,2381510,12.70,12.80,12.65,12.75,+0.05,58,1
99/02/09,71000,915100,12.75,12.95,12.75,12.95,+0.20,39,1
99/02/10,281002,3658426,13.10,13.15,12.90,13.00,+0.05,90,1
99/02/22,250001,3306563,13.40,13.40,13.15,13.15,+0.15,91,1
99/02/23,93350,1232301,13.20,13.25,13.15,13.25,+0.10,34,1
99/02/24,128001,1701113,12.70,13.40,12.70,13.30,+0.05,52,1
99/02/25,61030,810399,13.40,13.40,13.15,13.25,-0.05,36,0
99/02/26,40000,528000,13.20,13.30,13.15,13.20,-0.05,20,0
99/03/01,240000,3229300,13.40,13.60,13.30,13.50,+0.30,99,1
99/03/02,247180,3365110,13.70,13.75,13.45,13.50,0.00,93,0
99/03/03,237009,3200821,13.55,13.60,13.45,13.45,-0.05,77,0
99/03/04,415020,5582219,13.45,13.55,13.35,13.40,-0.05,107,0
99/03/05,154157,2087119,13.50,13.60,13.50,13.55,+0.15,57,1
99/03/08,222158,3030347,13.60,13.70,13.55,13.60,+0.05,82,1
99/03/09,282000,3864700,13.60,13.80,13.60,13.70,+0.10,83,1
99/03/10,195203,2686850,13.80,13.80,13.70,13.80,+0.10,70,1
99/03/11,186185,2549015,13.80,13.85,13.60,13.60,-0.20,73,0
99/03/12,96723,1315709,13.60,13.65,13.55,13.60,0.00,32,0
99/03/15,191041,2592405,13.65,13.70,13.50,13.60,0.00,79,0
99/03/16,205778,2798127,13.50,13.65,13.50,13.65,+0.05,69,1
99/03/17,182003,2496039,13.65,13.80,13.65,13.80,+0.15,67,1
99/03/18,274063,3793811,13.80,13.90,13.80,13.85,+0.05,89,1
99/03/19,191961,2667960,13.80,14.00,13.80,13.95,+0.10,73,1
99/03/22,538088,7560635,13.90,14.15,13.90,14.15,+0.20,171,1
99/03/23,412093,5821352,14.15,14.25,13.95,14.05,-0.10,139,0
99/03/24,247302,3467180,14.15,14.15,13.95,13.95,-0.10,97,0
99/03/25,142535,1984585,13.95,14.00,13.80,14.00,+0.05,68,1
99/03/26,162003,2275039,14.00,14.10,14.00,14.05,+0.05,69,1
99/03/29,814362,11495704,14.05,14.25,13.95,14.20,+0.15,232,1
99/03/30,788563,11211666,14.25,14.30,14.15,14.25,+0.05,190,1
99/03/31,438715,6273250,14.25,14.40,14.25,14.30,+0.05,170,1
99/04/01,495289,7130216,14.35,14.45,14.30,14.30,0.00,173,0
99/04/02,840003,12144792,14.35,14.55,14.30,14.55,+0.25,247,1
99/04/06,850431,12554392,14.60,14.95,14.55,14.70,+0.15,252,1
99/04/07,382758,5602816,14.70,14.80,14.55,14.70,0.00,133,0
99/04/08,790243,11685519,14.70,14.90,14.65,14.80,+0.10,260,1
99/04/09,471020,6911646,14.70,14.90,14.55,14.70,-0.10,161,0
99/04/12,441105,6500286,14.70,14.90,14.65,14.70,0.00,129,0
99/04/13,471400,6951238,14.70,14.85,14.70,14.75,+0.05,128,1
99/04/14,352159,5191694,14.75,14.80,14.70,14.70,-0.05,103,0
99/04/15,879001,13127964,14.70,15.15,14.70,14.80,+0.10,255,1
99/04/16,404001,5991365,14.80,14.95,14.70,14.80,0.00,127,0
99/04/19,749184,10910127,14.80,14.85,14.20,14.30,-0.50,235,0
99/04/20,344000,4882250,14.30,14.60,13.95,14.20,-0.10,126,0
99/04/21,358011,5080165,14.30,14.30,14.10,14.30,+0.10,126,1
99/04/22,325100,4609870,14.30,14.30,14.15,14.30,0.00,104,0
99/04/23,164300,2338573,14.15,14.30,14.15,14.20,-0.10,65,0
99/04/26,409398,5917960,14.30,14.65,14.20,14.45,+0.25,156,1
99/04/27,219187,3182792,14.45,14.70,14.40,14.55,+0.10,71,1
99/04/28,169171,2441495,14.40,14.55,14.30,14.55,0.00,86,0
99/04/29,1773780,26977378,14.60,15.55,14.60,15.45,+0.90,575,1
99/04/30,5128647,83831517,16.50,16.50,16.00,16.05,+0.60,1402,1
99/05/03,3168654,53448563,16.05,17.15,16.00,17.15,+1.10,905,1
99/05/04,4023800,71059398,18.20,18.20,17.15,17.30,+0.15,1498,1
99/05/05,2311641,38259226,16.40,17.00,16.25,16.50,-0.80,738,0
99/05/06,2164001,36287516,16.50,17.15,16.20,16.35,-0.15,780,0
99/05/07,1841000,29610600,16.00,16.45,15.60,16.20,-0.15,590,0
99/05/10,962003,15726698,16.50,16.60,16.20,16.35,+0.15,311,1
99/05/11,1610742,25902701,16.40,16.55,15.30,15.60,-0.75,481,0
99/05/12,1325004,21194561,15.70,16.20,15.70,15.85,+0.25,448,1
99/05/13,2695396,44607633,16.15,16.95,16.00,16.60,+0.75,636,1
99/05/14,2054240,34448594,16.65,17.05,16.45,16.95,+0.35,556,1
99/05/17,1144766,19030860,16.85,16.95,16.45,16.50,-0.45,339,0
99/05/18,609256,9915771,16.65,16.65,16.05,16.20,-0.30,250,0
99/05/19,660150,10742267,15.80,16.55,15.80,16.55,+0.35,281,1
99/05/20,550171,8944943,16.60,16.65,16.10,16.15,-0.40,197,0
99/05/21,1148122,17754095,15.50,15.75,15.20,15.50,-0.65,303,0
99/05/24,365927,5716466,15.50,15.75,15.50,15.60,+0.10,153,1
99/05/25,596208,9026920,15.50,15.55,14.70,15.00,-0.60,220,0
99/05/26,362300,5485654,15.10,15.35,15.00,15.20,+0.20,123,1
99/05/27,279140,4244713,15.20,15.40,15.00,15.30,+0.10,110,1
99/05/28,396040,6178925,15.50,15.70,15.45,15.50,+0.20,147,1
