data,volume,price,open,high,low,close,diff,times,result
99/01/04,12963867,157972089,12.15,12.35,12.00,12.25,+0.10,2556,1
99/01/05,23725246,297202612,12.35,12.70,12.30,12.50,+0.25,4167,1
99/01/06,15153455,189513809,12.60,12.60,12.35,12.55,+0.05,2638,1
99/01/07,20727420,261647133,12.60,12.80,12.50,12.55,0.00,3692,0
99/01/08,25063455,319979383,12.55,12.95,12.55,12.75,+0.20,4589,1
99/01/11,27873517,363094517,12.70,13.15,12.70,13.15,+0.40,4780,1
99/01/12,13912021,180563180,13.20,13.20,12.85,13.00,-0.15,2871,0
99/01/13,22341128,282185679,12.85,12.90,12.45,12.50,-0.50,3479,0
99/01/14,7706303,97306933,12.50,12.70,12.50,12.65,+0.15,1549,1
99/01/15,14378527,184212379,12.75,12.90,12.75,12.85,+0.20,2605,1
99/01/18,6347196,80721436,12.65,12.80,12.60,12.75,-0.10,1482,0
99/01/19,7762040,97911486,12.85,12.90,12.50,12.50,-0.25,1749,0
99/01/20,7888103,99630515,12.75,12.75,12.55,12.60,+0.10,1626,1
99/01/21,6640873,83656672,12.60,12.75,12.50,12.55,-0.05,1247,0
99/01/22,14487146,177674817,12.35,12.45,12.15,12.20,-0.35,2518,0
99/01/25,12231932,146725021,12.10,12.15,11.85,11.85,-0.35,2129,0
99/01/26,14780970,171050141,11.85,11.95,11.30,11.30,-0.55,3050,0
99/01/27,8284900,93840122,11.30,11.45,11.20,11.25,-0.05,1805,0
99/01/28,6300914,71893101,11.30,11.50,11.30,11.40,+0.15,1151,1
99/01/29,6144484,69726105,11.30,11.50,11.20,11.50,+0.10,1627,1
99/02/01,4821559,54500864,11.45,11.50,11.20,11.20,-0.30,1333,0
99/02/02,11217048,123649753,11.30,11.35,10.80,10.85,-0.35,2597,0
99/02/03,6243089,67831963,11.00,11.00,10.75,10.80,-0.05,1450,0
99/02/04,3228803,35226177,10.90,11.00,10.80,10.95,+0.15,898,1
99/02/05,7455435,78899625,10.80,10.80,10.35,10.55,-0.40,1775,0
99/02/06,4364170,45116900,10.55,10.60,10.20,10.30,-0.25,1111,0
99/02/08,11521561,116426458,10.30,10.30,10.00,10.15,-0.15,2832,0
99/02/09,7826218,80274058,10.00,10.45,10.00,10.20,+0.05,1571,1
99/02/10,6183411,65078816,10.40,10.65,10.35,10.65,+0.45,1611,1
99/02/22,5022519,54395196,10.90,10.90,10.75,10.90,+0.25,1070,1
99/02/23,14192537,159423204,10.85,11.40,10.85,11.40,+0.50,3106,1
99/02/24,14561901,168789750,11.40,11.80,11.25,11.50,+0.10,3446,1
99/02/25,9259667,105424745,11.55,11.60,11.20,11.25,-0.25,2341,0
99/02/26,4013896,45371012,11.25,11.40,11.25,11.30,+0.05,679,1
99/03/01,5471681,63162277,11.50,11.70,11.30,11.50,+0.20,1400,1
99/03/02,4331182,50014829,11.60,11.65,11.50,11.55,+0.05,744,1
99/03/03,4458241,52024297,11.55,11.75,11.55,11.70,+0.15,1060,1
99/03/04,23493826,286426281,11.70,12.50,11.70,12.15,+0.45,4631,1
99/03/05,14428971,177916557,12.45,12.50,12.20,12.30,+0.15,3064,1
99/03/08,13379583,166341354,12.50,12.50,12.30,12.50,+0.20,2354,1
99/03/09,3749649,46414342,12.50,12.55,12.30,12.35,-0.15,1083,0
99/03/10,4336781,52813933,12.35,12.40,12.10,12.10,-0.25,1461,0
99/03/11,3629609,44085797,12.10,12.30,12.10,12.10,0.00,912,0
99/03/12,2588961,31280064,12.15,12.20,12.00,12.10,0.00,864,0
99/03/15,3600765,43500878,12.10,12.15,12.00,12.00,-0.10,978,0
99/03/16,2904410,35189291,12.10,12.15,12.05,12.15,+0.15,631,1
99/03/17,6214350,76398626,12.25,12.40,12.10,12.35,+0.20,1891,1
99/03/18,9004643,112082683,12.35,12.60,12.30,12.35,0.00,1631,0
99/03/19,7306170,90824927,12.50,12.50,12.35,12.45,+0.10,1594,1
99/03/22,4044654,49754946,12.45,12.45,12.20,12.30,-0.15,965,0
99/03/23,3758858,45947309,12.40,12.40,12.05,12.15,-0.15,782,0
99/03/24,2944983,36060620,12.30,12.35,12.15,12.20,+0.05,784,1
99/03/25,3471566,42038129,12.20,12.25,12.00,12.15,-0.05,1057,0
99/03/26,6071178,73353227,12.00,12.25,11.95,12.10,-0.05,1406,0
99/03/29,7372958,88949559,12.10,12.20,12.00,12.10,0.00,1767,0
99/03/30,11699453,141277494,12.00,12.20,12.00,12.20,+0.10,2475,1
99/03/31,12205960,145640004,12.00,12.10,11.85,11.90,-0.30,2476,0
99/04/01,13634200,160446742,11.70,11.85,11.70,11.80,-0.10,3574,0
99/04/02,10320119,123863228,11.85,12.10,11.85,12.10,+0.30,2049,1
99/04/06,19693045,232951640,11.55,12.10,11.55,12.10,0.00,4003,0
99/04/07,4936345,59182768,12.10,12.10,11.90,12.00,-0.10,1267,0
99/04/08,5237533,62784320,11.90,12.10,11.90,12.00,0.00,1374,0
99/04/09,4984723,60091526,12.00,12.15,11.90,12.10,+0.10,1604,1
99/04/12,7331176,88481412,12.10,12.20,12.00,12.10,0.00,1359,0
99/04/13,5668839,68168013,12.10,12.15,11.90,11.95,-0.15,1074,0
99/04/14,3243752,38838785,12.00,12.05,11.90,11.95,0.00,985,0
99/04/15,26284627,326300240,12.05,12.75,12.00,12.65,+0.70,5468,1
99/04/16,16142464,204257936,12.80,12.80,12.50,12.60,-0.05,3064,0
99/04/19,13025501,160824122,12.50,12.55,12.20,12.20,-0.40,2661,0
99/04/20,6763991,83003575,12.35,12.45,12.20,12.25,+0.05,1502,1
99/04/21,4257660,52467184,12.25,12.40,12.25,12.30,+0.05,1274,1
99/04/22,3600701,43945687,12.30,12.30,12.10,12.30,0.00,1053,0
99/04/23,5885277,72883466,12.40,12.45,12.30,12.35,+0.05,1718,1
99/04/26,11393595,143406860,12.50,12.65,12.40,12.60,+0.25,2501,1
99/04/27,5590585,69836778,12.65,12.65,12.45,12.45,-0.15,1097,0
99/04/28,7080168,86684543,12.10,12.35,12.10,12.25,-0.20,2083,0
99/04/29,3333194,41152706,12.25,12.40,12.25,12.35,+0.10,926,1
99/04/30,47511527,621261362,12.65,13.20,12.60,12.90,+0.55,7538,1
99/05/03,10636053,136201857,12.95,12.95,12.70,12.75,-0.15,2266,0
99/05/04,7890901,100136605,12.90,12.90,12.55,12.55,-0.20,1717,0
99/05/05,25279341,302004905,12.20,12.30,11.75,11.80,-0.75,4278,0
99/05/06,13650472,159544867,11.65,12.00,11.45,11.50,-0.30,3353,0
99/05/07,23163239,273369418,11.30,12.10,11.25,12.00,+0.50,3722,1
