X,data,volume,price,open,high,low,close,diff,times,result,MinLow,MaxHigh,RSV,K,D,J
0,99/01/04,1839169,157928886,87.0,87.8,85.2,85.2,-2.60,850,0,85.2,87.8,0.0,50.0,50.0,50.0
1,99/01/05,2407325,201608208,85.5,86.0,82.2,83.0,-2.20,1037,0,82.2,87.8,14.28571428571425,38.09523809523809,46.03174603174603,61.904761904761926
2,99/01/06,1722753,142785999,83.0,83.5,82.0,83.2,+0.20,731,1,82.0,87.8,20.68965517241385,32.29337712096334,41.4522897281518,59.77011494252871
3,99/01/07,4431986,356053998,83.3,83.3,77.5,77.5,-5.70,2038,0,77.5,87.8,0.0,21.528918080642228,34.81116584564861,61.375661375661366
4,99/01/08,2979676,224929266,77.6,78.0,72.6,76.8,-0.70,1495,0,72.6,87.8,27.631578947368435,23.563138369550963,31.06182335361606,46.05919332174625
5,99/01/11,3586652,287827250,76.8,82.1,76.7,82.1,+5.30,1850,1,72.6,87.8,62.499999999999986,36.542092246367304,32.888579651199805,25.581554460864808
6,99/01/12,3818221,318366274,81.0,84.8,81.0,83.6,+1.50,1825,1,72.6,87.8,72.36842105263158,48.48420184845539,38.08712038361833,17.292957453944197
7,99/01/13,1442843,120014342,83.6,84.0,82.2,83.2,-0.40,722,0,72.6,87.8,69.7368421052632,55.56841526739133,43.91421867820932,20.60582549984531
8,99/01/14,3395170,288965620,83.8,86.0,83.8,86.0,+2.80,1486,1,72.6,87.8,88.15789473684212,66.4315750905416,51.42000414898675,21.396862265877047
9,99/01/15,2416672,207834146,87.0,87.5,85.2,85.8,-0.20,1083,0,72.6,87.5,88.59060402684563,73.81791806930961,58.885975455761034,29.02209022866387
10,99/01/18,1290048,108474690,84.0,85.5,83.0,83.7,-2.10,696,0,72.6,87.5,74.49664429530203,74.04416014464041,63.938703685387495,43.72779076688164
11,99/01/19,1809281,149196609,83.8,84.0,81.3,82.0,-1.70,899,0,72.6,87.5,63.08724832214766,70.3918562038095,66.08975452486149,57.48555116696548
12,99/01/20,1332375,109714695,82.5,83.2,81.9,82.0,0.00,598,0,72.6,87.5,63.08724832214766,67.95698690992222,66.71216531988173,64.22252213980076
13,99/01/21,2695950,212505783,81.0,81.6,77.7,78.2,-3.80,1298,0,76.7,87.5,13.888888888888893,49.93428756957778,61.11953940311375,83.49004307018568
14,99/01/22,2280956,176481399,76.5,80.5,74.6,79.9,+1.70,1091,1,74.6,87.5,41.08527131782952,46.98461548566169,56.407898097296396,75.2544633205658
15,99/01/25,1054906,83579290,78.6,80.0,78.3,78.3,-1.60,477,0,74.6,87.5,28.68217054263567,40.88380050465302,51.2331988997486,71.93199568993977
16,99/01/26,2977956,220260262,78.3,79.2,72.9,73.9,-4.40,1395,0,72.9,87.5,6.849315068493153,29.538972025933063,44.00178994181009,72.92742577356412
17,99/01/27,3207417,225193583,73.9,74.2,68.8,68.8,-5.10,1356,0,68.8,87.5,0.0,19.692648017288708,35.898742633636296,68.31093186633149
18,99/01/28,3499398,237539658,68.8,69.4,66.3,68.8,0.00,1585,0,66.3,85.5,13.020833333333332,17.46870978930358,29.755398352192056,54.328775477969
19,99/01/29,2187816,151894950,67.0,71.6,66.5,70.9,+2.10,1261,1,66.3,84.0,25.988700564971793,20.308706714526316,26.606501139636812,39.20208998985781
20,99/02/01,989807,68952376,70.9,72.1,68.5,68.5,-2.40,632,0,66.3,83.2,13.017751479289954,17.878388302780863,23.69713019401816,35.33461397649276
21,99/02/02,1313484,89645035,70.0,70.0,66.3,66.7,-1.80,686,0,66.3,81.6,2.6143790849673576,12.79038523017636,20.061548539404228,34.60387515785996
22,99/02/03,1205317,81336256,68.0,68.4,66.5,68.0,+1.30,615,1,66.3,80.5,11.97183098591551,12.517533815422743,17.54687696474373,27.605563263385708
23,99/02/04,2665572,188244424,68.2,72.1,67.6,70.9,+2.90,1400,1,66.3,80.0,33.57664233576648,19.53723665553732,18.21033019500826,15.556517273950142
24,99/02/05,1661736,112636981,67.0,69.3,67.0,67.5,-3.40,864,0,66.3,79.2,9.302325581395367,16.125599630823338,17.51542000694662,20.295060759193184
25,99/02/06,1311259,88325512,67.5,68.6,65.8,67.5,0.00,689,0,65.8,74.2,20.23809523809526,17.496431499913978,17.509090504602405,17.53440851397926
26,99/02/08,1237271,85486342,67.5,70.4,66.7,69.4,+1.90,658,1,65.8,72.1,57.14285714285731,30.71190671422842,21.910029241144407,4.30627429497639
