data,volume,price,open,high,low,close,diff,times,result
99/01/04,16090474,1107262106,69.30,69.70,67.80,69.00,-0.20,6754,0
99/01/05,14062835,956449039,70.00,70.00,66.80,67.30,-1.70,6304,0
99/01/06,12878783,880238943,67.90,69.30,67.10,68.70,+1.40,5699,1
99/01/07,15279775,1030912783,69.10,69.10,66.40,66.50,-2.20,7528,0
99/01/08,12654881,842106354,67.20,67.40,65.60,67.30,+0.80,5335,1
99/01/11,9004148,600936967,67.20,67.20,66.30,66.60,-0.70,4153,0
99/01/12,10096907,666330162,66.30,66.80,65.60,65.80,-0.80,4487,0
99/01/13,13330251,870499368,65.00,66.20,64.40,65.00,-0.80,5626,0
99/01/14,18036884,1208472700,65.80,67.80,65.50,67.80,+2.80,7738,1
99/01/15,16042903,1092581725,68.50,68.80,67.50,67.50,-0.30,6649,0
99/01/18,7205760,481796452,66.90,67.50,66.30,66.80,-0.70,3319,0
99/01/19,10172074,671976786,67.00,67.50,65.10,65.10,-1.70,4488,0
99/01/20,9389733,607764662,65.90,65.90,64.10,64.20,-0.90,4338,0
99/01/21,10281800,650295293,64.00,64.70,62.40,62.40,-1.80,5058,0
99/01/22,14475837,916050814,62.10,64.00,61.90,63.50,+1.10,7165,1
99/01/25,9005498,579242572,63.50,65.00,63.50,63.90,+0.40,4676,1
99/01/26,11240093,698244066,64.40,64.90,59.80,60.00,-3.90,5537,0
99/01/27,7564687,457416720,60.20,61.50,58.60,60.00,0.00,3915,0
99/01/28,9149384,570547419,61.50,64.20,60.60,64.20,+4.20,4566,1
99/01/29,7966993,500696959,62.10,63.70,62.00,62.90,-1.30,3943,0
99/02/01,11708736,720405906,63.40,63.90,59.90,60.80,-2.10,5319,0
99/02/02,22347866,1326058028,61.50,62.00,57.00,57.00,-3.80,10224,0
99/02/03,11917344,688676198,58.00,58.80,57.10,57.80,+0.80,5662,1
99/02/04,10689981,627621880,58.50,59.50,58.10,58.20,+0.40,5095,1
99/02/05,14127443,783099970,56.50,56.80,54.20,55.10,-3.10,5881,0
99/02/06,13523517,757630107,55.30,56.90,55.10,56.40,+1.30,6196,1
99/02/08,10006730,569224310,57.00,57.60,56.20,56.30,-0.10,4696,0
99/02/09,11755266,675683912,57.00,58.00,56.80,57.40,+1.10,5631,1
99/02/10,10288559,601358822,58.40,59.20,57.80,58.00,+0.60,4912,1
99/02/22,5234662,305801322,59.50,59.50,57.50,57.50,-0.50,2484,0
99/02/23,5587723,325122057,57.60,58.60,57.50,58.40,+0.90,2595,1
99/02/24,5093336,296335713,58.00,58.80,57.60,57.90,-0.50,2686,0
99/02/25,5811032,331776796,58.20,58.50,55.70,56.30,-1.60,2890,0
99/02/26,5996304,334077663,56.60,57.00,55.00,55.30,-1.00,2927,0
99/03/01,7327661,418127661,55.50,58.40,55.30,57.90,+2.60,3671,1
99/03/02,6497733,378414314,58.70,58.90,57.70,57.70,-0.20,3235,0
99/03/03,4698957,269431322,58.00,58.10,57.10,57.10,-0.60,2305,0
99/03/04,4247559,244543335,57.50,58.20,57.00,57.30,+0.20,2257,1
99/03/05,7588649,442365818,58.00,58.70,57.80,58.20,+0.90,3559,1
99/03/08,13714106,828392467,59.50,61.00,59.40,60.40,+2.20,6157,1
99/03/09,9222993,559884048,60.60,61.30,59.70,61.00,+0.60,4406,1
99/03/10,10744114,658541822,61.20,62.00,60.50,60.50,-0.50,5011,0
99/03/11,5112897,309734491,61.10,61.30,60.00,60.00,-0.50,2544,0
99/03/12,4498745,268356623,60.20,60.50,59.30,59.40,-0.60,2265,0
99/03/15,4282579,254331645,59.50,60.10,58.80,58.80,-0.60,2234,0
99/03/16,4615958,271508112,58.80,59.20,58.40,59.10,+0.30,2392,1
99/03/17,9067078,538959827,59.70,60.20,58.90,59.50,+0.40,3919,1
99/03/18,20477646,1198270627,58.50,59.20,58.10,59.10,-0.40,8526,0
99/03/19,7556989,446806217,59.10,59.50,58.80,59.10,0.00,3671,0
99/03/22,6290738,367371209,58.90,59.40,58.00,58.00,-1.10,3095,0
99/03/23,11101098,656322123,58.30,59.90,58.30,58.40,+0.40,5284,1
99/03/24,6706495,395476390,59.30,59.50,58.30,58.50,+0.10,3157,1
99/03/25,6680450,395446433,58.60,59.80,58.30,59.70,+1.20,3339,1
99/03/26,5591392,332706612,59.70,59.90,59.20,59.20,-0.50,2592,0
99/03/29,7729194,461779346,59.20,60.50,59.00,59.00,-0.20,3636,0
99/03/30,5446863,321059749,59.50,59.60,58.40,58.40,-0.60,2505,0
99/03/31,5872591,347799369,59.00,59.70,58.60,59.00,+0.60,2707,1
99/04/01,18421590,1119672772,59.10,61.40,59.10,60.70,+1.70,8119,1
99/04/02,8839118,541031858,61.40,61.80,60.80,60.80,+0.10,3949,1
99/04/06,8266274,504982290,61.80,62.00,60.20,60.30,-0.50,3654,0
99/04/07,5073871,308299816,60.70,61.20,60.30,60.90,+0.60,2463,1
99/04/08,7395130,448515264,61.50,61.70,59.60,59.70,-1.20,3609,0
99/04/09,5181143,306549221,59.70,60.00,58.80,59.10,-0.60,2486,0
99/04/12,3596212,211018207,59.20,59.50,58.40,58.50,-0.60,1851,0
99/04/13,2642962,154336466,58.50,59.10,58.00,58.20,-0.30,1458,0
99/04/14,1827422,107107798,59.00,59.00,58.20,59.00,+0.80,1073,1
99/04/15,6935891,415785248,59.70,60.40,59.40,59.90,+0.90,3483,1
99/04/16,3573713,211361829,59.90,60.00,58.70,58.70,-1.20,1942,0
99/04/19,8267349,468357411,58.00,58.40,55.00,55.50,-3.20,4194,0
99/04/20,4808872,269656223,56.10,56.50,55.40,56.20,+0.70,2470,1
99/04/21,6386603,366253632,56.50,58.20,56.40,57.90,+1.70,3463,1
99/04/22,3430052,196605985,57.80,57.80,56.80,57.50,-0.40,1931,0
99/04/23,4456740,258001337,58.00,58.40,57.40,57.50,0.00,2256,0
99/04/26,7357173,427561016,57.80,58.50,57.70,58.10,+0.60,3108,1
99/04/27,4687817,271951686,58.10,58.60,57.60,58.00,-0.10,2147,0
99/04/28,5024523,285276500,56.50,57.20,56.30,57.10,-0.90,2531,0
99/04/29,3427686,195998421,57.40,57.60,56.80,56.80,-0.30,1796,0
99/04/30,5424645,303160891,57.30,57.30,55.10,55.40,-1.40,2895,0
99/05/03,8075340,439082100,55.40,55.90,53.30,54.20,-1.20,3672,0
99/05/04,5258629,282236070,54.60,54.80,53.00,53.90,-0.30,2647,0
99/05/05,7403264,383968906,52.50,52.90,51.30,51.50,-2.40,3258,0
99/05/06,6428973,332904196,51.50,52.50,51.30,51.50,0.00,2724,0
99/05/07,7009033,351711209,49.50,51.50,49.30,51.50,0.00,3059,0
99/05/10,3952900,203566814,51.70,52.00,50.80,51.80,+0.30,1824,1
99/05/11,4569076,236640552,52.00,52.50,51.00,51.00,-0.80,2131,0
99/05/12,5667466,296063032,51.30,52.80,51.30,51.90,+0.90,2595,1
99/05/13,6213708,330113566,52.90,53.60,52.50,53.10,+1.20,2893,1
99/05/14,3400545,180954681,53.00,53.40,53.00,53.20,+0.10,1388,1
99/05/17,3179569,164839888,52.30,52.60,51.10,51.80,-1.40,1477,0
99/05/18,2676891,137440275,52.10,52.20,50.70,51.40,-0.40,1340,0
99/05/19,5827786,307203809,51.10,54.40,50.50,54.00,+2.60,2925,1
99/05/20,4242626,224073896,53.90,54.00,51.60,52.10,-1.90,2195,0
99/05/21,7526250,377104368,50.00,50.70,49.60,50.00,-2.10,2860,0
99/05/24,2567000,130629200,51.00,51.40,50.50,50.60,+0.60,1334,1
99/05/25,6742177,333643027,50.20,51.10,47.70,48.85,-1.75,3400,0
99/05/26,3604674,177479260,49.50,50.00,48.60,49.00,+0.15,1684,1
99/05/27,6776835,346500564,49.70,52.30,49.50,52.30,+3.30,3392,1
99/05/28,5193622,274388461,52.90,53.80,51.70,52.20,-0.10,2591,0
99/05/31,2694662,141044546,52.50,52.80,52.00,52.30,+0.10,1372,1
99/06/01,5091359,269568207,52.40,53.70,52.30,52.30,0.00,2438,0
