data,volume,price,open,high,low,close,diff,times,result
99/01/04,1294717,20141517,15.60,15.65,15.50,15.55,0.00,395,0
99/01/05,2162149,33970167,15.65,15.80,15.60,15.70,+0.15,651,1
99/01/06,4615849,73808234,15.80,16.20,15.70,16.00,+0.30,1264,1
99/01/07,2235965,35697545,16.10,16.25,15.80,15.80,-0.20,634,0
99/01/08,2356518,37654030,16.00,16.15,15.80,15.95,+0.15,604,1
99/01/11,13323733,221319611,16.25,17.00,16.20,17.00,+1.05,3588,1
99/01/12,5469216,90932498,17.00,17.00,16.40,16.50,-0.50,1622,0
99/01/13,2719173,45003582,16.50,16.70,16.30,16.45,-0.05,873,0
99/01/14,3457925,57790907,16.85,16.95,16.50,16.60,+0.15,1056,1
99/01/15,2038258,33629126,16.70,16.80,16.40,16.45,-0.15,640,0
99/01/18,2667238,44246724,16.45,16.75,16.45,16.60,+0.15,894,1
99/01/19,2534693,42221430,16.80,16.85,16.50,16.60,0.00,790,0
99/01/20,1760998,28908662,16.70,16.75,16.20,16.20,-0.40,545,0
99/01/21,2029100,32334150,16.05,16.20,15.80,15.85,-0.35,681,0
99/01/22,1454131,22598914,15.60,15.70,15.45,15.45,-0.40,509,0
99/01/25,1106398,17093305,15.30,15.60,15.25,15.45,0.00,419,0
99/01/26,2007781,29995415,15.50,15.55,14.40,14.60,-0.85,724,0
99/01/27,1481595,21756403,14.80,14.90,14.40,14.65,+0.05,409,1
99/01/28,705013,10463800,14.65,15.00,14.65,14.80,+0.15,296,1
99/01/29,483002,7143230,14.90,14.90,14.60,14.90,+0.10,201,1
99/02/01,685080,10200238,14.95,15.05,14.50,14.75,-0.15,240,0
99/02/02,556991,8156018,14.85,15.00,14.50,14.55,-0.20,225,0
99/02/03,697031,10120002,14.65,14.75,14.40,14.55,0.00,230,0
99/02/04,541478,7834681,14.55,14.60,14.40,14.50,-0.05,201,0
99/02/05,1810356,24934102,14.30,14.30,13.50,13.55,-0.95,586,0
99/02/06,2763393,35886847,13.55,13.55,12.75,12.75,-0.80,513,0
99/02/08,478465,6214896,12.75,13.15,12.75,13.00,+0.25,227,1
99/02/09,585449,7772146,13.00,13.45,13.00,13.35,+0.35,257,1
99/02/10,863978,11745053,13.50,13.80,13.45,13.55,+0.20,364,1
99/02/22,436296,5947574,13.80,13.80,13.50,13.50,-0.05,210,0
99/02/23,404661,5435229,13.50,13.55,13.35,13.45,-0.05,190,0
99/02/24,272030,3629042,13.30,13.45,13.30,13.30,-0.15,145,0
99/02/25,751801,10060617,13.30,13.55,13.30,13.55,+0.25,407,1
99/02/26,290943,3920882,13.55,13.60,13.30,13.50,-0.05,161,0
99/03/01,949132,13048683,13.60,13.85,13.50,13.85,+0.35,363,1
99/03/02,561714,7746659,13.90,13.95,13.65,13.70,-0.15,216,0
99/03/03,532535,7369486,13.75,13.95,13.75,13.90,+0.20,204,1
99/03/04,485112,6751983,13.90,14.05,13.80,13.85,-0.05,203,0
99/03/05,633064,8830980,13.90,14.05,13.85,13.90,+0.05,198,1
99/03/08,405073,5638284,14.00,14.00,13.80,13.85,-0.05,176,0
99/03/09,443647,6144294,13.85,13.90,13.80,13.85,0.00,159,0
99/03/10,695474,9745486,13.95,14.15,13.90,14.10,+0.25,251,1
99/03/11,347107,4848624,14.10,14.10,13.90,13.95,-0.15,140,0
99/03/12,261910,3649905,14.00,14.10,13.90,13.90,-0.05,128,0
99/03/15,1053159,14819558,13.90,14.30,13.85,13.95,+0.05,375,1
99/03/16,644703,9097942,14.15,14.20,14.00,14.10,+0.15,252,1
99/03/17,757434,10699960,14.10,14.20,14.00,14.20,+0.10,285,1
99/03/18,791417,11275618,14.30,14.35,14.15,14.20,0.00,291,0
99/03/19,2004691,28847911,14.20,14.60,14.10,14.35,+0.15,592,1
99/03/22,1693183,24613405,14.35,14.70,14.35,14.55,+0.20,502,1
99/03/23,873553,12725581,14.70,14.70,14.45,14.45,-0.10,320,0
99/03/24,546080,7940389,14.50,14.70,14.45,14.45,0.00,224,0
99/03/25,687124,9885157,14.50,14.55,14.30,14.35,-0.10,233,0
99/03/26,541735,7767104,14.35,14.45,14.20,14.40,+0.05,184,1
99/03/29,1541737,22759543,14.50,15.00,14.40,14.75,+0.35,607,1
99/03/30,907671,13455592,14.85,15.00,14.65,14.70,-0.05,355,0
99/03/31,709145,10343884,14.80,14.85,14.45,14.50,-0.20,249,0
99/04/01,434198,6343167,14.50,14.70,14.50,14.60,+0.10,209,1
99/04/02,736726,10787255,14.80,14.80,14.55,14.65,+0.05,268,1
99/04/06,626492,9200980,14.65,14.80,14.65,14.70,+0.05,289,1
99/04/07,2098500,31390121,14.80,15.10,14.70,14.95,+0.25,570,1
99/04/08,988683,14769503,14.95,15.10,14.80,14.85,-0.10,324,0
99/04/09,673205,10032030,14.90,15.00,14.80,14.80,-0.05,224,0
99/04/12,615383,9163164,14.80,15.00,14.80,14.90,+0.10,201,1
99/04/13,386403,5734264,15.00,15.00,14.80,14.80,-0.10,171,0
99/04/14,627926,9354594,14.85,15.05,14.80,14.90,+0.10,214,1
99/04/15,1144782,17216712,14.95,15.15,14.90,15.15,+0.25,408,1
99/04/16,1216245,18364525,15.15,15.25,14.90,15.00,-0.15,312,0
99/04/19,1027511,15030306,14.80,14.90,14.35,14.40,-0.60,351,0
99/04/20,576144,8347087,14.45,14.60,14.40,14.50,+0.10,189,1
99/04/21,754897,10993659,14.65,14.70,14.45,14.55,+0.05,241,1
99/04/22,436934,6330193,14.55,14.60,14.40,14.50,-0.05,172,0
99/04/23,434510,6278415,14.50,14.60,14.40,14.45,-0.05,176,0
99/04/26,587589,8567507,14.45,14.70,14.45,14.50,+0.05,196,1
99/04/27,1333479,19786535,14.70,14.95,14.60,14.90,+0.40,449,1
99/04/28,1464910,21589473,14.70,14.90,14.60,14.85,-0.05,390,0
99/04/29,11500836,180628954,14.95,15.85,14.95,15.60,+0.75,2100,1
99/04/30,2920524,44888158,15.55,15.70,15.00,15.15,-0.45,893,0
99/05/03,1169126,17611090,15.15,15.30,14.90,15.00,-0.15,378,0
99/05/04,1636664,24480110,15.00,15.25,14.75,14.75,-0.25,420,0
99/05/05,1251319,18135655,14.40,14.70,14.40,14.45,-0.30,411,0
99/05/06,777366,11245580,14.45,14.60,14.40,14.40,-0.05,295,0
99/05/07,1076881,15206202,13.70,14.40,13.70,14.35,-0.05,371,0
99/05/10,672557,9842600,14.55,14.75,14.40,14.75,+0.40,286,1
99/05/11,1145941,16939134,14.80,14.95,14.60,14.60,-0.15,366,0
99/05/12,672165,9821244,14.85,14.85,14.50,14.65,+0.05,254,1
99/05/13,1002013,14815987,14.80,14.90,14.70,14.80,+0.15,300,1
99/05/14,1846117,27825015,14.45,15.30,14.45,15.20,+0.40,619,1
99/05/17,1150313,17284258,15.20,15.20,14.90,15.00,-0.20,383,0
99/05/18,1754985,26715069,15.10,15.45,15.05,15.25,+0.25,427,1
99/05/19,1229432,18746785,15.15,15.40,15.10,15.25,0.00,414,0
99/05/20,1006346,15265723,15.30,15.35,15.00,15.00,-0.25,273,0
99/05/21,1092492,15858855,14.60,14.80,14.10,14.55,-0.45,358,0
99/05/24,475288,6958029,14.60,14.75,14.50,14.65,+0.10,206,1
99/05/25,1200413,17387746,14.50,14.80,14.30,14.30,-0.35,409,0
99/05/26,541517,7819695,14.40,14.55,14.30,14.50,+0.20,215,1
99/05/27,447092,6493885,14.50,14.65,14.35,14.60,+0.10,186,1
99/05/28,1000051,14799747,14.75,15.00,14.60,14.75,+0.15,300,1
99/05/31,970224,14553520,14.90,15.20,14.75,15.15,+0.40,271,1
99/06/01,497625,7451645,15.15,15.20,14.85,14.90,-0.25,190,0
99/06/02,1306644,19681664,14.90,15.25,14.90,15.05,+0.15,371,1
99/06/03,4629136,72401675,15.20,15.80,15.20,15.75,+0.70,1258,1
99/06/04,2224176,34323840,15.85,15.85,15.10,15.30,-0.45,665,0
99/06/07,9191297,145495852,15.15,16.30,14.90,16.10,+0.80,2417,1
99/06/08,9647260,156931656,16.00,16.50,15.85,16.30,+0.20,2388,1
99/06/09,10401805,171609086,16.40,16.80,15.80,15.95,-0.35,2652,0
99/06/10,23631968,396884995,16.25,17.05,16.15,17.05,+1.10,5189,1
99/06/11,12784254,218217069,17.30,17.30,16.80,16.90,-0.15,3226,0
99/06/14,8665458,147884587,17.10,17.40,16.70,16.80,-0.10,2402,0
99/06/15,5754824,96651290,16.70,17.05,16.50,16.50,-0.30,1660,0
99/06/17,10701027,180530909,16.55,17.20,16.35,17.00,+0.50,2415,1
99/06/18,3931646,66473003,17.00,17.05,16.75,16.75,-0.25,1121,0
99/06/21,6609004,113355668,17.00,17.40,16.90,17.00,+0.25,1846,1
99/06/22,13458484,234674196,17.20,17.65,17.05,17.35,+0.35,3288,1
99/06/23,6849728,119863073,17.40,17.70,17.30,17.45,+0.10,2021,1
99/06/24,19650555,358630086,17.70,18.65,17.50,18.65,+1.20,5030,1
99/06/25,10995954,199811671,18.55,18.70,17.50,18.00,-0.65,3525,0
99/06/28,8164609,147415189,17.90,18.45,17.35,17.95,-0.05,2575,0
99/06/29,5423092,95547197,18.00,18.05,17.40,17.40,-0.55,1828,0
99/06/30,4208708,73105662,16.80,17.85,16.80,17.85,+0.45,1542,1
99/07/01,4932587,87137079,17.80,18.15,17.40,17.50,-0.35,1590,0
99/07/02,2453405,43120994,17.80,17.80,17.45,17.50,0.00,810,0
99/07/05,5037560,90488679,17.70,18.20,17.70,18.20,+0.70,1565,1
99/07/06,10749542,197040688,18.40,18.60,17.90,18.55,+0.35,2585,1
99/07/07,8935106,158069596,17.60,17.95,17.30,17.30,X0.00,2897,0
99/07/08,5071432,86946005,17.45,17.60,16.90,16.90,-0.40,1705,0
99/07/09,6304450,107390907,16.90,17.30,16.70,16.90,0.00,1866,0
99/07/12,4001902,66735880,17.00,17.00,16.40,16.45,-0.45,1485,0
99/07/13,2953014,48353228,16.50,16.60,16.20,16.25,-0.20,930,0
99/07/14,4516261,75044418,16.35,16.80,16.35,16.65,+0.40,1355,1
99/07/15,16175573,283769642,16.90,17.80,16.75,17.80,+1.15,4321,1
99/07/16,15103296,274871246,18.10,18.50,17.80,17.85,+0.05,3816,1
99/07/19,9637327,176415591,17.65,18.60,17.60,18.45,+0.60,2445,1
99/07/20,25804562,490449621,18.45,19.50,18.15,19.20,+0.75,6492,1
99/07/21,7741698,148369021,19.45,19.55,18.85,19.10,-0.10,2463,0
99/07/22,10543579,205699914,19.40,19.80,19.15,19.30,+0.20,3048,1
99/07/23,9880215,192549737,19.55,19.70,19.10,19.60,+0.30,2523,1
99/07/26,10312661,204203417,19.80,20.10,19.45,19.80,+0.20,2902,1
99/07/27,9924413,198370623,20.00,20.30,19.60,19.80,0.00,2830,0
99/07/28,5798072,113210227,19.80,19.95,19.20,19.20,-0.60,2003,0
99/07/29,8616098,169119315,19.30,19.90,19.15,19.75,+0.55,2798,1
99/07/30,10770717,215138195,19.90,20.40,19.65,19.70,-0.05,3307,0
99/08/02,4823058,93853371,19.55,19.80,19.30,19.40,-0.30,1448,0
99/08/03,5838346,114484840,19.40,19.80,19.40,19.45,+0.05,1480,1
99/08/04,22580327,459657079,19.50,20.80,19.40,20.80,+1.35,5263,1
99/08/05,12678435,260878468,21.00,21.25,20.00,20.15,-0.65,3851,0
99/08/06,11064796,229145511,20.35,21.00,20.30,20.55,+0.40,3303,1
99/08/09,8233343,172289273,20.90,21.30,20.55,20.75,+0.20,2551,1
99/08/10,5380920,110151300,20.90,20.90,20.10,20.30,-0.45,1635,0
99/08/11,4728293,94115132,20.30,20.50,19.30,19.60,-0.70,1933,0
99/08/12,6427478,122911795,18.90,19.45,18.90,19.30,-0.30,1691,0
99/08/13,4217713,80884311,19.30,19.50,18.95,19.15,-0.15,1376,0
99/08/16,2980529,57757779,19.15,19.55,19.10,19.30,+0.15,1070,1
99/08/17,9847573,197148208,19.30,20.45,19.30,20.15,+0.85,3019,1
99/08/18,5533855,109676904,20.30,20.35,19.40,19.65,-0.50,1724,0
99/08/19,7258654,145055580,19.65,20.35,19.55,19.75,+0.10,1969,1
99/08/20,3481035,68875130,19.80,20.10,19.50,19.65,-0.10,1000,0
99/08/23,3921932,75576840,19.65,19.65,19.10,19.20,-0.45,1200,0
99/08/24,3267619,62003928,19.30,19.40,18.85,18.90,-0.30,1055,0
99/08/25,3975048,72375464,18.80,18.80,17.85,18.00,-0.90,1210,0
99/08/26,1565976,28054018,18.00,18.30,17.65,17.80,-0.20,638,0
99/08/27,1917877,34582375,17.80,18.30,17.80,18.10,+0.30,672,1
99/08/30,1555460,28484373,18.60,18.60,18.10,18.20,+0.10,603,1
99/08/31,3225038,55715706,18.05,18.10,17.05,17.20,-1.00,1093,0
99/09/01,2189819,38133099,17.25,17.60,17.20,17.50,+0.30,785,1
99/09/02,2151781,37610058,17.70,17.75,17.30,17.30,-0.20,625,0
99/09/03,3899565,69753203,17.60,18.05,17.60,17.90,+0.60,1097,1
99/09/06,7001049,128228442,18.00,18.80,17.75,18.30,+0.40,1976,1
99/09/07,1942906,35370090,18.40,18.40,18.05,18.15,-0.15,707,0
99/09/08,2233703,39672569,17.90,18.05,17.60,17.60,-0.55,860,0
99/09/09,1468937,25872203,17.90,17.95,17.35,17.35,-0.25,532,0
99/09/10,1757500,30849597,17.35,17.80,17.35,17.60,+0.25,733,1
99/09/13,3084810,54453860,17.80,17.85,17.55,17.60,0.00,838,0
99/09/14,4767033,85987592,17.65,18.30,17.60,18.10,+0.50,1566,1
99/09/15,12302146,231328558,18.40,19.20,18.25,19.00,+0.90,3444,1
99/09/16,11119662,215522870,19.60,19.60,19.20,19.30,+0.30,3327,1
99/09/17,4622692,87968009,19.40,19.45,18.85,19.00,-0.30,1516,0
99/09/20,12744267,250460504,19.30,20.05,19.10,19.70,+0.70,3390,1
99/09/21,12859302,257366010,20.25,20.50,19.60,19.70,0.00,3361,0
99/09/23,4211163,82465008,19.90,19.90,19.40,19.50,-0.20,1389,0
99/09/24,2621507,50143131,19.20,19.50,19.00,19.05,-0.45,1004,0
99/09/27,8421723,166820780,20.00,20.00,19.50,19.65,+0.60,2558,1
99/09/28,2072534,40409253,19.70,19.75,19.35,19.35,-0.30,790,0
