data,volume,price,open,high,low,close,diff,times,result
99/01/04,810501,12470562,15.95,15.95,15.10,15.30,-0.55,275,0
99/01/05,552005,8354522,15.10,15.55,14.90,15.00,-0.30,197,0
99/01/06,338115,5043463,14.60,15.05,14.60,15.00,0.00,138,0
99/01/07,533936,7944077,15.00,15.05,14.70,14.70,-0.30,158,0
99/01/08,285715,4176186,14.90,14.95,14.50,14.70,0.00,146,0
99/01/11,234402,3456256,14.70,14.85,14.70,14.80,+0.10,95,1
99/01/12,607165,9269048,15.05,15.45,15.00,15.15,+0.35,246,1
99/01/13,356000,5394950,15.10,15.30,15.00,15.10,-0.05,150,0
99/01/14,877771,13594771,15.15,15.70,15.10,15.50,+0.40,389,1
99/01/15,1108628,17468910,15.75,15.95,15.60,15.65,+0.15,435,1
99/01/18,1328694,21016212,15.60,16.00,15.50,15.90,+0.25,379,1
99/01/19,2075291,33568683,16.20,16.45,15.90,16.20,+0.30,705,1
99/01/20,2876007,48195211,16.50,17.30,16.35,16.35,+0.15,903,1
99/01/21,910361,14386706,16.15,16.25,15.45,15.45,-0.90,362,0
99/01/22,741550,11347042,15.35,15.95,15.00,15.35,-0.10,291,0
99/01/25,615805,9474762,15.15,15.80,15.10,15.10,-0.25,294,0
99/01/26,675217,9860998,15.40,15.40,14.05,14.05,-1.05,260,0
99/01/27,845956,11327470,13.70,14.00,13.10,13.30,-0.75,289,0
99/01/28,552328,7577075,13.00,14.00,13.00,13.80,+0.50,191,1
99/01/29,195008,2633660,13.45,13.80,13.20,13.70,-0.10,96,0
99/02/01,148055,2014792,13.70,13.80,13.50,13.55,-0.15,70,0
99/02/02,254250,3418099,13.80,13.90,13.00,13.15,-0.40,126,0
99/02/03,254814,3383975,13.30,13.60,13.10,13.40,+0.25,120,1
99/02/04,233462,3144709,13.40,13.65,13.25,13.50,+0.10,113,1
99/02/05,476050,6068079,12.65,13.00,12.60,12.60,-0.90,145,0
99/02/06,420188,5036873,12.50,12.55,11.75,12.00,-0.60,152,0
99/02/08,184122,2237675,12.10,12.35,11.95,12.15,+0.15,84,1
99/02/09,201019,2482986,12.20,12.60,12.00,12.55,+0.40,78,1
99/02/10,242019,3088143,12.95,12.95,12.65,12.70,+0.15,99,1
99/02/22,241013,3089217,12.80,13.00,12.75,12.75,+0.05,82,1
