data,volume,price,open,high,low,close,diff,times,result
99/01/04,2050057,135668294,67.80,67.90,65.00,66.50,-0.20,1159,0
99/01/05,3117242,201704688,66.40,66.50,64.00,64.00,-2.50,1543,0
99/01/06,5646979,354824377,64.80,65.00,61.50,62.80,-1.20,2126,0
99/01/07,2869905,180538130,62.80,63.70,62.50,62.80,0.00,1341,0
99/01/08,4155771,253996155,62.80,62.80,60.50,61.80,-1.00,1556,0
99/01/11,2127298,130390678,62.00,62.20,60.80,60.90,-0.90,991,0
99/01/12,5639121,358556775,61.90,65.10,61.90,65.10,+4.20,2240,1
99/01/13,8638623,572075292,65.10,67.50,64.60,65.10,0.00,3718,0
99/01/14,2933937,193403581,66.40,66.80,65.10,65.30,+0.20,1633,1
99/01/15,3136852,207564357,66.00,67.00,65.40,65.80,+0.50,1586,1
99/01/18,2341727,155568509,65.40,67.10,64.80,66.80,+1.00,1264,1
99/01/19,2508379,166602960,67.00,67.40,65.50,65.60,-1.20,1100,0
99/01/20,1601123,105361418,66.10,66.60,65.30,65.50,-0.10,827,0
99/01/21,2226763,141891871,65.50,65.50,62.80,63.10,-2.40,1228,0
99/01/22,2318144,147223643,61.20,64.50,61.20,64.00,+0.90,1205,1
99/01/25,1116897,71646126,63.80,64.70,63.20,64.00,0.00,598,0
99/01/26,2741295,169888642,64.00,64.60,60.00,61.00,-3.00,1184,0
99/01/27,1190420,72975835,61.40,62.10,60.60,60.60,-0.40,685,0
99/01/28,865000,53331200,61.00,62.20,61.00,61.80,+1.20,395,1
99/01/29,1731699,108084298,62.80,63.40,61.20,61.80,0.00,1146,0
99/02/01,691544,42414210,62.30,62.30,60.20,60.50,-1.30,441,0
99/02/02,1814302,107148548,61.90,62.00,57.00,59.00,-1.50,963,0
99/02/03,741178,43791773,58.20,59.80,58.20,59.70,+0.70,510,1
99/02/04,509015,30488813,59.90,61.00,59.00,61.00,+1.30,345,1
99/02/05,966812,56454338,58.30,59.70,57.30,59.70,-1.30,555,0
99/02/06,2434288,136710568,57.20,58.10,55.60,55.60,-4.10,1137,0
99/02/08,3601215,188997340,53.00,55.60,51.80,55.60,0.00,1716,0
99/02/09,3017250,163262897,55.00,55.00,52.70,55.00,-0.60,1433,0
99/02/10,3182300,176588400,55.00,56.30,54.40,56.00,+1.00,1856,1
99/02/22,2051000,114361600,57.00,57.20,54.80,55.80,-0.20,974,0
