data,volume,price,open,high,low,close,diff,times,result
99/01/04,14352601,224300884,15.60,15.90,15.30,15.60,+0.05,2647,1
99/01/05,13230116,207780930,15.90,16.10,15.35,15.50,-0.10,2357,0
99/01/06,10000437,154081295,15.50,15.70,15.20,15.40,-0.10,1792,0
99/01/07,12326175,192573967,15.90,15.90,15.30,15.35,-0.05,2658,0
99/01/08,11191094,169667167,15.45,15.50,14.90,15.20,-0.15,2184,0
99/01/11,6438854,97399546,15.15,15.30,15.00,15.10,-0.10,1247,0
99/01/12,8578532,130051980,15.10,15.30,14.95,15.25,+0.15,1610,1
99/01/13,6513443,99061529,15.20,15.35,15.05,15.15,-0.10,1138,0
99/01/14,9119356,139994444,15.25,15.50,15.15,15.15,0.00,1691,0
99/01/15,7247818,109945120,15.25,15.35,15.05,15.05,-0.10,1347,0
99/01/18,11109728,170918742,15.05,15.65,15.05,15.35,+0.30,2123,1
99/01/19,9961221,155212022,15.60,15.80,15.35,15.35,0.00,2177,0
99/01/20,5776832,88592705,15.40,15.60,15.10,15.20,-0.15,1192,0
99/01/21,5952975,88688773,15.20,15.20,14.65,14.70,-0.50,1379,0
99/01/22,5503268,78552691,14.40,14.50,14.10,14.20,-0.50,1351,0
99/01/25,3072089,43295051,13.85,14.30,13.85,14.10,-0.10,862,0
99/01/26,6949966,94257149,14.15,14.35,13.15,13.15,-0.95,1707,0
99/01/27,3591283,47055429,13.15,13.30,12.90,13.00,-0.15,875,0
99/01/28,3463214,46516836,13.10,13.65,13.10,13.55,+0.55,871,1
99/01/29,9267593,129187417,13.50,14.20,13.15,14.20,+0.65,1667,1
99/02/01,9475484,136059466,14.20,14.60,14.10,14.60,+0.40,1817,1
99/02/02,6931728,99367269,14.75,14.75,13.60,13.70,-0.90,1772,0
99/02/03,3515705,49109697,14.25,14.25,13.70,14.00,+0.30,1004,1
99/02/04,3671621,51751648,14.10,14.35,13.90,13.90,-0.10,988,0
99/02/05,5949527,77970975,13.00,13.45,12.95,12.95,-0.95,1424,0
99/02/06,3576331,44771668,13.10,13.10,12.10,12.35,-0.60,921,0
99/02/08,2370669,29744878,12.40,12.75,12.30,12.50,+0.15,762,1
99/02/09,2461621,31420873,12.50,13.00,12.35,12.90,+0.40,606,1
99/02/10,3292299,43151937,13.05,13.30,13.00,13.10,+0.20,762,1
99/02/22,2128929,28088314,13.40,13.40,13.10,13.15,+0.05,529,1
99/02/23,1441855,19021697,13.15,13.30,13.05,13.15,0.00,459,0
99/02/24,4168720,55660408,13.00,13.50,12.95,13.45,+0.30,1002,1
99/02/25,7388630,100387854,13.55,13.75,13.40,13.40,-0.05,1668,0
99/02/26,6867105,93903509,13.40,14.00,13.10,14.00,+0.60,1308,1
99/03/01,12612176,177644270,14.10,14.25,13.80,14.10,+0.10,2573,1
99/03/02,3094558,43426730,14.20,14.20,13.90,13.90,-0.20,916,0
99/03/03,5016300,70916528,13.90,14.30,13.90,14.00,+0.10,1229,1
99/03/04,8796326,125381289,14.25,14.50,13.90,14.50,+0.50,1595,1
99/03/05,12033927,175387253,14.70,14.75,14.35,14.35,-0.15,2472,0
99/03/08,5370160,77319077,14.35,14.50,14.30,14.30,-0.05,1143,0
99/03/09,4595727,65096550,14.30,14.30,14.00,14.00,-0.30,986,0
99/03/10,3417339,48783511,14.05,14.45,14.05,14.25,+0.25,900,1
99/03/11,4877939,70095583,14.35,14.50,14.25,14.25,0.00,963,0
99/03/12,2531623,35958222,14.25,14.30,14.00,14.00,-0.25,625,0
99/03/15,2121288,29748157,14.10,14.20,13.80,13.80,-0.20,546,0
99/03/16,4560770,64688963,14.05,14.40,14.05,14.10,+0.30,1061,1
99/03/17,8569135,124327482,14.15,14.65,14.15,14.40,+0.30,2067,1
99/03/18,5468891,79557323,14.55,14.65,14.45,14.50,+0.10,1165,1
99/03/19,5157062,75494146,14.60,14.75,14.55,14.65,+0.15,1126,1
99/03/22,4224650,61444473,14.40,14.70,14.40,14.50,-0.15,890,0
99/03/23,6251936,91599218,14.60,14.80,14.50,14.50,0.00,1111,0
99/03/24,8205767,120480518,14.65,14.85,14.50,14.80,+0.30,1326,1
99/03/25,11913246,178934033,14.85,15.35,14.65,15.25,+0.45,2776,1
99/03/26,5859718,88202945,15.10,15.20,14.90,14.95,-0.30,1471,0
99/03/29,3821143,56992704,15.05,15.10,14.80,14.80,-0.15,1059,0
99/03/30,3054145,45314613,15.00,15.05,14.60,14.60,-0.20,813,0
99/03/31,2363714,34812553,14.65,14.80,14.65,14.75,+0.15,670,1
99/04/01,6684502,99729071,14.80,15.10,14.75,14.75,0.00,1218,0
99/04/02,5247708,77107060,14.75,14.90,14.55,14.55,-0.20,1001,0
99/04/06,3258739,48030318,14.70,14.85,14.65,14.70,+0.15,809,1
99/04/07,3572227,52720954,14.75,14.85,14.65,14.65,-0.05,790,0
99/04/08,8651693,126925083,14.65,14.80,14.55,14.75,+0.10,1234,1
99/04/09,9625061,142412643,14.75,14.90,14.65,14.85,+0.10,1418,1
99/04/12,8288187,125154625,15.00,15.30,14.95,14.95,+0.10,1630,1
99/04/13,4047539,59695163,15.00,15.00,14.55,14.55,-0.40,885,0
99/04/14,11271665,168598575,14.70,15.10,14.65,15.05,+0.50,2125,1
99/04/15,5243810,78326579,15.15,15.15,14.75,14.80,-0.25,1262,0
99/04/16,3225359,47800820,14.80,14.95,14.75,14.80,0.00,677,0
99/04/19,4640631,66717020,14.70,14.75,14.00,14.40,-0.40,1169,0
99/04/20,6152346,91485484,15.00,15.05,14.70,14.75,+0.35,1579,1
99/04/21,6870898,103323220,14.90,15.20,14.90,15.00,+0.25,1785,1
99/04/22,10964955,166782615,15.10,15.40,14.95,15.20,+0.20,2418,1
99/04/23,10303204,157808686,15.25,15.50,15.15,15.20,0.00,2135,0
99/04/26,12814686,199517339,15.50,15.75,15.35,15.55,+0.35,2832,1
99/04/27,4810163,74677506,15.70,15.70,15.40,15.45,-0.10,1284,0
99/04/28,4791976,72962781,15.00,15.40,15.00,15.30,-0.15,1179,0
99/04/29,31060185,503615805,15.45,16.35,15.40,16.35,+1.05,5488,1
99/04/30,39530645,667339912,16.70,17.30,16.35,16.60,+0.25,8608,1
99/05/03,13675690,231264200,17.00,17.20,16.50,16.95,+0.35,3237,1
99/05/04,10632459,177960441,17.20,17.25,16.50,16.55,-0.40,2423,0
99/05/05,11890144,189488037,16.00,16.15,15.65,15.95,-0.60,2413,0
99/05/06,8564367,137304756,15.95,16.25,15.80,15.90,-0.05,2024,0
99/05/07,7401040,115214734,15.20,15.95,15.20,15.85,-0.05,1840,0
99/05/10,7226861,117253359,16.00,16.50,15.90,16.45,+0.60,1701,1
99/05/11,7665700,124893350,16.50,16.65,15.95,15.95,-0.50,1853,0
99/05/12,5242663,84286188,16.05,16.30,15.85,15.90,-0.05,1274,0
99/05/13,6240413,101214673,16.20,16.40,16.10,16.15,+0.25,1181,1
99/05/14,2994829,48478642,16.05,16.30,16.05,16.20,+0.05,778,1
99/05/17,5664400,89735666,16.20,16.20,15.60,15.65,-0.55,1313,0
99/05/18,3351359,52875286,15.80,15.90,15.65,15.70,+0.05,802,1
99/05/19,4268197,67214240,15.70,15.95,15.55,15.80,+0.10,968,1
99/05/20,3997675,63150630,15.90,16.00,15.55,15.60,-0.20,955,0
99/05/21,5333843,80723875,15.00,15.40,14.90,15.15,-0.45,1309,0
99/05/24,2807535,42781378,15.25,15.35,15.15,15.20,+0.05,704,1
99/05/25,4944118,73370690,15.00,15.25,14.45,14.65,-0.55,1203,0
99/05/26,2573085,38119911,14.80,15.00,14.65,14.85,+0.20,686,1
99/05/27,2860397,43284672,14.85,15.35,14.80,15.30,+0.45,780,1
99/05/28,4865836,75526764,15.50,15.65,15.40,15.45,+0.15,997,1
99/05/31,2359553,36646942,15.50,15.65,15.40,15.45,0.00,603,0
99/06/01,5618177,88868227,15.50,16.05,15.45,15.70,+0.25,1523,1
99/06/02,3064684,47966981,15.65,15.90,15.40,15.40,-0.30,779,0
99/06/03,3146147,49404341,15.70,15.80,15.65,15.65,+0.25,716,1
99/06/04,2788949,43984148,15.75,15.90,15.60,15.65,0.00,738,0
99/06/07,2883300,43617955,15.00,15.35,14.95,15.30,-0.35,726,0
99/06/08,2525711,39213447,15.40,15.70,15.30,15.50,+0.20,652,1
99/06/09,2327770,35758690,15.50,15.65,15.15,15.25,-0.25,665,0
99/06/10,1635662,25030259,15.35,15.40,15.20,15.30,+0.05,435,1
99/06/11,4780422,75498121,15.70,15.95,15.70,15.75,+0.45,1170,1
99/06/14,3098009,49253138,15.95,16.05,15.80,15.85,+0.10,748,1
99/06/15,14490339,235950635,15.85,16.50,15.85,16.45,+0.60,3189,1
99/06/17,8135710,133500533,16.55,16.60,16.25,16.25,-0.20,1833,0
99/06/18,5162831,84326609,16.35,16.50,16.25,16.25,0.00,1166,0
99/06/21,5368192,87805172,16.45,16.50,16.25,16.30,+0.05,1250,1
99/06/22,5409729,88973427,16.30,16.55,16.30,16.40,+0.10,1265,1
99/06/23,3665435,60384380,16.35,16.60,16.35,16.50,+0.10,961,1
99/06/24,7863494,131820595,16.50,16.90,16.50,16.70,+0.20,1658,1
99/06/25,4088098,67636467,16.60,16.70,16.40,16.50,-0.20,1022,0
99/06/28,3546430,58507680,16.60,16.65,16.35,16.40,-0.10,883,0
99/06/29,5274788,85462182,16.60,16.60,15.95,16.10,-0.30,1325,0
99/06/30,4378752,69183164,15.70,16.05,15.65,16.05,-0.05,1419,0
99/07/01,3415512,54664716,15.95,16.30,15.80,16.15,+0.10,953,1
99/07/02,6085502,100027130,16.45,16.60,16.30,16.50,+0.35,1635,1
99/07/05,12392272,207064881,16.70,16.80,16.60,16.75,+0.25,2611,1
99/07/06,10555963,166087313,15.65,15.95,15.50,15.70,X0.00,2112,0
99/07/07,4808933,75943046,15.80,15.95,15.65,15.75,+0.05,1227,1
99/07/08,6252238,98510039,15.95,15.95,15.60,15.60,-0.15,1327,0
99/07/09,3829292,59788024,15.70,15.75,15.55,15.55,-0.05,874,0
99/07/12,6397838,101609744,15.75,16.05,15.70,15.85,+0.30,1454,1
99/07/13,3993226,62778001,15.95,15.95,15.55,15.55,-0.30,842,0
99/07/14,3901958,61517240,15.85,15.90,15.65,15.70,+0.15,825,1
99/07/15,3996471,63150042,15.70,15.90,15.70,15.80,+0.10,1014,1
99/07/16,14220896,215466024,15.75,15.75,15.00,15.15,-0.65,3072,0
99/07/19,3430918,51737208,15.00,15.25,14.90,15.15,0.00,924,0
99/07/20,3711264,56761460,15.25,15.35,15.20,15.25,+0.10,974,1
99/07/21,3248902,49461965,15.35,15.40,15.10,15.15,-0.10,820,0
99/07/22,2111181,32165295,15.20,15.30,15.15,15.30,+0.15,497,1
99/07/23,6112740,94935018,15.40,15.70,15.35,15.55,+0.25,1398,1
99/07/26,3229793,50144807,15.60,15.70,15.40,15.45,-0.10,636,0
99/07/27,2292528,35388719,15.50,15.50,15.35,15.40,-0.05,592,0
99/07/28,2940578,45575865,15.40,15.60,15.40,15.45,+0.05,632,1
99/07/29,14272384,225755563,15.45,16.20,15.25,16.00,+0.55,2831,1
99/07/30,9076369,145288161,16.00,16.20,15.85,15.95,-0.05,1906,0
99/08/02,4857119,77538124,16.15,16.15,15.85,15.90,-0.05,1079,0
99/08/03,6301891,100357278,16.00,16.10,15.75,15.85,-0.05,1094,0
99/08/04,6995161,112220161,15.90,16.20,15.90,16.00,+0.15,1388,1
99/08/05,13728436,224173861,16.15,16.60,16.05,16.15,+0.15,2792,1
99/08/06,14968577,249095297,16.25,16.90,16.25,16.70,+0.55,3052,1
99/08/09,11699558,198057185,16.95,17.20,16.70,16.70,0.00,2339,0
99/08/10,8288180,137133411,16.70,16.80,16.30,16.30,-0.40,1583,0
99/08/11,6256155,102742220,16.25,16.60,16.25,16.35,+0.05,1261,1
99/08/12,7388297,122818002,16.30,16.80,16.30,16.60,+0.25,1532,1
99/08/13,11592580,196149660,16.70,17.10,16.55,17.05,+0.45,2371,1
99/08/16,9545859,163687562,17.20,17.30,16.95,16.95,-0.10,2029,0
99/08/17,7736342,131599544,17.00,17.15,16.85,17.10,+0.15,1422,1
99/08/18,5550274,93961885,17.20,17.20,16.80,16.80,-0.30,1048,0
99/08/19,4356767,73048263,16.80,16.90,16.70,16.70,-0.10,912,0
99/08/20,4284935,72253847,16.70,17.00,16.70,16.85,+0.15,898,1
99/08/23,3247681,54227982,16.85,16.90,16.55,16.60,-0.25,726,0
99/08/24,5847219,98532878,16.65,17.15,16.55,17.15,+0.55,1175,1
99/08/25,3600763,60396687,17.10,17.10,16.50,16.50,-0.65,1022,0
99/08/26,3193171,52496882,16.60,16.70,16.25,16.30,-0.20,788,0
99/08/27,4561369,73724553,16.25,16.50,15.95,16.15,-0.15,1016,0
99/08/30,12077266,205174222,16.85,17.20,16.70,16.90,+0.75,2231,1
99/08/31,6297057,103919780,16.75,16.80,16.20,16.25,-0.65,1395,0
99/09/01,4059060,66640223,16.30,16.50,16.30,16.40,+0.15,832,1
