data,volume,price,open,high,low,close,diff,times,result
99/01/04,3376799,44291172,13.10,13.20,13.05,13.10,+0.05,659,1
99/01/05,21081428,284856111,13.15,13.70,13.15,13.60,+0.50,3832,1
99/01/06,19678869,270443558,13.65,13.95,13.45,13.65,+0.05,3493,1
99/01/07,7252851,98832355,13.80,13.80,13.40,13.75,+0.10,1604,1
99/01/08,5990115,80775511,13.10,13.75,13.10,13.70,-0.05,1217,0
99/01/11,22356703,311880989,13.70,14.15,13.65,13.90,+0.20,4636,1
99/01/12,5854892,80070380,13.90,14.00,13.55,13.55,-0.35,1403,0
99/01/13,7547022,103615797,13.70,13.90,13.55,13.55,0.00,1758,0
99/01/14,4107543,55617296,13.60,13.70,13.45,13.50,-0.05,943,0
99/01/15,5025523,67592948,13.65,13.65,13.30,13.30,-0.20,1102,0
99/01/18,2502709,33391175,13.20,13.45,13.20,13.35,+0.05,697,1
99/01/19,3063368,40712754,13.40,13.50,13.20,13.20,-0.15,736,0
99/01/20,2436762,32090778,13.25,13.35,13.10,13.10,-0.10,625,0
99/01/21,2538588,33148294,13.10,13.25,12.95,13.05,-0.05,784,0
99/01/22,2324130,29717000,12.80,12.90,12.70,12.70,-0.35,699,0
99/01/25,2226883,27864899,12.40,12.65,12.40,12.40,-0.30,636,0
99/01/26,5291799,62889016,12.40,12.65,11.55,11.65,-0.75,1300,0
99/01/27,2088129,24479433,11.70,11.90,11.55,11.70,+0.05,658,1
99/01/28,1548639,18458568,11.90,12.00,11.80,12.00,+0.30,465,1
99/01/29,2087091,24803581,12.00,12.00,11.75,11.85,-0.15,419,0
99/02/01,710666,8398557,11.80,11.90,11.70,11.85,0.00,255,0
99/02/02,1649501,19300259,11.95,12.00,11.40,11.40,-0.45,461,0
99/02/03,1270102,14636876,11.55,11.65,11.40,11.55,+0.15,335,1
99/02/04,810397,9404331,11.55,11.70,11.50,11.60,+0.05,259,1
99/02/05,2797001,30633411,11.35,11.35,10.80,10.90,-0.70,634,0
99/02/06,2880040,29897265,10.60,10.80,10.15,10.40,-0.50,601,0
99/02/08,1138255,11991275,10.70,10.70,10.45,10.50,+0.10,313,1
99/02/09,1703483,18460413,10.55,11.10,10.50,11.00,+0.50,483,1
99/02/10,2024001,22581911,11.20,11.30,11.00,11.05,+0.05,578,1
