X,data,volume,price,open,high,low,close,diff,times,result,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
2672,109/11/24,3902453,183722471,47.65,47.8,46.65,45.39,-0.6499999999999986,2616,0,79.48787038,79.41537082,79.2703717,70.76215020548021,75.16595981185368,0.4344222180429493,-28.26086956521737,-16.455696202531627,1
2673,109/11/25,3253691,151188985,47.4,47.45,45.9,45.625,-0.9500000000000028,2200,1,71.20896785,76.67990316,87.62177379,60.72107058190184,57.51212493878766,0.5249952827118497,-69.56521739130449,-41.55844155844158,1
2674,109/11/26,1456332,67782782,46.2,46.85,46.2,45.905,0.5500000000000043,996,1,68.19336595,73.85105742,85.16644037,63.97642287820563,63.47231763001419,0.6029385398142031,-65.62499999999977,-31.818181818181763,1
2675,109/11/27,1974945,93110333,47.1,47.45,46.8,46.175,0.4499999999999957,1308,1,70.23701874,72.64637786,77.46509611,66.47691151726379,67.89422389581104,0.6746850321667701,-37.50000000000006,-24.000000000000057,1
2676,109/11/30,5422190,260397043,47.55,48.75,47.25,46.455,0.9000000000000057,3311,1,74.16550313,73.15275295,71.1272526,70.917960742834,75.12212159496615,0.7516076734367909,0.0,0.0,1
2677,109/12/01,2503678,119746205,48.6,48.6,47.3,46.72,0.0499999999999971,1594,1,77.15902456,74.48817682,69.14648135,71.15151338180704,75.48998045684671,0.8268268674809508,0.0,0.0,1
2678,109/12/02,3791317,184442754,48.1,49.1,47.9,47.019999999999996,0.5,2383,1,80.60601637,76.52745667,68.37033727,73.49310653852403,79.18361873128943,0.9031279616559184,0.0,0.0,1
2679,109/12/03,4039059,197776141,48.9,49.65,48.2,47.34,0.0499999999999971,2602,1,77.2928998,76.78260438,75.76201354,73.72768034203067,79.55337335811731,0.9748466499238584,0.0,0.0,1
2680,109/12/04,30683308,1611454701,49.3,53.4,49.2,48.075,4.850000000000001,14044,1,84.8619332,79.47571399,68.70327556,86.48714137264888,93.33459695671198,1.1150906074692477,0.0,0.0,1
2681,109/12/07,35126349,1934385291,55.0,56.4,53.7,48.85,2.0,19238,0,86.73335229,81.89492676,72.21807569,88.92661097155923,95.00168701853816,1.3203003711007562,0.0,0.0,1
2682,109/12/08,10568880,562432701,54.2,54.5,52.4,49.42,-2.699999999999996,6939,0,79.06406493,80.95130615,84.72578859,70.12662351382903,67.60821273365508,1.5093858537956433,-39.13043478260864,-28.87700534759353,1
2683,109/12/09,9653703,498935057,52.7,53.0,50.9,49.985,-1.0,6074,0,69.72326551,77.20862593,92.17934679,64.56558586652945,59.9281596425376,1.6590581644942943,-54.01459854014591,-42.04545454545451,1
2684,109/12/10,6697896,341183862,51.7,52.7,49.95,50.394999999999996,-1.0,4414,0,59.05048302,71.15591163,95.36676885,59.38540071328888,52.739003260973845,1.756445247592881,-100.0,-56.28742514970055,1
2685,109/12/11,6706450,339599805,51.2,52.0,49.05,50.64,-1.2000000000000028,4105,1,47.42559674,63.24580666,94.88622652,53.69844522227564,44.970502354065,1.7928071779874717,-100.0,-79.19463087248324,0
2686,109/12/14,3921293,196717744,49.8,51.0,48.6,50.894999999999996,1.0,2558,0,41.81314292,56.10158542,84.67847041,57.43494353847035,52.03568721416203,1.8008818181925206,-68.75000000000003,-66.21621621621621,1
2687,109/12/15,13274674,682700226,51.4,53.2,49.8,51.135000000000005,-0.1000000000000014,7661,1,36.81851805,49.67389629,75.38465279,56.929584640718055,51.24615382076156,1.785103231400342,-59.09090909090921,-72.46376811594205,1
2688,109/12/16,2951433,149545727,50.4,51.2,50.2,51.335,0.1000000000000014,1946,0,32.66533682,44.00437647,66.68245577,57.34245364013268,52.11796622414637,1.7527278738744487,-16.666666666666863,-71.53284671532843,1
2689,109/12/17,3435931,171748340,51.0,51.1,49.5,51.46,-0.7000000000000028,2348,1,26.90509634,38.30461642,61.1036566,53.40085710397344,45.31176988753091,1.6964842391917474,-70.00000000000028,-94.91525423728818,1
2690,109/12/18,2710702,135798916,50.2,50.8,49.65,51.114999999999995,0.1500000000000056,1792,0,25.56384954,34.05769413,51.04538331,54.14384112390876,47.08857951560477,1.626755346709358,-78.57142857142784,-92.37288135593217,1
2691,109/12/21,3760424,184851104,50.4,50.4,48.55,50.495000000000005,-0.75,2619,1,21.70206457,29.93915094,46.41332369,49.77861225334336,39.406687311559125,1.536555943196705,-100.0,-100.0,0
2692,109/12/22,8666588,441558192,49.45,52.3,49.25,50.19,0.4499999999999957,5521,1,22.3533477,27.41054986,37.52495418,52.31593195009554,45.77579128435861,1.441931787101196,-65.38461538461564,-82.00000000000017,1
2693,109/12/23,5882840,300600568,51.0,51.8,50.6,50.14,1.5500000000000045,3794,0,33.89864757,29.5732491,20.92245215,59.977276434998,62.19898284937222,1.370937526943714,0.0,0.0,1
2694,109/12/24,3374327,172672394,51.7,51.7,50.7,50.17,-0.2000000000000028,2180,0,40.1618224,33.10277353,18.9846758,58.640013716205374,59.41271246117326,1.3121601370760012,-10.000000000000142,-10.000000000000142,1
2695,109/12/25,2906949,147417648,50.9,51.3,50.3,50.290000000000006,-0.2999999999999971,1861,1,42.18673464,36.13076057,24.01881242,56.55927395314757,54.97954985229765,1.2563442495662789,-25.0,-25.0,1
2696,109/12/28,7402836,374604311,50.6,51.9,49.55,50.42,1.0999999999999943,4680,1,57.01337865,43.09163326,15.24814249,61.997968109905536,66.10702530809401,1.2199969302881342,0.0,0.0,1
2697,109/12/29,10239483,534079838,52.8,53.3,51.2,50.57,0.1000000000000014,6526,0,61.51769103,49.23365252,24.6655755,62.46786314159149,66.99690249913921,1.1965723407576645,0.0,0.0,1
2698,109/12/30,3301325,170467022,51.4,52.2,51.3,50.67,-0.3999999999999986,2170,0,61.71354841,53.39361781,36.75375663,59.24460196264521,59.498516965721215,1.1733664267805957,-33.33333333333333,-14.814814814814786,1
2699,109/12/31,2860875,146470542,51.7,52.0,50.8,50.78,-0.6000000000000014,1892,1,57.63359367,54.8069431,49.15364196,54.59638215887475,49.52190865578105,1.1392670777536746,-83.33333333333363,-37.037037037037095,1
2700,110/01/04,7027737,361536788,51.3,52.3,49.8,51.005,1.3000000000000045,4251,0,62.70223117,57.43870579,46.91165503,61.74900596008253,64.84723225865565,1.11827159952141,0.0,0.0,1
2701,110/01/05,4430677,227629051,52.4,52.4,50.8,51.235,-0.7000000000000028,2911,0,59.13482078,58.00407746,55.7425908,56.47902009967892,54.21218193298597,1.0928731329549035,-53.84615384615389,-27.450980392156925,1
2702,110/01/06,8776349,437933592,51.8,52.3,48.3,51.2,-2.200000000000003,5690,1,46.08988052,54.03267848,69.91827439,43.611431953566246,33.49490292377866,1.0284557941517227,-100.0,-100.0,0
2703,110/01/07,3645110,181482241,49.95,50.3,49.15,51.055,0.4500000000000028,2308,0,40.39325368,49.48620355,67.67210327,46.36105250035697,39.19816817620701,0.9477944738858308,-84.4827586206896,-84.4827586206896,1
2704,110/01/08,4187460,205364193,50.0,50.2,48.6,50.83,-1.0,2912,1,29.92883579,42.96708096,69.0435713,41.42353114234719,31.90254080566703,0.8430655091526652,-100.0,-100.0,0
2705,110/01/11,6359137,322766281,49.05,51.9,48.85,50.92,2.8500000000000014,4191,1,41.95255719,42.62890637,43.98160473,56.08572513819631,58.38926932319848,0.772290045162999,0.0,-17.391304347826114,1
2706,110/01/12,12839608,670373058,51.6,53.2,50.9,50.940000000000005,0.3999999999999986,7469,1,53.13843949,46.13208408,32.11937325,57.71961407776626,60.94751618735569,0.7311277055746108,0.0,-5.7971014492754405,1
2707,110/01/13,13728940,733675087,52.8,54.0,52.5,51.15,2.0,7954,0,68.75895966,53.67437594,23.50520849,64.90190581315053,71.47127208493647,0.7409265404940526,0.0,0.0,1
2708,110/01/14,7798823,417666981,53.2,54.5,52.5,51.4,0.0,5017,0,76.48446773,61.27773987,30.86428414,64.90190581315053,71.47127208493647,0.7804644597348894,0.0,0.0,1
2709,110/01/15,10298996,554873740,55.0,55.6,52.4,51.65,-0.6000000000000014,6377,0,74.27731639,65.61093204,48.27816335,61.13225486089298,64.01859982610108,0.8252181318785395,-25.00000000000007,-11.428571428571455,1
2710,110/01/18,3714657,194056136,53.4,53.8,51.3,51.67,-1.0,2448,1,68.23967211,66.48717873,62.98219197,55.24909937175898,52.971405301951016,0.8530596204486102,-80.00000000000007,-30.476190476190503,1
2711,110/01/19,4856161,257649582,52.8,54.2,51.9,51.82000000000001,0.6000000000000014,3118,0,66.44549569,66.47328438,66.52886177,57.92174609882045,58.16872496119918,0.8764697373029069,-62.49999999999994,-19.047619047619047,1
2712,110/01/20,5391020,276895994,53.2,53.4,50.0,51.989999999999995,-2.0,3261,1,55.72556856,62.89071244,77.22100021,47.51643524221898,40.33735143518625,0.8619686754750631,-100.0,-57.14285714285714,1
2713,110/01/21,8071786,428291855,51.4,54.0,51.4,52.285000000000004,1.7000000000000028,4834,1,56.16272472,60.64804987,69.61870017,55.064187299215696,54.54886061059708,0.8496236970864824,-29.166666666666508,-24.761904761904702,1
2714,110/01/22,34549032,1956354682,52.7,57.9,52.6,53.2,5.199999999999996,15784,0,70.77514981,64.02374985,50.52094992,69.71743896492227,75.75067409576496,0.9203037528896932,0.0,0.0,1
2715,110/01/25,37172938,2090541838,59.7,59.7,53.8,53.45,-3.799999999999997,19755,0,61.27278029,63.10675999,66.77471941,55.23798528173428,53.7596244102558,0.9765927873057344,-55.07246376811591,-55.07246376811591,1
2716,110/01/26,14225315,744292916,53.7,54.1,50.9,53.36,-3.0,8487,1,44.62858892,56.94736964,81.58493107,46.79756042376605,42.16345496547145,0.970821943749477,-98.55072463768114,-98.55072463768114,1
2717,110/01/27,11519591,605709881,52.5,53.3,51.3,53.21,1.3999999999999986,6394,1,38.34345791,50.74606573,75.55128137,50.6671272401937,48.39682331377975,0.946579170884186,-79.41176470588238,-78.26086956521738,1
2718,110/01/28,9765403,521457818,51.6,54.5,51.3,53.15,0.8999999999999986,5894,0,37.24615407,46.24609517,64.24597738,53.08032523036865,52.35784792248196,0.9242309257568628,-66.17647058823533,-65.21739130434784,1
2719,110/01/29,10161508,546851438,54.3,55.1,52.1,53.029999999999994,-1.1999999999999955,6215,0,32.39090684,41.62769906,60.10128351,49.52703791663187,46.63088062911521,0.882989857473102,-63.333333333333286,-82.60869565217386,1
2720,110/02/01,4705956,242599845,52.5,52.7,50.6,52.93000000000001,-0.8000000000000043,2717,1,26.40493445,36.55344419,56.85046367,47.20949629280293,42.87877328439768,0.817293013337564,-86.95652173913054,-94.20289855072464,0
2721,110/02/02,5087865,267450222,51.9,53.5,51.3,52.92,1.5,3319,1,26.02819806,33.04502881,47.07869032,51.85595148569511,51.63497183107986,0.7617805476465654,-25.0,-72.46376811594205,0
2722,110/02/03,6015006,322448213,53.3,54.5,52.5,53.15,0.3999999999999986,3859,0,27.24224193,31.11076652,38.8478157,53.067663845056025,53.89649974371231,0.7202070226632467,-5.000000000000071,-67.64705882352946,1
2723,110/02/04,3323701,175736048,52.6,53.8,52.2,53.1,-1.0999999999999943,2114,0,24.02230048,28.74794451,38.19923256,49.31321954072328,46.69166810188538,0.6703581535125545,-57.89473684210501,-83.82352941176467,0
2724,110/02/05,3399995,177200784,52.7,53.1,51.5,52.489999999999995,-0.4000000000000057,2223,1,24.90375588,27.4665483,32.59213314,47.956095619956166,44.11813939831836,0.6100259708369085,-78.94736842105269,-76.6666666666668,0
2725,110/02/17,4792940,255235916,54.5,54.5,52.4,52.4,1.4000000000000057,2945,1,35.86176318,30.26495326,19.07133342,52.9420664109872,54.622693666135504,0.5672315728024916,-6.666666666666288,-8.695652173912869,1
2726,110/02/18,3954219,212185022,53.1,54.3,52.6,52.69,0.7999999999999972,2527,1,49.0930273,36.54097794,11.43687921,55.61489871423338,59.80393169325463,0.5491435687471696,0.0,0.0,1
2727,110/02/19,7878918,433488385,53.6,55.9,53.3,53.03000000000001,1.8999999999999984,4892,1,66.0620182,46.38132469,7.019937676,61.35004098443434,69.67287979338212,0.5765510378970337,0.0,0.0,1
2728,110/02/22,10547632,595221118,55.9,57.6,54.9,53.419999999999995,1.3999999999999986,6403,0,75.94610737,56.23625225,16.81654201,65.0141358238998,75.08230208846274,0.6520595493331288,0.0,0.0,1
2729,110/02/23,6914059,384598687,56.0,56.5,55.0,53.739999999999995,-1.8999999999999984,4453,0,72.32385994,61.59878815,40.14864456,56.95371076898608,58.181375668550885,0.7219590153364018,-46.34146341463418,-32.20338983050846,1
2730,110/02/24,4844739,264224472,54.8,55.7,53.8,53.989999999999995,-1.5,3154,0,61.33066073,61.50941234,61.86691557,51.41774357990278,47.95492260179631,0.7591014802514987,-100.0,-61.81818181818179,1
2731,110/02/25,4374600,235236919,54.5,55.0,53.0,54.04,-0.5,2721,0,51.26962081,58.0961485,71.74920387,49.648258394299496,44.8048127304651,0.7640580683060879,-100.0,-70.90909090909089,1
2732,110/02/26,3727571,198367982,52.6,54.1,52.5,54.010000000000005,-0.3999999999999986,2294,0,42.37646852,52.85625517,73.81582848,48.18889464667159,42.14696528498757,0.7404581304798752,-100.0,-78.18181818181813,1
2733,110/03/02,3526320,186007477,53.6,53.6,52.0,54.0,-0.8999999999999986,2486,0,28.84621711,44.85290915,76.86629324,44.92088701743801,36.32840569593652,0.6841500349836985,-100.0,-94.54545454545446,0
2734,110/03/03,3666302,189147113,52.3,52.6,50.9,54.010000000000005,-0.2000000000000028,2478,0,24.20593578,37.9705847,65.49988252,44.18835916236445,35.038484375037,0.6055426638229947,-100.0,-100.0,0
2735,110/03/04,3635385,185855109,51.5,51.9,50.6,53.779999999999994,-1.0,2344,0,17.56586195,31.16901045,58.37530744,40.551354367063794,28.884773365703325,0.4997446967993327,-100.0,-100.0,0
2736,110/03/05,3757705,187907946,50.5,50.7,49.55,53.375,-0.9499999999999956,2560,0,13.36688933,25.23497008,48.97113156,37.3397387310216,24.06633235706654,0.3661545809037194,-100.0,-100.0,0
2737,110/03/08,2401008,120954456,50.6,51.2,49.9,52.779999999999994,0.0,1769,0,10.82972478,20.43322165,39.64021537,37.3397387310216,24.066332357066543,0.2213133587856771,-100.0,-100.0,0
2738,110/03/09,3460152,170298914,49.7,50.2,48.6,52.0,-0.4500000000000028,2452,1,11.44516864,17.43720398,29.42127466,35.71836172428618,21.607680018225505,0.0693290723685166,-100.0,-100.0,0
2739,110/03/10,1575099,78811114,49.95,50.3,49.7,51.470000000000006,0.6000000000000014,1259,1,15.44261242,16.77234012,19.43179553,39.56709344430765,32.62129422907538,-0.0697504463381744,-57.142857142857,-86.36363636363633,0
2740,110/03/11,2049157,104320207,50.4,51.3,50.1,51.17999999999999,0.8999999999999986,1495,0,24.84052949,19.46173658,8.704150755,45.00051350053453,46.22130136495504,-0.1789327787269813,0.0,-61.53846153846152,0
2741,110/03/12,2175263,111227574,51.3,51.6,50.7,50.94,0.0,1547,1,32.560353,23.82794205,6.363120166,45.00051350053453,46.22130136495504,-0.2632447916603185,0.0,-57.14285714285714,0
2742,110/03/15,2403551,124028090,51.3,51.9,51.0,50.8,0.6000000000000014,1849,1,46.706902,31.45426203,0.948982108,48.71967214095885,54.95055562477075,-0.3173761574383708,0.0,-19.23076923076922,1
2743,110/03/16,2369742,123568522,52.0,52.8,51.8,50.779999999999994,0.2999999999999971,1807,0,57.32841086,40.07897831,5.580113213,50.55849723110152,58.948587146046414,-0.3442435333861395,0.0,0.0,1
2744,110/03/17,3163653,164551238,52.1,52.7,51.5,50.78,0.0,2125,0,64.40941676,48.18912446,15.74853986,50.55849723110152,58.948587146046414,-0.3518293358102342,0.0,0.0,1
2745,110/03/18,3062485,159857198,52.4,52.8,51.6,50.88,0.0,2161,0,69.13008736,55.16944543,27.24816155,50.55849723110152,58.948587146046414,-0.3461302709737588,0.0,0.0,1
2746,110/03/19,3250732,165643595,51.8,51.8,50.5,50.985,-0.8999999999999986,2222,1,65.13434396,58.49107827,45.2045469,44.22610725493294,40.373871786024,-0.3459733365614605,-100.0,-37.499999999999964,0
2747,110/03/22,2221976,114186568,51.0,52.1,50.3,51.13,0.3999999999999986,1548,0,61.70246586,59.5615408,55.27969068,47.44424020512819,48.9525697752695,-0.3421280192923435,-55.55555555555565,-20.833333333333343,1
2748,110/03/23,1416158,72750330,51.9,51.9,51.0,51.29,-0.2999999999999971,1132,0,53.48065625,57.53457929,65.64242535,45.28841239503182,43.34052134889937,-0.3401790188147296,-88.88888888888872,-44.44444444444436,0
2749,110/03/24,1384511,70565280,51.1,51.4,50.7,51.35,-0.3999999999999986,1142,0,40.98710417,52.01875425,74.0820544,42.45878312753039,36.62285937473336,-0.3451271923766252,-100.0,-100.0,0
2750,110/03/25,1771704,89607736,50.7,51.2,50.2,51.29,-0.3000000000000042,1224,1,29.88883868,44.64211572,74.14866982,40.37747879375154,32.139481075334544,-0.3581386996742813,-100.0,-100.0,0
2751,110/03/26,4006285,207372774,50.6,52.4,50.6,51.4,1.7000000000000028,2469,0,44.28486681,44.52303275,44.99936464,54.33164190192174,62.967479210993226,-0.3475832859686618,0.0,0.0,1
2752,110/03/29,2781747,144563607,52.5,52.7,51.5,51.42999999999999,-0.2000000000000028,1904,1,51.31811634,46.78806061,37.72794917,52.73443379742664,59.172491909839934,-0.3252085855470537,-11.764705882353088,-11.764705882353088,1
2753,110/03/30,2221604,115617796,52.0,52.5,51.6,51.480000000000004,0.5,1399,0,62.41720576,51.99777566,31.15891547,56.26971283933793,65.42406371101531,-0.2878802798314362,0.0,0.0,1
2754,110/03/31,4756251,250685216,52.5,53.4,52.0,51.5,-0.2999999999999971,2962,1,61.40313717,55.13289617,42.59241415,53.62261055557868,58.92745740890975,-0.2472663428811178,-14.999999999999858,-14.999999999999858,1
2755,110/04/01,4290386,226192175,52.6,53.1,51.8,51.61,0.8999999999999986,2508,1,70.10209145,60.12262793,40.16370088,59.85483656000417,69.74353363634862,-0.191799541241189,0.0,0.0,1
2756,110/04/06,4644904,248634712,53.8,54.0,53.3,51.85,0.3999999999999986,2929,1,74.80490307,65.01671964,45.44035278,62.32967273519054,73.46967591433187,-0.1231119968248142,0.0,0.0,1
2757,110/04/07,19159354,1069373417,53.6,57.5,53.4,52.45,4.0,11587,0,82.74664771,70.92669566,47.28679158,77.55205241456777,89.29289050959383,0.0143595994178172,0.0,0.0,1
2758,110/04/08,13122715,743966551,57.4,57.4,56.0,53.06,-0.1999999999999957,7218,1,87.12790213,76.32709782,54.7254892,75.86591659094154,86.20792299624571,0.1845136069179346,-3.773584905660299,-2.8571428571427964,1
2759,110/04/09,20927191,1224100432,57.7,60.4,57.1,53.739999999999995,0.2999999999999971,12630,0,81.55465584,78.06961716,71.0995398,76.70172543602095,87.01540810607713,0.3705983433442947,0.0,0.0,1
2760,110/04/12,14538337,847698278,58.1,60.0,56.8,54.39,-0.6000000000000014,8086,1,74.59448966,76.91124133,81.54474466,71.27153632169286,76.29498160333334,0.546495964496731,-14.634146341463444,-10.714285714285737,1
2761,110/04/13,21382682,1243624655,56.8,60.3,55.1,54.96999999999999,1.0,11176,0,73.59329614,75.8052596,80.22918651,74.57192265220644,80.98125614134719,0.7214964963014022,0.0,0.0,1
2762,110/04/14,27825194,1602923265,57.8,60.2,54.7,55.42,-1.5,15056,1,66.89165479,72.83405799,84.7188644,62.68889892915328,59.72755127157048,0.8611848724401046,-100.0,-25.862068965517253,1
2763,110/04/15,13139179,761959172,56.3,59.7,55.8,56.11,2.8999999999999986,7312,1,73.66420397,73.11077332,72.00391202,72.13268555083575,74.96878344790045,1.015722569759955,0.0,0.0,1
2764,110/04/16,13979229,825241044,59.0,60.0,58.1,56.85,0.2000000000000028,8096,0,78.21745053,74.81299906,68.0040961,72.65769593322267,75.72895864553321,1.1723422584568963,0.0,0.0,1
2765,110/04/19,12024091,719470313,60.5,61.3,58.9,57.45,-0.5,7049,1,75.773659,75.13321904,73.85233911,69.07879073880227,69.40560411919806,1.311407423006177,-16.12903225806451,-8.196721311475407,1
2766,110/04/20,11891374,713011235,59.0,61.0,57.6,58.21,2.0,7196,0,82.33395449,77.53346419,67.93248359,74.58665346108108,78.15932710024902,1.4610995953087411,0.0,0.0,1
2767,110/04/21,12951345,772468985,60.9,61.5,58.4,58.34000000000001,-2.299999999999997,8027,0,74.49714613,76.52135817,80.56978225,60.87071401566042,56.03429478094563,1.569580160942098,-100.0,-49.99999999999992,1
2768,110/04/22,12084385,697350278,59.7,60.1,55.5,58.27,-2.200000000000003,6502,1,58.4882935,70.51033661,94.55442284,51.0024072396114,42.29252167679527,1.607866253630632,-100.0,-97.8260869565217,0
2769,110/04/23,7060030,409206542,57.0,59.3,56.3,58.4,2.299999999999997,4275,1,59.09023488,66.70363604,81.93043834,58.701900639647576,55.8697626834429,1.6331792945920027,-48.88888888888896,-47.826086956521785,1
2770,110/04/26,23898067,1468845116,59.4,63.8,58.4,58.970000000000006,3.800000000000004,13986,0,68.33121886,67.24616364,65.07605321,67.87603336926287,69.9070061616544,1.705938561281754,0.0,0.0,1
2771,110/04/27,17324669,1066728047,63.0,63.3,60.3,59.35,-0.8999999999999986,9307,1,70.4537443,68.31535719,64.03858299,64.16265762344918,64.11112922889433,1.78637488866702,-14.75409836065571,-14.516129032258036,1
2772,110/04/28,53909217,3590696462,64.0,67.8,62.5,60.489999999999995,6.099999999999994,21200,1,80.3024962,72.3110702,56.32821819,74.54517333071209,78.56512610039258,1.9606568713747712,0.0,0.0,1
2773,110/04/29,73965433,5403622460,69.8,74.5,69.7,62.010000000000005,6.700000000000003,32976,0,86.8683308,77.1634904,57.75380959,81.14498267335739,85.99786231702666,2.287049196509939,0.0,0.0,1
2774,110/05/03,34586812,2459958944,74.6,74.6,68.5,63.04,-4.700000000000003,19510,1,82.86859052,79.06519044,71.45839028,67.61700400005441,66.56703466665186,2.6114729096631613,-36.71875000000003,-26.11111111111113,1
2775,110/05/04,48608722,3406934075,71.5,74.2,63.0,64.52000000000001,4.0,27139,0,87.18289979,81.77109355,70.94748109,71.98878156336649,72.83535352976868,2.9755214966460755,-5.468750000000024,-3.888888888888905,1
2776,110/05/05,31616024,2185792037,72.1,72.2,66.5,65.07000000000001,-7.299999999999997,19976,1,77.31914087,80.28710933,86.22304624,56.63872297488142,51.634260254425726,3.222073106548447,-100.0,-44.44444444444444,1
2777,110/05/06,20583208,1385004629,67.5,69.0,64.8,65.9,0.5,12047,1,71.0360757,77.20343145,89.53814295,57.32431466973832,52.76435349753981,3.3826886963221536,-93.75,-41.66666666666667,1
2778,110/05/07,19831202,1367525739,67.9,70.7,67.5,67.05,1.0,11531,0,67.11047022,73.83911104,87.29639268,58.758868141025424,55.27255145650653,3.4892661030838923,-79.45205479452055,-41.40127388535031,1
