X,data,volume,price,open,high,low,close,diff,times,result,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
2669,109/11/06,7383559,5156129124,701.0,704.0,692.0,679.3,4.0,6770,1,69.6741046,49.90264776,10.35973407,62.43995240478546,67.30907550219045,13.20014212189941,0.0,0.0,1
2670,109/11/09,6643292,4667880620,710.0,714.0,693.0,682.1,2.0,5899,0,73.5327364,57.77934397,26.27255912,63.12540337381023,68.48479983584492,13.10635965348511,0.0,0.0,1
2671,109/11/10,6061984,4182276658,702.0,702.0,681.0,682.2,-16.0,6312,0,67.77182427,61.11017074,47.78686368,54.39053675602843,50.90812738952435,12.874156789205346,-64.0,-32.6530612244898,1
2672,109/11/11,8075443,5436057097,662.0,682.0,662.0,681.7,-10.0,7507,0,58.72288285,60.31440811,63.49745863,49.66575397646619,42.69068202627167,12.37848019324746,-100.0,-53.06122448979592,1
2673,109/11/12,4845993,3271112494,677.0,683.0,671.0,680.6,-3.0,4385,1,51.12775523,57.25219048,69.50106098,48.28169390379514,40.346159525322825,11.667571244702224,-100.0,-59.18367346938776,1
2674,109/11/13,4707048,3159429474,671.0,677.0,667.0,680.3,2.0,3865,1,43.34442941,52.61627013,71.15995155,49.31745068453585,42.85675198960305,10.864341926038032,-93.10344827586206,-55.10204081632652,0
2675,109/11/16,6340597,4358490909,685.0,695.0,681.0,684.4,19.0,5967,1,49.65100326,51.62784784,55.58153699,58.088690976096935,61.38397216413558,10.323726466338004,0.0,-21.62162162162162,1
2676,109/11/17,6537087,4557362547,701.0,703.0,691.0,687.5,2.0,5665,1,54.89554063,52.71707877,48.36015504,58.91204416578122,62.90325552011685,9.984431212499889,0.0,-20.689655172413797,1
2677,109/11/18,21267800,15274889320,702.0,728.0,701.0,692.6,32.0,18619,1,69.93036042,58.45483932,35.50379711,69.46845703307922,78.86697477231955,10.276890753505748,0.0,0.0,1
2678,109/11/19,9175800,6716017917,732.0,738.0,727.0,696.3,5.0,8347,1,77.76059116,64.89008993,39.14908748,70.75966696532502,80.44480982054183,11.006339715333146,0.0,0.0,1
2679,109/11/20,11660336,8660917741,732.0,754.0,723.0,701.0,14.0,10207,0,82.63749555,70.80589181,47.14268431,74.12946746570124,84.36665984773161,12.169722409100308,0.0,0.0,1
2680,109/11/23,7122453,5317595635,754.0,758.0,738.0,705.1,-4.0,7131,0,83.2166637,74.94281577,58.39511991,71.53835959295371,78.93875281782431,13.452544993278144,-7.84313725490196,-5.405405405405405,1
2681,109/11/24,5788982,4298264456,752.0,752.0,734.0,710.7,-1.0,5581,0,82.95030327,77.61197827,66.93532827,70.85725838264995,77.44399596407592,14.69636702003957,-26.31578947368421,-6.756756756756757,1
2682,109/11/25,7168939,5251824639,746.0,748.0,724.0,715.5,-18.0,7386,1,76.17932306,77.13442654,79.04463348,59.61848747329914,54.96340683953568,15.529865566629962,-100.0,-31.08108108108108,1
2683,109/11/26,3674272,2682388406,733.0,737.0,725.0,721.2,6.0,3525,0,71.99833659,75.42239655,82.27051649,61.83790066092735,59.64870663803711,16.122818724763977,-73.91304347826086,-23.61111111111111,1
2684,109/11/27,3520339,2551171068,725.0,731.0,721.0,726.2,-5.0,3789,0,64.91431394,71.91970235,85.93047916,58.871875108578685,54.02800202361892,16.417399864237375,-94.73684210526316,-41.50943396226416,1
2685,109/11/30,14282872,10101719632,711.0,718.0,703.0,727.2,-21.0,11498,0,45.03059526,62.95666665,98.80880944,48.19258572532141,36.63114589263947,16.13706346250553,-100.0,-84.31372549019608,0
2686,109/12/01,8546033,5967592057,700.0,708.0,693.0,727.3,-7.0,8994,1,32.07167889,52.66167073,93.84165442,45.18706290014604,32.451439102369086,15.36261503785832,-100.0,-100.0,0
2687,109/12/02,8951519,6324640621,706.0,717.0,695.0,725.7,15.0,7919,0,31.124709,45.48268349,74.19863246,52.21202991399607,47.77468703513114,14.523366368031157,-54.54545454545454,-70.0,0
2688,109/12/03,7043862,4953838001,715.0,715.0,698.0,722.4,-12.0,7128,1,24.33954959,38.43497219,66.62581739,46.92022337588137,39.23116141623677,13.46294228079889,-89.28571428571429,-94.0,0
2689,109/12/04,5447920,3824994925,700.0,707.0,696.0,718.2,5.0,5563,0,23.00602741,33.2919906,53.86391697,49.27648839644717,44.21882273435952,12.368566220778318,-46.66666666666666,-82.6086956521739,0
2690,109/12/07,5507847,3860949678,705.0,708.0,695.0,714.3,-1.0,5571,1,22.00401827,29.52933316,44.57996292,48.79990739208465,43.36461643388121,11.26613384313473,-53.333333333333336,-84.44444444444444,0
2691,109/12/08,10092358,7250849121,703.0,731.0,702.0,713.1,26.0,10065,1,42.69964855,33.91943829,16.35901777,59.89361127038097,64.6627925698005,10.605580265482814,0.0,0.0,1
2692,109/12/09,7934850,5851551385,735.0,746.0,730.0,714.1,4.0,7950,0,54.25259589,40.69715749,13.58628069,61.31220844470501,66.95684809089684,10.296260470208631,0.0,0.0,1
2693,109/12/10,7890093,5635221751,730.0,730.0,706.0,712.0,-25.0,8877,0,46.23129034,42.54186844,35.16302463,49.319064099855176,45.03140225993389,9.800974600803324,-83.33333333333334,-67.56756756756756,0
2694,109/12/11,7743157,5496198310,720.0,722.0,701.0,710.2,-2.0,7305,0,39.62589167,41.56987618,45.4578452,48.48447733816874,43.65894784145563,9.160845267032093,-90.0,-72.97297297297297,0
2695,109/12/14,3923653,2760735687,706.0,710.0,699.0,710.0,-5.0,4288,0,30.99242451,38.04405896,52.14732785,46.32853127764264,40.00148573170759,8.362835994136292,-100.0,-86.48648648648648,0
2696,109/12/15,5126489,3590787610,702.0,706.0,696.0,710.4,-1.0,5345,0,24.58318497,33.55710096,51.50493295,45.87970480088379,39.21308178919615,7.472688587960046,-100.0,-97.05882352941175,0
2697,109/12/16,6278334,4431853093,711.0,714.0,701.0,709.3,0.0,5293,1,20.31035861,29.14152018,46.80384332,45.87970480088379,39.21308178919615,6.554422013925019,-100.0,-97.05882352941175,0
2698,109/12/17,6085006,4282246143,703.0,711.0,699.0,709.7,3.0,4691,0,19.42259201,25.90187746,38.86044834,47.71830057348343,43.98264906683608,5.699592335679642,-50.0,-90.9090909090909,0
2699,109/12/18,4932935,3459200259,704.0,708.0,699.0,709.1,-5.0,4147,1,14.94839468,22.25071653,36.85536024,44.92052812680323,38.01677452896434,4.836572655396972,-100.0,-100.0,0
2700,109/12/21,5459098,3818331402,698.0,708.0,689.0,709.5,9.0,4791,0,21.07670756,21.85938021,23.4247255,50.64958838230255,52.06194195796808,4.146226774386862,0.0,-74.28571428571429,0
2701,109/12/22,6455645,4599270877,708.0,722.0,703.0,706.8,-5.0,5998,1,25.4332522,23.05067087,18.28550822,47.62249415543751,45.22939988196775,3.511076388052084,-55.55555555555556,-88.57142857142857,0
2702,109/12/23,5391073,3853814191,708.0,722.0,705.0,705.4,17.0,5207,0,48.26863278,31.45665817,-2.167291038,57.191226503229096,64.32937590645021,3.207039719172276,0.0,0.0,1
2703,109/12/24,3363422,2422416459,724.0,725.0,714.0,705.9,-6.0,3493,1,55.32723667,39.41351767,7.586079678,53.40353489372816,56.05088174890784,3.023440830270093,-28.57142857142857,-28.57142857142857,0
2704,109/12/25,2222300,1593359269,720.0,722.0,712.0,706.7,1.0,2353,1,60.95889852,46.59531129,17.86813682,53.96251738404326,57.15365391402446,2.934017948452428,-29.411764705882355,-23.809523809523807,1
2705,109/12/28,10682986,7855015517,724.0,741.0,723.0,710.5,25.0,10693,0,73.33157337,55.50739865,19.8590492,65.3826618303218,75.55493550984956,3.300483637077144,0.0,0.0,1
2706,109/12/29,4621472,3417903144,741.0,746.0,734.0,713.8,-6.0,5277,1,75.20350505,62.07276745,35.81129224,61.36403338856498,67.23837116567292,3.830231747117701,-23.07692307692308,-14.634146341463412,1
2707,109/12/30,5673669,4213092325,740.0,746.0,735.0,718.3,12.0,5955,1,83.46900337,69.20484609,40.67653153,65.96606971014435,74.08458578008184,4.617274962825064,0.0,0.0,1
2708,109/12/31,4667590,3490385717,747.0,753.0,742.0,722.6,1.0,4395,1,85.85433558,74.75467592,52.5553566,66.3336613174005,74.61505626930528,5.529758372570655,0.0,0.0,1
2709,110/01/04,14143143,11014629474,755.0,798.0,752.0,731.9,45.0,13938,1,88.4642939,79.32454858,61.04505794,78.06233813165395,87.94260562730125,7.178376657675292,0.0,0.0,1
2710,110/01/05,9450974,7488249698,796.0,804.0,775.0,740.8,5.0,9484,0,89.95262691,82.86724135,68.69647025,78.95828932396898,88.73143223602669,9.265377833967769,0.0,0.0,1
2711,110/01/06,9331483,7429735716,802.0,814.0,785.0,749.7,-5.0,9870,1,86.11220879,83.94889717,79.62227392,75.56360520302988,82.27245452138195,11.416855113252774,-9.803921568627452,-6.024096385542169,1
2712,110/01/07,7755897,6199710425,794.0,808.0,785.0,757.6,7.0,7099,1,85.83951174,84.57910202,82.05828259,77.08106368353425,84.2041496586074,13.581620360141482,0.0,0.0,1
2713,110/01/08,13336420,11039865423,810.0,844.0,802.0,770.0,39.0,12816,1,88.90678193,86.02166199,80.25142212,83.39897831224744,90.86160017303732,16.232500638488762,0.0,0.0,1
2714,110/01/11,8031597,6796558803,843.0,856.0,835.0,783.6,13.0,7931,0,91.23840107,87.76057502,80.80492292,84.92291877480139,92.17995984861112,19.219515131333168,0.0,0.0,1
2715,110/01/12,10441036,8888052276,857.0,868.0,842.0,794.2,-5.0,10185,1,88.64514959,88.05543321,86.87600045,81.74802084593999,86.42538831649266,22.13705055983562,-8.47457627118644,-4.273504273504273,1
2716,110/01/13,16971279,14943846563,855.0,899.0,850.0,809.2,38.0,15795,0,89.24538635,88.45208425,86.86548007,86.09419608931474,91.35011151379652,25.41390881885789,0.0,0.0,1
2717,110/01/14,11667769,10113235076,872.0,881.0,854.0,820.7,-23.0,13824,0,84.21347752,87.03921534,92.69069099,74.31277512900758,72.29928236308174,28.319330336265523,-50.0,-16.78832116788321,1
2718,110/01/15,9997448,8596469996,878.0,882.0,842.0,831.0,-11.0,12337,0,76.30360867,83.46067978,97.77482202,69.3221670673861,64.57091375414001,30.59959144528416,-89.47368421052632,-36.95652173913043,0
2719,110/01/18,9010949,7500023716,850.0,851.0,817.0,836.2,-6.0,11302,1,68.12053443,78.347298,98.80082514,66.63708701422819,60.34850595265574,32.20300991211549,-100.0,-43.47826086956522,1
2720,110/01/19,8072808,7013524168,861.0,880.0,854.0,844.4,35.0,8828,0,72.89906974,76.53122191,83.79552626,73.27843794109636,72.79938484849202,33.78315006270581,-12.5,-5.434782608695652,1
2721,110/01/20,11111720,9781496840,885.0,898.0,870.0,852.4,-7.0,12085,1,72.65436264,75.23893549,80.40808118,70.20392354141869,67.69756911229823,35.077186713597946,-20.0,-14.117647058823527,1
2722,110/01/21,17720132,16233512122,890.0,935.0,888.0,865.9,62.0,18986,0,81.48708922,77.3216534,68.99078176,78.84968858944866,81.48704392095361,37.03328947935935,0.0,0.0,1
2723,110/01/22,16584582,15321037330,914.0,946.0,908.0,873.8,-17.0,18003,0,80.16451943,78.26927541,74.47878737,72.50430259405674,71.45106573479443,38.94618889126816,-18.88888888888889,-18.88888888888889,1
2724,110/01/25,9057069,8219463684,917.0,925.0,891.0,879.7,-7.0,9764,0,77.4740207,78.00419051,79.06453012,69.95444921419451,67.35229249076448,40.53128477571341,-38.70967741935484,-26.666666666666668,1
2725,110/01/26,10311306,9203515892,914.0,922.0,871.0,882.2,-39.0,16397,1,65.60283551,73.87040551,90.40554551,57.55050462894119,48.68168041280236,41.11322519538274,-100.0,-70.0,1
2726,110/01/27,11567263,10294493861,881.0,905.0,871.0,883.5,26.0,10997,0,64.4070583,70.71595644,83.33375272,62.43509547565076,57.99662626505626,41.35701038391554,-58.730158730158735,-41.11111111111111,1
2727,110/01/28,18167308,15822333470,866.0,880.0,863.0,884.3,-28.0,18351,1,56.37473137,65.93554808,85.0571815,54.94539685315514,46.97715927234212,40.83508216325697,-100.0,-72.22222222222221,1
2728,110/01/29,18258898,16221768275,889.0,903.0,875.0,886.8,6.0,15415,1,45.1918499,59.02098202,86.67924627,56.18433846493317,49.44705589205487,39.86323503521212,-85.36585365853658,-65.55555555555556,1
2729,110/02/01,13638526,12231800540,886.0,909.0,875.0,892.9,30.0,13575,1,46.99536981,55.01244462,71.04659423,61.940551416138746,60.4897851790404,39.04810938723243,0.0,-44.61538461538462,1
2730,110/02/02,14757663,13823288847,925.0,952.0,920.0,898.1,26.0,15925,1,56.79841134,55.60776686,53.2264779,66.17667443304262,67.80396594909956,38.699760235057255,0.0,-4.615384615384616,1
2731,110/02/03,11707296,11125117801,947.0,959.0,942.0,905.9,19.0,12276,0,68.07394089,59.7631582,43.14159282,68.9543397160529,72.30060547622033,38.87716790706716,0.0,0.0,1
2732,110/02/04,13251920,12449698311,933.0,953.0,915.0,907.1,-4.0,12750,1,74.2020717,64.57612937,45.3242447,67.66744662461751,69.83651915988588,39.22238317403456,-5.333333333333334,-4.938271604938271,1
2733,110/02/05,15508268,14956647397,955.0,987.0,950.0,910.4,4.0,16636,1,72.85514458,67.33580111,56.29711416,68.31785793881666,71.02165677058214,39.629102154504,0.0,0.0,1
2734,110/02/17,11965819,11790760581,1000.0,1010.0,971.0,917.4,30.0,13142,0,75.10070863,69.92410361,59.57089358,72.82740700392179,78.59187584471206,40.441359328723365,0.0,0.0,1
2735,110/02/18,6379963,6239667374,980.0,987.0,968.0,928.1,-2.0,7661,0,76.14423659,71.99748127,63.70397064,72.07508259193106,76.98301022320469,41.341137252675935,-5.88235294117647,-1.8018018018018016,1
2736,110/02/19,7991437,7699805545,971.0,975.0,953.0,934.8,-14.0,10875,0,72.73813304,72.24436519,71.25682951,66.76444941735431,65.68753809463364,41.931017003803554,-47.05882352941176,-14.414414414414416,1
2737,110/02/22,7565200,7298460088,972.0,980.0,951.0,943.0,-13.0,10666,1,67.25752079,70.58208373,77.2312096,62.09139764202787,56.45705772670981,41.99275943571383,-96.66666666666669,-27.61904761904762,1
2738,110/02/23,8565124,8143886849,945.0,968.0,932.0,952.0,14.0,8916,0,62.38220684,67.84879143,78.78196061,64.99392368241719,63.14905657941038,41.84789081769953,-51.72413793103448,-20.0,1
2739,110/02/24,8417401,8009520071,948.0,967.0,940.0,955.5,-25.0,10319,1,50.36006772,62.01921686,85.33751514,56.49688639422647,47.504424171409234,41.08687644166215,-100.0,-81.63265306122449,1
2740,110/02/25,8044929,7582966805,950.0,955.0,930.0,956.8,4.0,8937,0,43.74881708,55.9290836,80.28961665,57.475357723675536,49.88806543078174,39.94973983371787,-84.0,-90.0,1
2741,110/02/26,15572480,14209617300,923.0,931.0,896.0,951.4,-48.0,20992,1,29.16587805,47.00801508,82.69228915,44.31769245091897,30.16473648024989,37.77960217363593,-100.0,-100.0,1
2742,110/03/02,14215554,13098514067,920.0,939.0,900.0,946.8,4.0,13094,1,20.61350934,38.2098465,73.40252082,45.46216784790832,32.8206819014422,35.05347197719022,-94.20289855072464,-95.23809523809524,0
2743,110/03/03,9625941,8837615736,915.0,930.0,895.0,944.8,30.0,8639,0,26.42349898,34.281064,49.99619402,53.36923963928185,49.95149534334848,32.52050320533943,-29.166666666666668,-59.523809523809526,0
2744,110/03/04,12469716,11254176843,919.0,919.0,895.0,936.5,-33.0,16165,0,18.39997971,28.98736924,50.16214828,45.40402418647763,37.37201198386288,29.64077014929681,-97.91666666666666,-98.78048780487804,0
2745,110/03/05,10585927,9336956818,877.0,892.0,870.0,927.0,-14.0,14218,0,16.20604708,24.72692852,41.76869139,42.44760199355482,33.12515555364365,26.40373318895091,-100.0,-100.0,0
2746,110/03/08,9984494,8845209010,901.0,909.0,866.0,917.3,-16.0,16017,1,11.13082877,20.19489527,38.32302826,39.235865020241626,28.658808882796997,22.796985785791563,-100.0,-100.0,0
2747,110/03/09,9503232,8279561250,860.0,885.0,854.0,910.1,12.0,10624,0,14.79518378,18.39499144,25.59460676,42.806051022774,36.3791498384703,19.28707674779047,-80.95238095238095,-87.75510204081633,0
2748,110/03/10,9564427,8328731610,890.0,892.0,860.0,900.0,-15.0,15028,1,13.16378589,16.65125626,23.62619699,39.60633880544307,31.298584103726405,15.73858396402242,-100.0,-100.0,0
2749,110/03/11,9536535,8430374000,869.0,895.0,865.0,894.8,24.0,10157,1,22.10919059,18.4705677,11.19332192,46.62788611843705,45.825031754537925,12.6989600576942,0.0,-70.0,0
2750,110/03/12,8342109,7527169082,900.0,915.0,892.0,890.3,11.0,8754,1,32.38651922,23.10921821,4.554616186,49.5831181095654,51.468896432137626,10.284182490018528,0.0,-46.96969696969697,0
2751,110/03/15,6870767,6230613032,900.0,914.0,900.0,891.4,8.0,6715,1,44.83662685,30.35168775,1.381809568,51.72166815555558,55.51357472170424,8.491828727917724,0.0,-34.84848484848485,0
2752,110/03/16,6819333,6234175801,917.0,919.0,906.0,893.3,12.0,7308,0,63.2244179,41.30926447,-2.52104239,54.87958347308557,61.316675501897855,7.355654690793543,0.0,-16.666666666666664,0
2753,110/03/17,6095656,5565381375,924.0,925.0,902.0,891.1,-11.0,7775,0,67.50172461,50.04008452,15.11680433,51.48392504408239,53.62234106099277,6.498057913000718,-35.483870967741936,-20.0,1
2754,110/03/18,4643748,4231446015,914.0,920.0,903.0,891.7,-5.0,5308,0,68.00584457,56.0286712,32.07432446,49.93894608755561,50.18720432724404,5.765442136444003,-80.0,-29.09090909090909,1
2755,110/03/19,7815136,6927620271,895.0,896.0,880.0,891.9,-18.0,9599,0,59.89122033,57.31618758,52.16612208,44.63475392087988,39.30867062582029,4.849246863737547,-100.0,-61.81818181818181,0
2756,110/03/22,7242365,6389829722,880.0,891.0,872.0,893.3,-4.0,8209,0,50.69671099,55.10969538,63.93566417,43.505214575197,37.16069234107805,3.79114591118456,-100.0,-69.0909090909091,1
2757,110/03/23,8634587,7613375900,890.0,892.0,870.0,892.4,-11.0,9295,1,36.5755851,48.93165862,73.64380566,40.41164341828299,31.48344608559734,2.515429264135232,-100.0,-89.0909090909091,0
2758,110/03/24,7176317,6341977147,872.0,895.0,866.0,895.4,24.0,7245,1,40.20293244,46.02208323,57.6603848,49.09846524260277,51.05940302192076,1.54736330114633,-27.27272727272727,-51.02040816326531,0
2759,110/03/25,16822913,15609054889,904.0,950.0,896.0,901.5,55.0,21882,0,59.7384629,50.59420978,32.30570356,62.77735545356663,72.59314167504463,1.6968405677054967,0.0,0.0,1
2760,110/03/26,11990455,11296233820,951.0,955.0,930.0,905.9,-6.0,13237,0,68.66459324,56.61767094,32.52382633,60.8161628445783,68.63952765196782,2.4393424962068853,-7.59493670886076,-7.59493670886076,1
2761,110/03/29,9733633,9294980212,953.0,970.0,941.0,909.3,-2.0,10779,1,69.81485703,61.01673297,43.42048484,60.12741352320259,67.17609275331638,3.477149029112555,-10.126582278481012,-10.126582278481012,1
2762,110/03/30,12775101,12318722192,958.0,977.0,941.0,914.5,30.0,14504,0,78.07476955,66.70274516,43.95869638,66.40509809443323,76.27937115162283,5.116350586349224,0.0,0.0,1
2763,110/03/31,9308335,9056085526,972.0,984.0,960.0,920.6,-2.0,9430,0,81.14589157,71.5171273,52.25959876,65.64714496413876,74.6236991361197,7.002995209769936,-6.666666666666667,-1.98019801980198,1
2764,110/04/01,5773029,5608220878,978.0,985.0,961.0,926.4,-8.0,6689,1,80.7079053,74.58071997,62.32634929,62.50787723697147,67.58255773847678,8.80223475433519,-33.33333333333333,-9.9009900990099,1
2765,110/04/06,12518802,12496987935,985.0,1010.0,984.0,937.4,34.0,16844,1,83.66638131,77.60927375,65.49505862,69.3581660526209,78.11424577534086,10.974759447699082,0.0,0.0,1
2766,110/04/07,5555761,5544597573,1005.0,1010.0,988.0,949.1,3.0,5914,1,86.3331431,80.5172302,68.8854044,69.89209614102406,78.84205297814012,13.290214257358253,0.0,0.0,1
2767,110/04/08,8167263,8237103462,988.0,1030.0,985.0,964.1,22.0,9501,0,88.40119988,83.14522009,72.63326052,73.60254020478384,83.63202056276793,15.8945809920355,0.0,0.0,1
2768,110/04/09,6835494,6928197672,1025.0,1030.0,999.0,974.6,-21.0,6586,0,81.93413325,82.74152448,84.35630693,65.16958793383361,66.41043184375566,18.172237216149476,-35.59322033898305,-26.58227848101265,1
2769,110/04/12,10591483,10297735564,997.0,1005.0,956.0,975.7,-39.0,15811,1,61.73886037,75.74063644,103.7441886,52.80914641011359,45.520592883183205,19.462078692056767,-100.0,-75.9493670886076,1
2770,110/04/13,9936111,9642426913,973.0,984.0,952.0,977.5,1.0,11616,1,48.64987695,66.71038328,102.8313959,53.06025283997427,46.04282625434358,20.036757801252364,-98.33333333333331,-74.68354430379746,0
2771,110/04/14,8837949,8418348992,965.0,969.0,935.0,979.9,4.0,11115,1,42.95956709,58.79344455,90.46119947,54.13410029938953,48.41630806089786,20.151211205243467,-91.66666666666666,-91.66666666666666,0
2772,110/04/15,6003442,5831329760,971.0,985.0,957.0,981.3,20.0,7185,0,46.18357104,54.59015338,71.40331805,59.26016206206247,59.18784139493799,20.244363849284102,-35.8974358974359,-58.333333333333336,0
2773,110/04/16,6494451,6334177260,990.0,990.0,967.0,981.9,-10.0,7062,0,44.82413508,51.33481395,64.35617168,55.828440052262366,52.5978567058782,20.11359721435356,-40.0,-75.0,0
2774,110/04/19,4616211,4474368427,985.0,985.0,962.0,982.1,-12.0,6067,1,39.70731812,47.45898201,62.96230977,51.86393766996562,45.33009000648829,19.612041368418968,-91.66666666666666,-95.0,0
2775,110/04/20,11068834,10957963828,966.0,1010.0,963.0,982.4,35.0,11045,0,48.57680857,47.83159086,46.34115544,60.79585442379041,63.15091161231287,19.41807916365128,0.0,-36.66666666666666,0
2776,110/04/21,6767197,6722472150,1010.0,1010.0,983.0,981.4,-10.0,7136,0,50.98103028,48.881404,44.68215145,57.44576234538101,56.8025665489976,19.22327662353749,-28.57142857142857,-53.333333333333336,0
2777,110/04/22,6178019,6146468973,999.0,1010.0,984.0,977.8,-4.0,6739,1,55.7651313,51.17597977,41.9976767,56.08591773399452,54.18785320338717,18.93052784884567,-40.0,-38.46153846153847,1
2778,110/04/23,11303072,11456437658,980.0,1035.0,980.0,981.4,51.0,14963,1,70.51008753,57.62068235,31.841872,67.03139547930357,73.11941059469223,19.36226335782364,0.0,0.0,1
2779,110/04/26,11479738,12202088290,1070.0,1090.0,1030.0,992.4,35.0,11981,0,76.03898308,63.76011593,39.20238162,72.25232735877564,79.9446168063857,20.73973333505204,0.0,0.0,1
2780,110/04/27,8769643,9422271120,1075.0,1100.0,1055.0,1002.8,-5.0,8147,1,75.86748056,67.79590414,51.6527513,70.49796741561973,76.61000203164329,22.510719975431577,-5.813953488372093,-4.672897196261682,0
2781,110/04/28,9050437,9718091545,1075.0,1090.0,1055.0,1014.3,15.0,7798,1,79.08073584,71.55751471,56.51107245,72.68652397810439,79.66372937788846,24.62352694552596,0.0,0.0,1
2782,110/04/29,6567928,7782994680,1185.0,1185.0,1185.0,1034.3,105.0,5215,0,86.05382389,76.38961777,57.06120552,82.61629022205581,90.30072094182742,28.458915119982485,0.0,0.0,1
2783,110/05/03,26691326,30048400595,1175.0,1175.0,1080.0,1047.3,-80.0,25290,0,78.69053725,77.15659093,74.08869829,63.32263876471214,61.0873932944282,31.8317095350478,-66.66666666666666,-36.03603603603604,1
2784,110/05/04,18231506,19476054820,1100.0,1105.0,1025.0,1059.5,-20.0,19476,0,69.5335289,74.61557025,84.77965296,59.50136327163009,55.68315034336258,34.34611246312937,-83.33333333333334,-49.75124378109453,1
2785,110/05/05,14706523,15353608999,1090.0,1100.0,999.0,1060.2,-80.0,18840,1,50.42072658,66.55062236,98.81041392,47.01721491248245,39.08567250291042,34.83604806647122,-100.0,-89.55223880597015,0
2786,110/05/06,14707057,15214361395,1030.0,1065.0,1000.0,1066.9,50.0,13530,1,45.80893967,59.63672813,87.29230505,53.69634605906061,50.21519168109426,34.749725934777736,-72.22222222222221,-64.6766169154229,1
2787,110/05/07,10404016,10873811920,1055.0,1065.0,1020.0,1074.5,5.0,10340,0,41.47119276,53.58154967,77.80226351,54.329650031456126,51.283301826406216,34.307312192735445,-45.0,-69.44444444444444,0
2788,110/05/10,19770327,19665904692,1015.0,1025.0,979.0,1068.9,-81.0,31826,0,27.64746184,44.93685373,79.51563751,43.68291866786043,36.18951469951192,32.294398190928604,-100.0,-100.0,0
2789,110/05/11,25311449,23187861759,901.0,937.0,898.0,1053.0,-68.0,31502,0,19.94151347,36.60507364,69.93219399,36.989154962554686,27.913199810571548,28.24413957924228,-100.0,-100.0,0
2790,110/05/12,31743355,28023814121,900.0,919.0,821.0,1035.3,-23.0,38026,0,19.42987345,30.88000691,53.78027384,34.994055228362335,25.54229392788044,22.69790841091251,-100.0,-100.0,0
2791,110/05/13,16914988,14993034403,886.0,905.0,861.0,1014.6,-15.0,21218,1,17.84967081,26.53656154,43.91034301,33.69042969160496,23.95023500177454,16.213723864539936,-100.0,-100.0,0
2792,110/05/14,11955062,10765479304,894.0,920.0,888.0,985.6,22.0,14148,1,20.58522655,24.55278321,32.48789654,37.44976969739342,31.46825845126112,9.79560277512524,-79.24528301886792,-90.51724137931036,0
