X,data,volume,price,open,high,low,close,diff,times,result,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
2673,109/11/11,915387,70071631,75.6,77.0,75.6,76.2,0.2000000000000028,671,1,64.35100113,48.07644313,15.52732713,64.64425019237096,76.1054862299499,-0.1303583426944815,0.0,0.0,1
2674,109/11/12,2009353,154603731,76.2,77.5,75.9,76.9,0.7000000000000028,1186,0,71.88617467,56.01302031,24.2667116,68.5078937662561,80.91380727560149,-0.0407699091397315,0.0,0.0,1
2675,109/11/13,724906,55258335,76.4,76.5,76.0,76.2,-0.7000000000000028,517,0,71.62782015,61.21795359,40.39822047,61.156460326176976,65.1754165986624,0.0446684832017339,-63.6363636363634,-17.948717948717995,1
2676,109/11/16,1118520,84972454,76.8,76.8,75.3,76.1,-0.1000000000000085,748,1,70.47915283,64.30502,51.95675435,60.14230120640214,63.07231776926575,0.1213296382994156,-88.8888888888896,-20.512820512820777,1
2677,109/11/17,1208845,92825110,76.5,77.6,76.0,76.3,0.2000000000000028,823,1,70.47095037,66.36033012,58.13908964,61.54523320916706,65.72658410272695,0.191385035112007,-75.0,-17.142857142857387,1
2678,109/11/18,528480,40503360,76.1,77.0,76.1,76.4,0.1000000000000085,427,0,70.55786935,67.75950987,62.1627909,62.27554789148565,67.14356544790263,0.2547868873315431,-62.49999999999911,-14.285714285714285,1
2679,109/11/19,657277,49802230,76.1,76.5,75.5,75.6,-0.8000000000000114,488,0,55.68055488,63.73319154,79.83846486,53.35805956357255,48.06621997598207,0.2973505532229399,-100.0,-41.93548387096799,1
2680,109/11/20,490882,37021265,75.6,75.9,75.2,75.3,-0.2999999999999971,382,1,38.50925881,55.32521396,88.95712427,50.382111742902325,42.61728263790103,0.3191579430825121,-100.0,-100.0,0
2681,109/11/23,2432319,188013409,77.2,78.0,76.1,77.9,2.6000000000000085,1680,1,57.81569635,56.15537476,52.83473157,67.60608911299477,73.66528969661992,0.3675665777999654,0.0,0.0,1
2682,109/11/24,2521483,198105347,78.0,79.0,78.0,78.6,0.6999999999999886,1766,0,68.36835897,60.22636949,43.94239054,70.62588341265918,77.58379658894863,0.4404410294054282,0.0,0.0,1
2683,109/11/25,2098126,163810062,79.0,79.5,77.3,77.6,-1.0,1495,1,64.18355714,61.54543204,56.26918185,61.60181949404405,61.81585054948658,0.5078717117296897,-30.303030303030333,-30.303030303030333,1
2684,109/11/26,4428879,351781178,77.5,80.5,77.5,80.5,2.9000000000000057,2513,0,76.12237143,66.40441184,46.96849266,72.72072022051339,77.63434107043604,0.6134657810453644,0.0,0.0,1
2685,109/11/27,3886862,309671389,80.5,80.5,79.0,79.6,-0.9000000000000057,2548,0,78.42120359,70.41000909,54.38762008,66.17877192583921,67.25784712979868,0.7216873194147876,-31.034482758620825,-17.307692307692406,1
2686,109/11/30,1599631,126690054,79.8,79.9,78.8,79.0,-0.5999999999999943,1072,0,76.18017346,72.33339721,64.63984471,62.08311242857817,60.76087813301887,0.814665031659695,-51.72413793103439,-28.846153846153832,1
2687,109/12/01,1132746,88793795,78.9,79.0,78.0,78.4,-0.5999999999999943,821,1,70.91256847,71.85978763,73.75422596,58.12608639245699,54.44925550446437,0.8817847277278857,-72.41379310344794,-40.38461538461525,1
2688,109/12/02,1605813,126890214,78.6,79.7,78.2,79.3,0.8999999999999915,989,0,73.06120917,72.26026148,70.6583661,62.11078084993922,61.62459507749419,0.9415278034293688,-57.14285714285743,-23.07692307692312,1
2689,109/12/03,1397705,110867016,79.3,79.9,78.7,78.7,-0.5999999999999943,1010,0,68.40444248,70.97498848,76.11608048,58.059204911686905,54.72783336149768,0.981796943756702,-75.0,-34.61538461538454,1
2690,109/12/04,1264975,99761681,79.5,79.7,78.2,78.5,-0.2000000000000028,848,1,58.10296165,66.68431287,83.84701531,56.70297209852199,52.38284745794074,1.0023206267639722,-88.88888888888941,-68.96551724137917,0
2691,109/12/07,1057305,83129201,79.0,79.2,78.3,78.6,0.0999999999999943,621,1,52.27697443,61.88186672,81.09165131,57.252183805881465,53.57634776727992,1.0087033044175149,-77.77777777777884,-65.5172413793104,1
2692,109/12/08,1140048,90260016,79.5,79.9,78.7,79.0,0.4000000000000057,956,1,51.51798296,58.4272388,72.24575049,59.51193881606066,58.56176592491412,1.0099708108739656,-37.49999999999978,-51.72413793103439,1
2693,109/12/09,5151266,414418321,79.4,81.2,79.2,81.0,2.0,3324,1,65.59532197,60.81659986,51.25915563,68.63198684595046,74.79943793163885,1.0375726864732735,0.0,0.0,1
2694,109/12/10,5107444,417501291,81.0,83.0,80.3,81.7,0.7000000000000028,3548,0,68.39688131,63.34336034,53.2363184,71.1352084586855,78.36077808577394,1.089036751677203,0.0,0.0,1
2695,109/12/11,1884912,152831365,82.3,82.4,80.3,81.4,-0.2999999999999971,1465,0,68.26458754,64.98376941,58.42213314,68.55607318004117,73.05148456121636,1.1454908838666689,-9.677419354838593,-9.090909090909012,1
2696,109/12/14,1135665,92094184,81.9,81.9,80.5,80.5,-0.9000000000000057,868,0,61.48194725,63.81649536,68.48559157,61.23005333047843,58.72701831206432,1.185143494681314,-44.4444444444445,-36.36363636363648,0
2697,109/12/15,1283915,102146698,81.2,81.2,78.8,78.8,-1.7000000000000028,868,1,45.1546315,57.59587407,82.47835921,50.10499540185035,40.65660255994915,1.1823628931392771,-100.0,-90.6250000000001,0
2698,109/12/16,1039133,82157981,79.8,79.8,78.8,78.9,0.1000000000000085,756,0,34.96419878,50.05198231,80.22754936,50.68477433649294,41.91814821493414,1.1520323372821164,-96.55172413793076,-87.49999999999983,0
2699,109/12/17,495581,39115122,79.1,79.4,78.3,78.8,-0.1000000000000085,401,0,26.85556514,42.31984325,73.24839947,50.0450990050483,40.87541317558356,1.1018028253241576,-100.0,-90.6250000000001,0
2700,109/12/18,651570,51336749,78.8,79.6,78.2,78.3,-0.5,472,0,18.59815454,34.41261368,66.04153196,46.79676550043234,35.5669399561232,1.0312457077183133,-100.0,-100.0,0
2701,109/12/21,804397,62743783,79.0,79.0,77.3,77.9,-0.3999999999999915,515,0,15.90754162,28.24425633,52.91768574,44.26820338031104,31.62419901493499,0.9429141774493252,-100.0,-100.0,0
2702,109/12/22,1052388,81751721,77.9,78.2,77.0,77.0,-0.9000000000000057,696,1,10.60502775,22.36451347,45.88348491,39.046469165247046,24.339299317454586,0.8315644079470024,-100.0,-100.0,0
2703,109/12/23,684200,52726990,76.9,77.7,76.8,77.1,0.0999999999999943,548,1,8.855732785,17.86158657,35.87329415,39.91274343954095,26.593926672594694,0.7113245290462485,-94.44444444444476,-97.87234042553204,0
2704,109/12/24,422733,32803792,77.3,78.0,77.3,77.5,0.4000000000000057,352,1,10.47898526,15.40071947,25.24418789,43.44904405516912,35.77974174682496,0.5965761888374663,-61.538461538461455,-88.63636363636364,0
2705,109/12/25,533986,41631544,78.0,78.4,77.5,77.8,0.2999999999999971,384,1,14.56174775,15.12106223,16.23969119,46.067649679876304,42.2803218615416,0.4947117432754275,-11.111111111111988,-77.14285714285722,0
2706,109/12/28,642218,49981917,78.4,78.4,77.5,77.9,0.1000000000000085,445,0,21.93005405,17.39072617,8.312070401,46.96805720038854,44.52640769692201,0.4067304692974431,0.0,-52.63157894736826,0
2707,109/12/29,534703,41671693,78.3,78.3,77.7,77.9,0.0,365,0,27.71527413,20.83224216,7.066178208,46.96805720038854,44.52640769692201,0.3311360010580642,0.0,-52.63157894736826,0
2708,109/12/30,608226,47257404,78.4,78.4,77.5,77.6,-0.3000000000000113,488,1,28.00065894,23.22171442,13.66382537,44.28428279158637,38.118427365937855,0.261727078907715,-75.00000000000178,-66.66666666666693,0
2709,109/12/31,617259,48092217,78.1,78.2,77.6,78.0,0.4000000000000057,437,1,36.84892414,27.76411766,9.594504693,48.59253410337237,49.70051903229996,0.2056189050309459,0.0,-23.07692307692291,0
2710,110/01/04,1101365,86613127,78.4,78.9,78.2,78.9,0.9000000000000057,814,1,57.89928276,37.80917269,-2.371047442,56.850518983246886,66.58611499949969,0.1746789929647039,0.0,0.0,1
2711,110/01/05,2942643,236582034,79.0,81.0,79.0,80.7,1.7999999999999972,1967,0,69.55190279,48.39008273,6.066442595,68.11779470449744,81.49515316021538,0.18945580108639,0.0,0.0,1
2712,110/01/06,2854763,230049841,81.7,81.8,78.9,79.5,-1.2000000000000028,1863,1,62.66423149,53.14813232,34.11593396,57.17028944368597,60.05740361741989,0.2125352318036229,-38.709677419354826,-33.33333333333333,1
2713,110/01/07,2155389,173317088,80.6,81.5,79.6,80.0,0.5,1228,0,61.15599929,55.81742131,45.14026534,60.10871096934345,64.70029470755719,0.2471015208125398,-25.925925925926,-21.87500000000007,1
2714,110/01/08,2203297,173982957,80.5,80.6,78.3,79.0,-1.0,1523,0,52.39857317,54.67780526,59.23626944,52.22595584673174,50.58766160309565,0.2705379177694804,-94.44444444444476,-54.838709677419295,1
2715,110/01/11,1814722,143257212,78.6,79.6,78.5,78.8,-0.2000000000000028,1163,0,45.00990149,51.45517067,64.34570903,50.76142964277781,48.07115766176335,0.2819622455251132,-100.0,-61.29032258064517,0
2716,110/01/12,2085646,163031673,78.6,79.8,77.0,77.1,-1.7000000000000028,1533,0,30.70104544,44.53712893,72.2092959,40.21682806595738,31.89004667319115,0.2574936027639055,-100.0,-100.0,0
2717,110/01/13,2051297,158121453,77.3,78.0,76.8,77.0,-0.0999999999999943,1304,0,21.80069696,36.95831827,67.2735609,39.68343259373866,31.14990841368619,0.2096283065294505,-100.0,-100.0,0
2718,110/01/14,1535945,117831812,77.0,77.4,76.4,76.9,-0.0999999999999943,1144,0,17.62021773,30.51228476,56.29641882,39.11280449575549,30.30586340284096,0.1475343921792567,-100.0,-100.0,0
2719,110/01/15,1770914,134441198,77.2,77.3,75.2,75.2,-1.7000000000000028,1247,0,11.74681182,24.25712711,49.2777577,30.82426129480669,19.517378072298925,0.0523185533984021,-100.0,-100.0,0
2720,110/01/18,1408562,104529643,75.0,75.4,73.4,74.2,-1.0,933,0,11.00581105,19.84002176,37.50844317,27.10729070125062,15.59787092448484,-0.0747397548522416,-100.0,-100.0,0
2721,110/01/19,1118712,82796655,74.1,74.5,73.8,73.9,-0.2999999999999971,756,0,9.394820537,16.35828802,30.28522298,26.069882995363823,14.54624025564864,-0.2197116773697214,-100.0,-100.0,0
2722,110/01/20,2239007,163091342,74.8,74.9,71.8,72.0,-1.9000000000000057,1597,0,7.020789449,13.24578849,25.69578659,20.5822881271037,9.61796688119603,-0.3981244614897307,-100.0,-100.0,0
2723,110/01/21,1370817,98269171,72.6,72.7,71.1,71.2,-0.7999999999999972,988,1,5.063668062,10.51841502,21.42790893,18.753918282691952,8.212178231437978,-0.6000007634318378,-100.0,-100.0,0
2724,110/01/22,1483230,108697041,71.5,74.0,71.5,73.6,2.3999999999999915,1106,1,12.95432277,11.33038427,8.082507265,37.17177619683223,39.85803554834318,-0.7663427330502469,-20.000000000000284,-68.42105263157904,0
2725,110/01/25,1226157,90194185,73.6,74.0,72.6,73.9,0.3000000000000113,845,1,22.16278523,14.94118459,0.497983308,39.07094612707734,42.815382520848,-0.8951595757779636,0.0,-54.23728813559311,0
2726,110/01/26,950363,69931594,73.6,74.4,73.0,74.0,0.0999999999999943,667,1,30.1191055,20.00049156,-0.23673632,39.73885597367248,43.918456452898994,-0.9900679128567788,0.0,-51.724137931034505,0
2727,110/01/27,1360633,101734507,74.0,75.3,74.0,74.7,0.7000000000000028,924,1,39.43424237,26.4784085,0.566740741,44.429459819927374,51.73844315599361,-1.045323147441879,0.0,-38.59649122807021,0
2728,110/01/28,1119154,83817267,74.6,75.4,73.9,75.0,0.2999999999999971,845,0,56.52205306,36.49295668,-3.565236063,46.39644407503543,54.96778365533154,-1.0656591872037964,0.0,-5.000000000000071,1
2729,110/01/29,896256,66094916,75.1,75.1,72.9,73.4,-1.5999999999999943,732,0,55.51082607,42.83224648,17.4750873,38.41854418744684,38.48623776007736,-1.0861407160184715,-100.0,-42.10526315789462,1
2730,110/02/01,509194,36872196,72.7,73.0,71.7,72.6,-0.8000000000000114,371,1,48.63512436,44.7665391,37.0293686,35.099119658316425,32.618107702456776,-1.1159277573362845,-100.0,-63.1578947368423,0
2731,110/02/02,377363,27635363,72.9,73.5,72.9,73.2,0.6000000000000085,269,0,48.702486,46.0785214,40.8305922,39.41751990343519,40.7489054659284,-1.1378697530261044,-74.9999999999997,-47.36842105263154,1
2732,110/02/03,491600,36012957,73.5,73.7,72.8,72.8,-0.4000000000000057,300,0,43.57943511,45.24549264,48.57760769,37.58363324254695,37.16155489313109,-1.1575327214758306,-91.66666666666656,-57.894736842105374,1
2733,110/02/04,636848,46115028,72.6,73.3,71.9,72.0,-0.7999999999999972,501,1,31.75565945,40.74888158,58.73532584,34.09397049157591,30.67944224930545,-1.184861756052404,-100.0,-100.0,0
2734,110/02/05,719354,51884695,72.6,72.7,71.9,72.1,0.0999999999999943,479,1,24.77404323,35.42393546,56.72371992,34.92478298678003,32.44694044494149,-1.211267117998939,-91.66666666666715,-96.66666666666686,0
2735,110/02/17,921800,66998206,73.6,73.6,72.3,72.6,0.5,697,1,24.62413693,31.82400262,46.22373399,39.14410993422213,41.41027560880634,-1.2249713963761757,-50.00000000000059,-80.0000000000002,0
2736,110/02/18,1396076,102783147,73.1,74.0,73.0,73.7,1.1000000000000083,1045,1,34.43410931,32.69403818,29.21389593,47.39777818053639,56.60954581200626,-1.209654665566836,0.0,-43.33333333333324,0
2737,110/02/19,1316330,97194175,73.7,74.2,73.6,73.9,0.2000000000000028,928,1,44.52470032,36.63759223,20.86337604,48.786947078527646,58.93390501690404,-1.1710031259067606,0.0,-36.66666666666647,0
2738,110/02/22,956400,70895438,74.1,74.4,73.9,74.0,0.0999999999999943,660,0,58.07819528,43.78445991,15.19698918,49.520162516585685,60.212710964947824,-1.1154875631180738,0.0,0.0,1
2739,110/02/23,919455,67377726,73.8,73.8,72.8,73.5,-0.5,625,0,60.05213018,49.20701667,27.51678964,45.90541828601126,50.73358962980511,-1.0577469610602217,-35.71428571428557,-25.0,1
2740,110/02/24,1219313,89332324,73.2,73.7,73.0,73.1,-0.4000000000000057,773,1,56.03475346,51.48292893,42.37927988,43.13462449506228,44.07285249761127,-1.005609552363623,-100.0,-45.00000000000029,1
2741,110/02/25,727585,53358783,73.8,73.8,73.1,73.4,0.3000000000000113,514,0,57.3565023,53.44078672,45.60935556,45.8319739492025,49.98286042561634,-0.9526389334607642,-66.66666666666562,-29.99999999999972,1
2742,110/02/26,1575110,114619342,73.0,73.0,72.6,72.8,-0.6000000000000085,1188,0,50.2376682,52.37308055,56.64390524,41.50113567919645,39.87094989261876,-0.9093242746595216,-100.0,-60.00000000000014,1
2743,110/03/02,8223499,598561873,73.2,73.4,72.1,72.2,-0.5999999999999943,1080,0,34.94105416,46.56240509,69.80510693,37.59354251922108,32.08234803400142,-0.8818325261846895,-100.0,-94.73684210526272,1
2744,110/03/03,2023579,145029335,72.5,72.5,71.3,71.6,-0.6000000000000085,1251,0,26.51984256,39.88155091,66.60496761,34.06533067500529,25.98993474700324,-0.8732622091138452,-100.0,-100.0,0
2745,110/03/04,1877567,133180910,71.5,71.5,70.6,70.7,-0.8999999999999915,1355,0,18.55708802,32.77339662,61.2060138,29.49749491094183,19.36918624359652,-0.889369382002231,-100.0,-100.0,0
2746,110/03/05,1381355,97061202,70.2,70.4,70.1,70.2,-0.5,878,1,13.14658581,26.23112635,52.40020742,27.26341688960921,16.557286641680484,-0.9260497181506836,-100.0,-100.0,0
2747,110/03/08,1741917,124809471,71.4,72.1,71.1,71.1,0.8999999999999915,1113,1,17.77339955,23.41188408,34.68885315,36.748653457722206,36.47665438731456,-0.9572324416426206,-55.000000000000426,-76.31578947368442,0
2748,110/03/09,2355941,167014493,71.0,71.8,70.3,71.3,0.2000000000000028,1198,0,22.65974385,23.16117067,24.16402432,38.70262101036216,40.27843493509168,-0.9779621085818462,-21.42857142857136,-66.66666666666681,0
2749,110/03/10,1367489,97551776,71.9,72.1,70.7,71.0,-0.2999999999999971,926,1,23.214604,23.17898178,23.10773734,36.825549771005264,36.36132397212804,-0.9936106701075608,-27.272727272727156,-75.00000000000011,0
2750,110/03/11,1674520,119473745,71.0,71.7,71.0,71.3,0.2999999999999971,1162,1,27.59761479,24.65185945,18.76034877,40.02519556518923,43.01189243430042,-0.9982032052539808,0.0,-65.62500000000021,0
2751,110/03/12,1330853,95052572,71.8,71.8,71.2,71.5,0.2000000000000028,813,1,32.539824,27.28118097,16.7638949,42.17298944378336,47.40873800368772,-0.9901592987640994,0.0,-50.0,0
2752,110/03/15,934710,66949662,71.5,71.7,71.5,71.7,0.2000000000000028,628,1,43.91543822,32.82593339,10.64692371,44.364620761253335,51.86526750138062,-0.9691691338138678,0.0,-25.0,0
2753,110/03/16,1204703,86554203,71.7,72.1,71.6,71.8,0.0999999999999943,689,0,57.61029215,41.08738631,8.041574625,45.50065322622428,54.19418986907532,-0.9373604699085236,0.0,0.0,1
2754,110/03/17,1152415,82708398,71.8,72.1,71.5,71.7,-0.0999999999999943,739,1,65.0735281,49.0827669,17.10124452,44.50110631186773,51.220332800444645,-0.8998974506465041,-19.999999999998863,-6.249999999999667,1
2755,110/03/18,8553859,631294924,71.8,74.6,71.8,74.4,2.700000000000003,4830,0,75.1652978,57.77694387,23.00023601,66.41401686830993,82.44022294803375,-0.8157262929669215,0.0,0.0,1
2756,110/03/19,4108600,302635384,74.1,74.1,73.3,73.7,-0.7000000000000028,2558,0,76.46678768,64.00689181,39.08710006,59.69256710025921,68.75078228466141,-0.7160006561279886,-25.925925925926,-20.58823529411769,1
2757,110/03/22,2677056,195459477,73.8,73.8,72.3,73.2,-0.5,1847,0,72.34537982,66.78638781,55.66840379,55.29555106721396,60.18463758730258,-0.6180988534140568,-44.4444444444445,-35.29411764705885,0
2758,110/03/23,2158221,158103363,73.5,73.9,72.8,72.9,-0.2999999999999971,1359,1,65.82284581,66.46520714,67.74992982,52.731921198544775,55.22996431433375,-0.5298499213403114,-55.5555555555555,-44.11764705882346,1
2759,110/03/24,1254461,91592786,72.8,73.3,72.6,73.1,0.1999999999999886,787,1,62.50934819,65.14658749,70.4210661,54.286147939766536,57.99631211438282,-0.4478788580811711,-86.66666666666742,-41.93548387096799,1
2760,110/03/25,5239052,388311753,73.6,74.8,73.4,73.4,0.3000000000000113,3201,0,60.86481798,63.71933099,69.428357,56.63866619925727,62.20046327465813,-0.3683325686588257,-37.49999999999978,-34.48275862068959,1
2761,110/03/26,1726474,126794375,73.9,74.2,73.1,73.2,-0.2000000000000028,1183,0,57.74826249,61.72897482,69.69039948,54.57892988047285,57.58918020031889,-0.2968274071981343,-40.00000000000057,-44.4444444444445,1
2762,110/03/29,1590090,116059047,73.3,73.7,72.8,73.0,-0.2000000000000028,1063,1,53.65035681,59.03610215,69.80759283,52.479594778238926,52.88442335201376,-0.2366250411695837,-80.00000000000114,-51.851851851852,1
2763,110/03/30,2315418,169180091,73.0,73.5,72.8,73.5,0.5,1159,1,54.65579343,57.57599925,63.41641088,57.02530974354843,62.15876076224736,-0.178146431542915,0.0,-33.333333333333506,1
2764,110/03/31,4140169,307156814,73.7,74.6,73.6,74.1,0.5999999999999943,2627,1,60.43719562,58.52973137,54.71480287,61.843308729046974,70.51606658738947,-0.1138351030567306,0.0,-20.00000000000076,1
2765,110/04/01,4911215,368581985,74.8,75.5,74.1,75.4,1.3000000000000114,3193,1,72.58313041,63.21419772,44.47633233,69.8890080581337,81.27070357385288,-0.0282390515295429,0.0,0.0,1
2766,110/04/06,3878958,293710155,76.2,76.3,75.1,75.7,0.2999999999999971,2241,1,76.31668154,67.58169232,50.1117139,71.41883934772959,82.98900445689551,0.0710614528812468,0.0,0.0,1
2767,110/04/07,2400801,181009761,75.9,76.1,74.7,76.1,0.3999999999999915,1610,1,82.40931922,72.52423462,52.75406543,73.40089957776395,85.16643045835484,0.1799659492889825,0.0,0.0,1
2768,110/04/08,4621911,355925066,77.0,77.6,76.5,76.5,0.4000000000000057,3039,1,80.63399059,75.22748661,64.41447866,75.28615415942834,87.14151118622682,0.2951526757422882,0.0,0.0,1
2769,110/04/09,3037396,233301765,77.1,77.3,76.1,76.7,0.2000000000000028,1865,0,80.83932706,77.0981001,69.61564617,76.21340661884199,88.09277502733732,0.4107568742830336,0.0,0.0,1
2770,110/04/12,3436379,263632156,77.2,77.3,76.2,76.5,-0.2000000000000028,1994,0,79.58732915,77.92784312,74.60887104,73.19263609627892,80.90996596285356,0.5164354919310732,-20.000000000000284,-5.405405405405478,1
2771,110/04/13,4297624,331063982,77.0,77.8,75.7,75.8,-0.7000000000000028,2642,0,73.05821943,76.30463522,82.7974668,63.50234442853496,60.27015802738018,0.598007947884915,-100.0,-24.324324324324454,1
2772,110/04/14,3103827,232776640,76.0,76.5,73.7,75.0,-0.7999999999999972,1894,1,59.81659073,70.80862039,92.79267971,54.4412227368847,44.649657175843785,0.6460684519282656,-100.0,-53.12500000000004,1
2773,110/04/15,1680200,126766185,75.1,75.8,75.1,75.5,0.5,878,1,54.5118735,65.37637143,87.10536729,58.51123240482954,53.65771789150888,0.6771095899993985,-70.5882352941177,-46.15384615384611,1
2774,110/04/16,1934368,147801939,75.9,76.9,75.9,76.2,0.7000000000000028,1141,0,56.66645225,62.47306504,74.0862906,63.52880937540692,63.60783449615831,0.7054809128956139,-19.999999999999808,-29.411764705882305,1
2775,110/04/19,1747868,132777653,76.9,76.9,75.5,75.6,-0.6000000000000085,1074,0,53.22478931,59.39030646,71.72134077,57.02625145689192,52.101533817042935,0.7195109924582405,-50.00000000000059,-64.70588235294157,1
2776,110/04/20,1396306,105260714,75.7,75.7,75.1,75.5,-0.0999999999999943,845,0,50.11733921,56.29931738,68.66327371,55.97584921768198,50.28237390507822,0.7205814258917833,-58.33333333333344,-70.5882352941177,0
2777,110/04/21,1101202,82747435,75.3,75.4,75.0,75.1,-0.4000000000000057,711,0,44.7936733,52.46410268,67.80496146,51.7793237349703,43.06490246926005,0.7054487731022846,-100.0,-94.11764705882388,0
2778,110/04/22,2703522,200283112,75.2,75.4,73.1,73.3,-1.7999999999999972,1747,0,31.28088858,45.40303132,73.64731679,37.7647242589451,24.26042023984411,0.6506278092694101,-100.0,-100.0,0
2779,110/04/23,1054746,77422450,73.3,73.8,73.1,73.3,0.0,765,1,22.27236544,37.69280936,68.53369719,37.7647242589451,24.26042023984411,0.5723218740905718,-100.0,-100.0,0
2780,110/04/26,922951,67913520,73.5,74.0,73.1,73.8,0.5,658,1,20.9885945,32.12473774,54.39702421,42.954280776923504,35.522223933473526,0.4900737110254274,-77.27272727272731,-82.7586206896552,0
2781,110/04/27,1077742,79616087,73.7,74.5,73.2,74.3,0.5,707,1,24.51871212,29.58939587,39.73076335,47.74715724777829,45.28498823965413,0.4165264513693755,-44.44444444444436,-65.5172413793104,0
2782,110/04/28,1434608,107319599,74.7,75.2,74.3,75.2,0.9000000000000057,1068,0,34.76686071,31.31521748,24.41193102,55.19991792987403,58.76949722315269,0.3656978446095484,0.0,-34.48275862068959,0
2783,110/04/29,1286931,96182119,75.5,75.5,74.1,74.1,-1.1000000000000083,778,0,31.94983697,31.52675731,30.680598,46.31811744076203,43.16652988553108,0.3133900119974804,-57.89473684210554,-72.41379310344843,0
2784,110/05/03,1408289,102308717,74.1,74.1,71.8,71.8,-2.299999999999997,1036,0,21.29989131,28.11780198,41.75362331,33.8069800197126,25.907959204775675,0.2254876563739316,-100.0,-100.0,0
2785,110/05/04,3105865,216605357,71.8,72.3,68.1,69.4,-2.3999999999999915,2025,1,20.0557834,25.43046245,36.17982056,25.806007133848013,17.264649091810494,0.0810787997698946,-100.0,-100.0,0
2786,110/05/05,1100427,76972219,70.0,70.3,69.5,69.8,0.3999999999999915,556,1,21.02817992,23.96303494,29.83274498,28.891328600188164,22.439719440108284,-0.084980114651833,-93.1034482758622,-93.1034482758622,0
2787,110/05/06,850212,59545721,70.4,70.5,69.7,69.9,0.1000000000000085,522,1,22.12689472,23.3509882,25.79917516,29.695314881226565,23.86832321861209,-0.2541146547225896,-89.36170212765956,-91.3793103448276,0
2788,110/05/07,647227,45610824,71.0,71.1,70.1,70.6,0.6999999999999886,557,0,26.01252441,24.23816694,20.68945199,35.325824441384164,34.06925192996931,-0.4045633554249926,-50.0000000000003,-79.31034482758639,0
2789,110/05/10,1233335,85112733,70.6,71.3,70.1,70.1,-0.5,718,0,26.35069195,24.94234194,22.12564193,33.23451894368914,30.55951920611692,-0.5424684907761096,-41.66666666666706,-87.9310344827588,0
