X,data,volume,price,open,high,low,close,diff,times,result,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
2453,109/11/23,1188594,26572680,22.35,22.45,22.3,22.35,0.0500000000000007,563,0,89.3226742,83.66716051,72.35613312,71.05094526835168,85.61220588271568,-0.0050657374329535,0.0,0.0,1
2454,109/11/24,681113,15198836,22.45,22.45,22.2,22.35,0.0,357,0,88.71511613,85.34981238,78.61920488,71.05094526835168,85.61220588271568,0.0245719937222769,0.0,0.0,1
2455,109/11/25,1486759,33310738,22.4,22.6,22.2,22.3,-0.0500000000000007,653,1,81.9504283,84.21668435,88.74919647,68.02967359326833,77.12316558404353,0.0509297792692387,-25.0,-8.333333333333432,0
2456,109/11/26,2361704,53443419,22.4,22.8,22.35,22.8,0.5,974,1,87.9669522,85.46677364,80.46641651,78.21811999808673,89.55339740037228,0.0817111684877143,0.0,0.0,1
2457,109/11/27,1088372,24908080,22.9,22.95,22.8,22.95,0.1499999999999985,572,0,91.97796813,87.6371718,78.95557914,80.29084998238027,91.26251597730352,0.1158585016130924,0.0,0.0,1
2458,109/11/30,1673455,38025998,23.0,23.05,22.4,22.4,-0.5500000000000007,761,0,77.31864542,84.19766301,97.95569818,58.02176323749746,53.063831709934895,0.1412864898060532,-84.61538461538491,-52.380952380952415,0
2459,109/12/01,1081514,24206566,22.45,22.6,22.25,22.4,0.0,390,0,63.21243028,77.20258543,105.1828957,58.02176323749746,53.063831709934895,0.1595943638687363,-84.61538461538491,-68.75000000000003,0
2460,109/12/02,1205727,26874955,22.4,22.45,22.2,22.3,-0.0999999999999978,480,1,50.47495352,68.2933748,103.9302173,54.684986555084336,47.82308296298218,0.170520569890082,-100.0,-81.24999999999976,0
2461,109/12/03,567173,12672162,22.35,22.4,22.3,22.4,0.0999999999999978,298,0,41.49310627,59.35995195,95.09364332,57.38105900557115,53.35164641671896,0.1774541103393506,-84.61538461538491,-84.61538461538491,0
2462,109/12/04,1082662,24060731,22.4,22.45,22.15,22.2,-0.1999999999999993,523,0,29.5139227,49.41127553,89.20598121,50.739658563600784,42.5350212557514,0.1779263207077226,-100.0,-100.0,0
2463,109/12/07,1307280,28817735,22.3,22.3,21.95,22.0,-0.1999999999999993,608,1,21.19109998,40.00455035,77.63145109,45.00925021313498,34.21165071166795,0.1707275272437831,-100.0,-100.0,0
2464,109/12/08,3331866,75482843,22.0,22.9,21.9,22.8,0.8000000000000007,1386,1,40.21435651,40.07448574,39.79474419,63.26418782248135,66.07584158681627,0.1714724800329286,0.0,-15.789473684210389,0
