X,data,volume,price,open,high,low,close,diff,times,result,K,D,J,rsi10,rsi5,macd,WR5,WR10,Prediction_Result
2650,109/10/22,12966955,412932233,31.8,32.0,31.65,31.630000000000003,0.0,4450,1,54.63033498,49.76657575,40.0390573,55.098788984941926,59.84669936222649,0.1304097786527866,0.0,0.0,1
2651,109/10/23,112571775,3687579531,32.0,33.25,31.85,31.74,1.0499999999999972,38192,1,64.32720006,54.62011719,35.20595144,66.59877070829667,79.93783160960932,0.1509614850196525,0.0,0.0,1
2652,109/10/26,144327238,4844046200,33.35,34.0,32.8,31.985000000000003,1.1000000000000014,49981,0,76.21813337,61.81945592,33.022101,74.21042902044704,87.684553401361,0.1986115002945539,0.0,0.0,1
2653,109/10/27,323190771,11071193379,34.35,35.2,32.9,32.129999999999995,-1.0,102730,1,66.25924339,63.29938507,57.37966845,60.437577073083695,61.69585049380284,0.2443412263343377,-46.51162790697678,-35.087719298245595,1
2654,109/10/28,83058925,2781394137,33.45,33.9,33.1,32.3,0.2999999999999971,28692,0,62.05900779,62.88592598,64.53976236,62.72075612760045,65.38885607640881,0.2906995461863008,-32.55813953488387,-24.561403508772017,1
2655,109/10/29,44950397,1479417838,32.8,33.15,32.6,32.459999999999994,-0.25,16775,0,56.78933852,60.85373016,68.98251343,59.56943948451634,59.63890920453654,0.330370509674885,-86.36363636363652,-33.333333333333414,1
2656,109/10/30,46967022,1526467879,33.0,33.15,32.0,32.545,-1.0499999999999972,17941,0,41.56326272,54.42357435,80.1441976,48.34689530945557,41.32434447034696,0.3462652323205257,-100.0,-86.95652173913041,0
2657,109/11/02,31423790,995903981,32.3,32.5,31.4,32.515,-0.6000000000000014,13585,1,27.70884181,45.5186635,81.13830688,43.22788047204174,34.1360839956396,0.3360623821229094,-100.0,-100.0,0
2658,109/11/03,27542106,876389163,31.75,32.05,31.5,32.515,0.4000000000000021,9257,1,21.98133314,37.67288671,69.05599387,47.3183974689512,42.18192502929587,0.3156527413623884,-78.9473684210525,-84.61538461538454,0
2659,109/11/04,24194417,773137842,32.1,32.2,31.65,32.529999999999994,0.1999999999999993,8850,0,19.91737999,31.75438447,55.42839344,49.32650356234681,46.130311150069794,0.2923870358527651,-63.63636363636353,-76.92307692307688,0
2660,109/11/05,21527517,683958579,31.8,31.95,31.5,32.54,-0.0500000000000007,7414,0,18.10281473,27.20386122,45.40595422,48.81480764401309,45.2042147983626,0.2670867010208967,-8.333333333333432,-78.84615384615384,0
2661,109/11/06,24389544,779304818,32.2,32.35,31.65,32.42,-0.25,8740,1,14.7001221,23.03594818,39.70760035,46.18000388066181,40.34455398236192,0.2372400366995573,-50.0,-88.46153846153844,0
2662,109/11/09,23721906,757148002,32.0,32.1,31.75,32.215,0.25,7700,0,17.13341473,21.06843703,28.93848163,49.196370448011976,47.161067628698106,0.209556318550496,-16.666666666666863,-71.05263157894731,0
2663,109/11/10,24192433,765072473,31.95,32.0,31.4,32.065,-0.4499999999999993,8626,0,13.32703839,18.48797082,28.80983567,44.282356644928406,37.825329131473225,0.1770224109911884,-100.0,-94.73684210526308,0
2664,109/11/11,33873287,1054652875,31.35,31.45,31.0,31.840000000000003,-0.4499999999999993,14582,1,9.659886061,15.5452759,27.31605558,39.89853439082242,30.56480564330456,0.1355710228052265,-100.0,-100.0,0
2665,109/11/12,20934622,652885062,31.25,31.45,31.0,31.65,0.0999999999999978,9879,1,9.773257374,13.62126972,21.31729443,41.31858224828544,33.945873634710935,0.0919897285979351,-88.88888888888911,-89.47368421052653,0
2666,109/11/13,22524566,697358517,31.2,31.35,30.6,31.585,0.2000000000000028,9586,1,20.8012192,16.01458622,6.441320248,44.21815159682328,40.85757005620246,0.05233927400843,-66.66666666666653,-68.42105263157885,0
2667,109/11/16,66051655,2120431672,31.7,32.35,31.55,31.670000000000005,0.8999999999999986,22530,1,45.2960509,25.77507444,-13.26687846,55.18053058120478,62.210252823760726,0.0314708184535504,0.0,0.0,1
2668,109/11/17,151129704,4997572391,32.95,33.95,32.9,31.855,1.3999999999999986,52239,1,60.54562597,37.36525829,-8.995477084,66.45931023302566,77.42464578903756,0.0457329689244947,0.0,0.0,1
2669,109/11/18,109033622,3714936990,33.85,34.4,33.8,32.05,0.3000000000000042,32737,1,69.74971556,48.16007738,4.980801012,68.33744708360187,79.54255129261014,0.0859487472640333,0.0,0.0,1
2670,109/11/19,75870695,2604463015,34.1,34.55,33.95,32.305,0.5499999999999972,23742,1,79.41120278,58.57711918,16.90895198,71.55014187529912,83.0424654808425,0.1489026133865688,0.0,0.0,1
2671,109/11/20,120920835,4269997382,34.8,35.9,34.75,32.66,0.75,44451,1,82.18608487,66.44677441,34.96815348,75.30823047153503,86.75144382011139,0.2344345595230516,0.0,0.0,1
2672,109/11/23,164442147,6045051193,36.0,37.8,35.5,33.135000000000005,1.4500000000000028,58492,0,83.03146399,71.97500427,49.86208483,80.72344586484344,91.21118663323402,0.3522338622023806,0.0,0.0,1
2673,109/11/24,101452226,3721894672,37.55,37.75,35.7,33.575,-0.8000000000000043,38015,1,79.89134636,74.61378497,64.05866217,71.24123458481814,74.5880258316716,0.4705161397545425,-29.090909090909246,-14.1592920353983,1
2674,109/11/25,75864901,2760881759,36.7,37.2,35.5,34.084999999999994,0.25,27375,1,78.95534202,76.06097065,70.27222791,72.35740733698906,76.21366550555368,0.5858167866892107,-25.00000000000016,-9.90990990990998,1
2675,109/11/26,43947038,1591659116,36.35,36.6,35.6,34.61,0.25,16350,1,78.50356135,76.87516755,73.61837996,73.48922454979943,77.90946087718227,0.6958577639122053,-20.68965517241405,-5.607476635514097,1
2676,109/11/27,184917391,7013931949,38.0,38.7,37.1,35.29,1.75,58219,1,82.50812136,78.75281882,71.24221374,79.84391529619053,86.18356769533165,0.8231677795152528,0.0,0.0,1
2677,109/11/30,94713173,3657338211,38.45,39.15,38.05,35.915,0.3500000000000014,33928,1,84.28890333,80.59818032,73.2167343,80.85359121213898,87.32313002848382,0.9583357721351184,0.0,0.0,1
2678,109/12/01,114075510,4474023950,39.5,39.8,38.35,36.510000000000005,1.1000000000000014,41179,1,88.38633442,83.19423169,72.81002623,83.67987978014631,90.33084449116024,1.1067088794609277,0.0,0.0,1
2679,109/12/02,179280231,7356288530,39.95,41.9,39.8,37.28,2.049999999999997,63557,0,91.09205511,85.8268395,75.29640826,87.4712137070218,93.68276657570703,1.285764872703957,0.0,0.0,1
2680,109/12/03,119099141,4927469291,42.55,42.6,40.6,37.940000000000005,-0.5499999999999972,44237,1,87.01911655,86.22426518,84.63456244,81.85897058865903,84.27679902107995,1.4629604463685053,-15.714285714285634,-8.593749999999957,1
2681,109/12/04,182207729,7832717157,41.75,44.25,41.55,38.775,2.5,66046,1,88.86988723,87.1061392,83.57864314,86.26517359554245,89.84059012725385,1.6662527174125754,0.0,0.0,1
2682,109/12/07,160145529,7222837669,45.0,46.9,43.85,39.55,0.8500000000000014,59121,0,85.41618213,86.54282017,88.79609627,87.40893791108384,91.12230193083116,1.8850085025944052,0.0,0.0,1
2683,109/12/08,128621244,5440150970,42.75,43.1,41.5,40.165,-2.4000000000000057,50988,1,75.97067009,83.01877015,97.11497026,69.44704376706716,63.835275963514185,2.059402065157675,-71.64179104477626,-28.915662650602464,1
2684,109/12/09,71558474,3058964502,42.4,43.3,42.25,40.85,0.9500000000000028,28033,0,70.7151406,78.9175603,95.32239969,71.95625566013267,68.33880015957244,2.2073111485774333,-43.283582089552304,-18.012422360248472,1
2685,109/12/10,70029350,2917901105,42.3,42.4,40.6,41.385,-1.25,29401,0,61.07939694,72.97150585,96.75572366,64.31168529157935,57.109701687037486,2.30589270645486,-100.0,-42.85714285714287,1
2686,109/12/11,58679847,2454138844,42.6,42.75,40.7,41.745,0.0,23199,0,53.97495858,66.63932342,91.96805311,64.31168529157935,57.109701687037486,2.363133322880941,-100.0,-45.37815126050423,0
2687,109/12/14,37370105,1554219024,41.8,42.3,40.8,42.04,-0.2999999999999971,17616,0,43.72978459,59.00281048,89.54886225,62.386933305091006,54.040866409799,2.381289206771867,-100.0,-61.85567010309276,0
2688,109/12/15,42878109,1742110297,41.65,41.7,40.05,42.084999999999994,-1.4000000000000057,17332,1,29.15318973,49.0529369,88.85243123,54.07866829878009,41.540484741556064,2.3462321539484186,-100.0,-100.0,0
2689,109/12/16,30186385,1230361501,40.9,41.25,40.35,41.97,0.4500000000000028,12519,1,21.62524084,39.91037155,76.48063295,56.14369605771932,46.32905573409338,2.281491961443005,-73.52941176470576,-89.77272727272722,0
2690,109/12/17,37882117,1550101718,40.75,41.25,40.1,41.98,0.7000000000000028,16108,0,20.01293428,33.27789246,59.80780881,59.27718001769953,53.44715044947424,2.20750884940173,-32.35294117647037,-73.86363636363626,0
2691,109/12/18,47405515,1955897416,41.95,41.95,40.7,41.69500000000001,-0.4500000000000028,18435,0,20.52144337,29.02574276,46.03434155,56.42626725431753,48.48647454864685,2.1193999250645845,-50.0,-84.09090909090905,0
2692,109/12/21,39827137,1614732777,40.6,41.1,39.9,41.30499999999999,-0.2000000000000028,17553,0,20.05351127,26.03499893,37.99797426,55.12999999199316,46.19954530749331,2.0190346063190616,-56.521739130435,-83.05084745762713,0
2693,109/12/22,63391548,2536283108,40.25,41.15,38.85,40.995000000000005,-1.5999999999999943,26816,1,14.22370836,22.09790207,37.84628949,45.85910826364459,31.80041777269626,1.886119679055076,-100.0,-100.0,0
2694,109/12/23,37817190,1495887121,39.0,40.1,38.8,40.705,1.1499999999999986,14810,1,20.45293638,21.54958018,23.74286777,52.21266446542296,46.24949545658022,1.753819637957335,-48.88888888888896,-58.928571428571445,0
2695,109/12/24,55460752,2233987569,40.2,40.9,39.5,40.565000000000005,0.25,21737,1,28.39719568,23.83211868,14.70196467,53.51709099847998,49.06464311744133,1.6288316766385278,-22.22222222222218,-50.0,0
2696,109/12/25,31054824,1261757224,40.7,41.1,40.2,40.43,0.0499999999999971,13102,1,35.86268072,27.84230602,11.80155664,53.79456516166717,49.69694465856288,1.5120641446596663,-9.374999999999943,-42.00000000000017,0
2697,109/12/28,163549676,7016738488,41.0,44.1,40.95,40.665000000000006,3.3999999999999986,63548,0,55.35499469,37.01320225,0.329617356,68.05729235609752,75.01048451831761,1.4573688797106388,0.0,0.0,1
2698,109/12/29,101038802,4302798906,43.8,43.8,41.8,40.845000000000006,-1.949999999999996,42175,1,56.08571973,43.37070808,17.94068476,56.96404463436524,55.71460716159934,1.4100137757811464,-52.70270270270265,-40.206185567010266,0
2699,109/12/30,74973613,3186328861,42.1,43.25,41.4,41.03,0.5,30195,0,59.71752385,48.81964667,27.0238923,58.85561581719191,58.96276614244742,1.3745052767404726,-42.028985507246304,-29.8969072164948,0
2700,109/12/31,70937553,3041020178,43.15,43.85,41.9,41.14,-0.0500000000000042,26644,0,61.82426118,53.15451817,35.81503215,58.57242632116317,58.44833157801171,1.3443529179747156,-44.11764705882355,-30.927835051546428,0
2701,110/01/04,68570351,2820116810,42.55,42.7,40.7,41.154999999999994,-1.3999999999999986,28943,0,54.42372129,53.57758588,51.88531505,51.01251525421034,45.19837654147968,1.2937380860676255,-100.0,-59.79381443298973,0
2702,110/01/05,41125504,1670120154,40.9,41.25,40.2,41.15,-0.3999999999999986,19326,0,46.97430476,51.37649217,60.180867,49.0238771002238,41.93872824213569,1.2236206283689204,-100.0,-68.04123711340209,0
2703,110/01/06,80952893,3198808111,40.65,40.95,38.7,41.175,-1.2999999999999972,35344,1,34.40262293,45.71853576,68.35036142,43.0273515204178,32.73233530898068,1.1214253559830514,-100.0,-100.0,0
