stockID,profit
1210,-46.675
1231,61.730000000000004
2344,34.10100000000002
2449,39.90000000000004
2603,-95.9619999999999
2633,-0.5149999999999935
3596,9.380000000000052
1215,-17.650000000000013
1232,-138.38000000000002
2345,214.60000000000014
2454,-326.89999999999986
2607,15.529999999999994
2634,30.20500000000002
3682,-0.8279999999999887
1216,-76.12000000000008
1434,8.219999999999988
2379,355.9000000000001
2455,142.26000000000005
2609,55.40099999999998
2637,28.45499999999999
4904,-0.37000000000000455
1218,-25.209999999999997
1702,50.49499999999999
2408,-7.710000000000079
2459,-9.149999999999984
2610,15.746000000000024
3034,-256.1999999999998
5388,-1.1499999999999915
1227,9.079999999999977
2330,-196.00000000000006
2412,-112.10000000000001
2468,-1.3099999999999898
2615,149.66499999999996
3035,-121.64999999999998
1229,-46.144999999999975
2337,-36.505000000000024
2439,-51.62999999999998
2498,42.09
2618,-21.985999999999997
3045,-103.70999999999997
stockID,profit
1210,-46.675
1231,61.730000000000004
2344,34.10100000000002
2449,39.90000000000004
2603,-95.9619999999999
2633,-0.5149999999999935
3596,9.380000000000052
1215,-17.650000000000013
1232,-138.38000000000002
2345,214.60000000000014
2454,-326.89999999999986
2607,15.529999999999994
2634,30.20500000000002
3682,-0.8279999999999887
1216,-76.12000000000008
1434,8.219999999999988
2379,355.9000000000001
2455,142.26000000000005
2609,55.40099999999998
2637,28.45499999999999
4904,-0.37000000000000455
1218,-25.209999999999997
1702,50.49499999999999
2408,-7.710000000000079
2459,-9.149999999999984
2610,15.746000000000024
3034,-256.1999999999998
5388,-1.1499999999999915
1227,9.079999999999977
2330,-196.00000000000006
2412,-112.10000000000001
2468,-1.3099999999999898
2615,149.66499999999996
3035,-121.64999999999998
1229,-46.144999999999975
2337,-36.505000000000024
2439,-51.62999999999998
2498,42.09
2618,-21.985999999999997
3045,-103.70999999999997
