StockName,precision_0,precision_1,precision_accuracy,precision_macro avg,precision_weighted avg,recall_0,recall_1,recall_accuracy,recall_macro avg,recall_weighted avg,f1-score_0,f1-score_1,f1-score_accuracy,f1-score_macro avg,f1-score_weighted avg,support_0,support_1,support_accuracy,support_macro avg,support_weighted avg,Matthew,10F-Score-mean,10F-Score-std
1218,0.7364341085271318,0.8253012048192772,0.7864406779661017,0.7808676566732045,0.7879468999371549,0.7661290322580645,0.8011695906432749,0.7864406779661017,0.7836493114506697,0.7864406779661017,0.7509881422924901,0.8130563798219584,0.7864406779661017,0.7820222610572243,0.7869666799790633,124.0,171.0,0.7864406779661017,295.0,295.0,0.5645101147866796,0.7473732756232978,0.014589180163499773
1702,0.7253521126760564,0.8104575163398693,0.7694915254237288,0.7679048145079628,0.7723764543614852,0.7803030303030303,0.7607361963190185,0.7694915254237288,0.7705196133110244,0.7694915254237288,0.751824817518248,0.7848101265822784,0.7694915254237288,0.7683174720502632,0.7700505984587123,132.0,163.0,0.7694915254237288,295.0,295.0,0.5384180785406664,0.7622048616076498,0.027946360394450434
2408,0.7708333333333334,0.8133333333333334,0.7925170068027211,0.7920833333333334,0.7932397959183674,0.7985611510791367,0.7870967741935484,0.7925170068027211,0.7928289626363425,0.7925170068027211,0.784452296819788,0.7999999999999999,0.7925170068027211,0.792226148409894,0.792649215163097,139.0,155.0,0.7925170068027211,294.0,294.0,0.5849118207161318,0.7373126433507639,0.03524993791410841
2459,0.7768595041322314,0.7976878612716763,0.7891156462585034,0.7872736827019539,0.7885488882411036,0.7286821705426356,0.8363636363636363,0.7891156462585034,0.782522903453136,0.7891156462585034,0.7519999999999999,0.8165680473372781,0.7891156462585034,0.784284023668639,0.7882371694239826,129.0,165.0,0.7891156462585034,294.0,294.0,0.5697767805821187,0.7481109684404359,0.028399404302479746
2610,0.7966101694915254,0.864406779661017,0.8372881355932204,0.8305084745762712,0.8372881355932204,0.7966101694915254,0.864406779661017,0.8372881355932204,0.8305084745762712,0.8372881355932204,0.7966101694915254,0.864406779661017,0.8372881355932204,0.8305084745762712,0.8372881355932204,118.0,177.0,0.8372881355932204,295.0,295.0,0.6610169491525424,0.7833357145598993,0.01607448242547051
3034,0.7934782608695652,0.8275862068965517,0.8169491525423729,0.8105322338830585,0.815099230045994,0.6759259259259259,0.8983957219251337,0.8169491525423729,0.7871608239255299,0.8169491525423729,0.7300000000000001,0.8615384615384616,0.8169491525423729,0.7957692307692308,0.8133820078226858,108.0,187.0,0.8169491525423729,295.0,295.0,0.5972359404365896,0.7488490890208157,0.03835528169340119
5388,0.8156028368794326,0.8246753246753247,0.8203389830508474,0.8201390807773786,0.8203082288549292,0.8098591549295775,0.8300653594771242,0.8203389830508474,0.8199622572033509,0.8203389830508474,0.8127208480565371,0.8273615635179153,0.8203389830508474,0.8200412057872262,0.820314168278879,142.0,153.0,0.8203389830508474,295.0,295.0,0.6401013135575835,0.7625706862019931,0.02894776775107356
1227,0.8159509202453987,0.6515151515151515,0.7423728813559322,0.7337330358802752,0.7512914315243524,0.7430167597765364,0.7413793103448276,0.7423728813559322,0.742198035060682,0.7423728813559322,0.7777777777777777,0.6935483870967741,0.7423728813559322,0.7356630824372759,0.7446570682218576,179.0,116.0,0.7423728813559322,295.0,295.0,0.4758557849557805,0.745618009024527,0.040418522011836454
2330,0.7664233576642335,0.8227848101265823,0.7966101694915254,0.7946040838954079,0.7973743925757607,0.7894736842105263,0.8024691358024691,0.7966101694915254,0.7959714100064977,0.7966101694915254,0.7777777777777777,0.8125000000000001,0.7966101694915254,0.7951388888888888,0.7968455743879473,133.0,162.0,0.7966101694915254,295.0,295.0,0.5905739110532955,0.751343816630561,0.02812806904598802
2412,0.554140127388535,0.7333333333333333,0.636986301369863,0.6437367303609342,0.6578512637059011,0.7073170731707317,0.5857988165680473,0.636986301369863,0.6465579448693894,0.636986301369863,0.6214285714285714,0.6513157894736842,0.636986301369863,0.6363721804511278,0.6387263106396127,123.0,169.0,0.636986301369863,292.0,292.0,0.29028096598946407,0.7542027689727139,0.03850459435193868
2468,0.6666666666666666,0.7931034482758621,0.7288135593220338,0.7298850574712643,0.7373855445158776,0.7692307692307693,0.696969696969697,0.7288135593220338,0.7331002331002332,0.7288135593220338,0.7142857142857142,0.7419354838709677,0.7288135593220338,0.728110599078341,0.7297508396469577,130.0,165.0,0.7288135593220338,295.0,295.0,0.4629741266326325,0.7414566103824141,0.02982051214653438
2615,0.609271523178808,0.8819444444444444,0.7423728813559322,0.7456079838116262,0.7811941108242602,0.8440366972477065,0.6827956989247311,0.7423728813559322,0.7634161980862189,0.7423728813559322,0.7076923076923076,0.7696969696969695,0.7423728813559322,0.7386946386946386,0.7467867725494842,109.0,186.0,0.7423728813559322,295.0,295.0,0.5087125762757596,0.7865672886547187,0.020557858424537688
3035,0.7325581395348837,0.8557692307692307,0.8197278911564626,0.7941636851520573,0.816794293746121,0.6774193548387096,0.8855721393034826,0.8197278911564626,0.7814957470710961,0.8197278911564626,0.7039106145251396,0.8704156479217604,0.8197278911564626,0.7871631312234499,0.8177456883779314,93.0,201.0,0.8197278911564626,294.0,294.0,0.5755200302789297,0.790170366838629,0.014745018757446432
1229,0.48148148148148145,0.8270676691729323,0.6372881355932203,0.6542745753272069,0.7087483303361983,0.7722772277227723,0.5670103092783505,0.6372881355932203,0.6696437685005614,0.6372881355932203,0.5931558935361216,0.6727828746177369,0.6372881355932203,0.6329693840769293,0.64552075567115,101.0,194.0,0.6372881355932203,295.0,295.0,0.3235535216456845,0.7788958723442975,0.0366793411902389
2337,0.7428571428571429,0.7857142857142857,0.7653061224489796,0.7642857142857142,0.7657434402332362,0.7591240875912408,0.7707006369426752,0.7653061224489796,0.764912362266958,0.7653061224489796,0.7509025270758122,0.7781350482315113,0.7653061224489796,0.7645187876536617,0.7654450638834474,137.0,157.0,0.7653061224489796,294.0,294.0,0.5291977055310761,0.7789774912899926,0.02547897188271955
2439,0.8641304347826086,0.7207207207207207,0.8101694915254237,0.7924255777516647,0.8130862992690554,0.8368421052631579,0.7619047619047619,0.8101694915254237,0.79937343358396,0.8101694915254237,0.8502673796791443,0.7407407407407407,0.8101694915254237,0.7955040602099426,0.8112833217519159,190.0,105.0,0.8101694915254237,295.0,295.0,0.5917582252213791,0.7896687133169172,0.03063788152890902
2498,0.7664233576642335,0.7974683544303798,0.7830508474576271,0.7819458560473067,0.7830508474576271,0.7664233576642335,0.7974683544303798,0.7830508474576271,0.7819458560473067,0.7830508474576271,0.7664233576642334,0.7974683544303798,0.7830508474576271,0.7819458560473066,0.783050847457627,137.0,158.0,0.7830508474576271,295.0,295.0,0.5638917120946133,0.7711934722757262,0.0695078016408546
2618,0.71875,0.874251497005988,0.8067796610169492,0.796500748502994,0.8146865167969146,0.8141592920353983,0.8021978021978022,0.8067796610169492,0.8081785471166003,0.8067796610169492,0.7634854771784233,0.836676217765043,0.8067796610169492,0.8000808474717331,0.808640442557287,113.0,182.0,0.8067796610169492,295.0,295.0,0.6045665220391786,0.7658891121251089,0.023885785444078763
3045,0.6891891891891891,0.7708333333333334,0.7294520547945206,0.7300112612612613,0.7330868968283353,0.7555555555555555,0.7070063694267515,0.7294520547945206,0.7312809624911536,0.7294520547945206,0.7208480565371024,0.7375415282392026,0.7294520547945206,0.7291947923881525,0.7298236560481631,135.0,157.0,0.7294520547945206,292.0,292.0,0.46129047633051645,0.7142682001042829,0.03026930553201922
